科目,2008年度,2009年度,2010年度,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
筹资活动产生的现金流量净额,"92,486,212.40","-15,281,686.83","46,146,541.13","557,229,202.59","268,256,473.17","438,998,954.82","97,338,813.04","352,740,057.77","372,908,801.64","454,781,924.49","112,356,790.25","9,444,479.39","36,808,202.82","72,548,597.87","-90,868,302.58","-61,868,405.07","-142,938,381.18","-122,497,221.65","-5,157,776.07","-46,683,767.91","-66,490,414.37","-59,693,680.51","810,853,357.88","1,046,978,528.57","1,117,415,044.61","1,017,770,946.58","342,981,940.16","705,738,489.45","889,249,063.07","995,981,883.10","123,574,383.83","-115,504,689.93"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,"1,647,538.52",,,,,,,,,,,,"42,879,216.51",,,,,,,,,,,
四、汇率变动对现金的影响,"-1,866,761.18","-582,229.34","-2,472,276.01","15,665.80","395,312.32","1,575,594.58","281,359.57","729,761.79","586,195.15","-3,957.04","-1,113,752.49","-5,616,238.62","-6,753,462.29","-7,153,411.81","-565,756.25","1,000,511.04","-43,777.37","178,257.07","675,537.44","4,122,211.59","657,179.21","581,737.03","-393,085.45","3,148,061.27","3,776,740.65","8,009,456.89","295,685.05","837,114.37","-9,212,457.89","-4,950,359.29","-1,230,165.14","2,867,903.67"
收到其他与投资活动有关的现金,"2,000,000.00","78,861,590.00",,,,,,"2,055,555.56","16,236,666.67","9,070,000.00",,"10,166,666.65","10,166,666.65","201,448,119.00",,,,"620,900,000.00","72,371,796.60",,"6,671,787.00","222,300,000.00","2,167,469.00","2,167,469.00","194,655,556.51","1,482,350,000.00",,,,"832,580,000.00",,"104,781,852.59"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"2,785,659.67","103,591,840.56","3,620,966.71","345,000.00","1,118,653.85","61,803,422.44","321,339.15","3,676,894.71","17,884,205.19","13,645,205.68","60,047,308.25","273,244,020.50","997,507,282.89","1,494,872,164.87","18,068,137.24","145,522,512.34","70,929,544.06","679,188,275.08","86,587,980.36","14,344,420.57","318,755,951.95","251,753,982.11","14,523,991.93","21,541,982.17","218,832,878.60","1,515,145,859.95","18,685,792.78","26,186,575.02","21,895,688.91","966,754,598.93","751,271.80","195,151,039.09"
五、现金及现金等价物净增加额,"-13,137,181.12","-2,360,228.91","48,781,504.16","424,599,622.88","171,933,222.44","199,731,713.19","-147,460,470.10","-154,548,892.55","-157,635,567.54","-169,615,312.66","90,958,115.70","253,072,947.05","246,880,100.36","153,099,263.04","-168,176,060.78","-140,504,199.42","-121,598,451.47","-69,185,193.23","-74,652,745.63","69,217,440.49","31,881,724.66","30,997,380.34","383,574,114.36","411,608,426.38","249,998,741.74","251,800,443.30","-214,545,432.74","-3,768,175.03","46,859,199.64","-196,124,146.39","74,227,179.40","-151,771,883.06"
购建固定资产、无形资产和其他长期资产支付的现金,"88,408,819.41","101,810,776.88","69,528,234.49","58,645,204.09","122,922,557.35","214,842,067.30","141,797,175.03","260,416,630.17","373,620,495.68","400,611,683.79","116,076,751.45","142,686,289.57","183,680,691.86","263,402,710.64","14,155,450.13","70,392,328.25","79,557,736.73","152,516,593.56","21,659,581.45","27,773,415.88","35,723,911.22","68,755,497.87","7,227,742.32","22,025,161.32","39,121,628.19","161,353,263.65","28,306,066.15","46,552,547.39","81,483,035.54","122,964,225.27","75,109,005.41","17,885,443.57"
期初现金及现金等价物余额,"39,897,867.81","26,760,686.69","24,400,457.78","73,181,961.94","73,181,961.94","73,181,961.94","272,913,675.13","272,913,675.13","272,913,675.13","272,913,675.13","103,298,362.47","103,298,362.47","103,298,362.47","103,298,362.47","256,397,625.51","256,397,625.51","256,397,625.51","256,397,625.51","187,212,432.28","187,212,432.28","187,212,432.28","187,212,432.28","218,209,812.62","218,209,812.62","218,209,812.62","218,209,812.62","470,010,255.92","470,010,255.92","470,010,255.92","470,010,255.92","273,886,109.53","273,886,109.53"
投资支付的现金,"13,309,902.87","3,000,000.00",,,,"60,000,000.00",,"353,333,333.34","357,166,666.67","150,000,000.00","4,000,000.00","80,000,000.00","819,000,000.00","1,379,459,500.00","12,050,000.00","129,050,000.00","31,050,000.00",,,"45,240,000.00","302,400,000.00","5,204,082.00",,,,"83,950,000.00","15,000,000.00","24,870,000.00","21,100,000.00","449,311,438.47","48,211,438.47","44,631,438.47"
期末现金及现金等价物余额,"26,760,686.69","24,400,457.78","73,181,961.94","497,781,584.82","245,115,184.38","272,913,675.13","125,453,205.03","118,364,782.58","115,278,107.59","103,298,362.47","194,256,478.17","356,371,309.52","350,178,462.83","256,397,625.51","88,221,564.73","115,893,426.09","134,799,174.04","187,212,432.28","112,559,686.65","256,429,872.77","219,094,156.94","218,209,812.62","601,783,926.98","629,818,239.00","468,208,554.36","470,010,255.92","255,464,823.18","466,242,080.89","516,869,455.56","273,886,109.53","348,113,288.93","122,114,226.47"
