科目,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
未分配利润,"57,907,443.51","62,288,934.70","83,573,182.95","80,895,225.21","71,555,001.62","77,203,115.32","77,252,217.71","75,296,294.59","80,126,512.52","94,918,740.09","98,512,136.17","81,238,391.54","92,172,819.70","112,271,888.76","116,600,068.43","99,817,107.46","112,914,743.96","151,832,684.20","148,677,990.42","116,034,776.58","125,533,403.89","213,429,836.23","199,648,055.45","167,067,138.59","158,808,810.93","171,307,835.12","217,800,252.23","191,937,894.36","184,461,014.01","188,642,862.15","174,534,942.51","153,530,833.47","145,220,355.05","163,648,583.51","214,021,552.59","197,289,480.51","185,829,216.78","206,267,791.57","160,081,211.62","130,579,799.55","126,510,778.98","174,108,091.50","165,582,607.40","138,052,798.58","262,116,258.27","324,426,785.51","285,445,540.58","246,453,925.74"
长期待摊费用,"2,283,059.12","2,285,878.18","851,577.50","1,932,975.33","1,857,279.84","4,369,468.99","4,178,601.66","4,001,445.75","4,437,004.66","9,186,378.50","3,702,656.09","5,218,046.09","5,067,892.09","4,784,693.33","3,867,141.18","3,750,212.49","3,633,283.80","3,554,908.11","3,277,979.49","3,646,744.38","3,866,233.60","4,035,006.81","4,025,705.91","4,801,432.85","4,516,421.77","4,705,664.04","6,099,948.63","5,998,880.16","4,183,851.36","3,864,581.38","5,703,162.85","5,561,247.22","5,025,401.82","4,566,317.78","9,717,035.93","9,503,077.54","15,543,728.72","19,513,163.61","29,377,320.87","28,298,647.91","28,365,398.23","25,854,037.10","58,096,001.34","55,946,058.63","46,859,345.41","43,317,524.05","30,901,524.06","29,486,122.84"
少数股东权益,"14,265,700.12","15,992,648.64","12,083,984.75","11,903,302.25","9,377,082.44","11,089,524.23","11,632,081.91","11,812,135.50","10,062,028.11","14,017,385.95","14,449,460.70","14,438,785.89","10,928,029.36","9,817,473.17","11,412,538.47","11,936,898.49","8,445,285.13","14,621,447.95","20,348,369.44","20,652,052.12","18,558,472.01","19,122,636.18","66,708,201.37","66,325,951.78","265,146,178.07","277,156,959.64","278,556,758.35","229,429,002.48","221,022,995.30","229,693,391.88","232,713,344.13","229,196,794.27","226,341,727.76","241,589,273.77","243,141,089.12","242,595,571.15","34,251,548.79","28,380,182.08","40,402,897.23","39,263,821.33","42,969,169.54","46,639,716.22","42,684,322.99","41,693,981.58","25,619,874.43","28,096,649.44","15,176,234.75","11,090,875.53"
递延所得税资产,"638,160.76","638,160.76","1,072,547.06","1,074,199.21","894,042.27","891,826.71","838,012.66","848,324.07","1,059,702.70","888,215.89","915,278.24","1,003,037.04","988,760.76","991,351.41","1,007,563.04","1,101,133.39","1,082,232.86","1,102,454.19","1,080,916.99","1,163,335.12","1,195,389.12","1,175,440.95","1,192,573.43","1,181,984.46","1,229,250.86","1,470,611.35","1,230,250.44","1,155,216.90","1,361,788.49","1,878,901.71","1,212,574.12","1,284,697.72","1,200,765.74","1,228,890.16","1,252,772.91","1,262,488.87","1,238,651.58","1,262,959.31","1,350,092.75","1,240,072.90","1,243,069.13","1,245,104.34","1,304,014.18","1,350,520.61","1,389,545.47","1,503,613.44","1,855,096.77","1,839,915.10"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34,277,381.77","10,000,000.00","10,000,000.00","10,900,000.00","10,000,000.00","17,861,500.00","17,031,500.00","22,508,060.00","22,348,500.00","21,586,658.98","22,472,658.98","21,707,566.83","21,550,040.24","25,879,931.68","25,781,507.15"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"453,100,005.88","463,814,662.32","495,596,378.07","507,635,676.71","525,401,421.68","551,099,598.60","562,817,355.37","578,940,786.33","605,715,088.50","622,263,434.81","547,423,027.03","570,035,550.10","582,318,541.32","614,112,794.86","710,291,647.34","742,205,197.94","797,166,901.91","821,963,699.54","885,092,034.90","918,377,398.63","948,596,050.22","979,131,648.33","1,074,235,094.78","1,104,233,111.16","1,105,375,076.49","1,188,350,439.19","1,355,178,150.08","1,392,315,027.42","1,441,877,968.13","1,473,390,110.93","1,529,416,649.19","1,589,092,204.86","1,672,813,207.43","1,828,782,927.13","1,851,885,981.50","1,889,890,006.36","1,941,979,064.27","1,967,316,974.84","2,156,123,836.74","2,156,678,495.94","2,198,200,804.92","2,208,138,348.09","2,257,066,426.78","2,255,434,075.90","1,997,006,710.06","1,995,419,856.59","1,918,603,640.77","2,033,987,160.49"
所有者权益(或股东权益)合计,"231,643,805.66","393,253,145.37","398,299,212.77","395,440,572.53","397,974,129.13","405,334,684.62","407,556,181.67","405,780,312.14","408,860,422.68","427,608,008.09","432,592,786.40","415,308,366.96","422,624,277.01","437,870,934.98","445,467,864.61","429,209,263.66","438,815,286.80","483,909,389.86","488,559,567.58","456,220,036.42","463,625,083.62","552,085,680.13","598,057,124.65","565,093,958.20","776,424,684.54","801,101,726.57","854,940,107.15","767,606,149.58","742,669,119.15","755,521,363.87","1,147,573,357.71","1,123,052,698.81","1,111,887,153.88","1,145,562,928.35","1,201,008,169.03","1,183,730,578.98","883,017,986.84","897,585,194.92","863,074,186.07","832,433,698.10","829,888,281.79","881,156,140.99","868,675,263.66","840,155,113.43","948,144,465.97","1,012,931,768.22","975,893,897.60","1,182,513,665.54"
资产总计,"597,319,515.12","763,813,504.49","740,606,803.95","744,158,943.66","724,338,971.18","761,430,228.00","772,074,948.66","803,511,377.13","823,277,981.83","861,701,341.91","846,136,815.16","896,842,934.88","912,630,246.47","960,751,426.73","1,000,488,405.77","1,012,835,254.43","1,095,713,364.93","1,117,705,487.71","1,208,065,351.35","1,358,238,445.26","1,286,137,842.24","1,333,326,189.76","1,419,779,639.45","1,437,759,885.83","1,590,869,224.39","1,694,835,283.99","1,671,953,392.40","1,681,593,363.56","1,731,878,556.75","1,755,161,793.42","2,090,686,253.49","2,093,493,316.75","2,162,804,409.80","2,109,601,891.69","2,238,295,543.41","2,214,024,294.20","2,300,389,972.19","2,402,839,865.29","2,574,393,477.21","2,587,337,827.77","2,596,937,660.21","2,702,564,291.55","2,672,184,867.32","2,660,045,526.35","2,541,501,777.93","2,697,523,961.67","2,863,827,356.57","3,000,708,790.42"
负债和所有者(或股东权益)合计,"597,319,515.12","763,813,504.49","740,606,803.95","744,158,943.66","724,338,971.18","761,430,228.00","772,074,948.66","803,511,377.13","823,277,981.83","861,701,341.91","846,136,815.16","896,842,934.88","912,630,246.47","960,751,426.73","1,000,488,405.77","1,012,835,254.43","1,095,713,364.93","1,117,705,487.71","1,208,065,351.35","1,358,238,445.26","1,286,137,842.24","1,333,326,189.76","1,419,779,639.45","1,437,759,885.83","1,590,869,224.39","1,694,835,283.99","1,671,953,392.40","1,681,593,363.56","1,731,878,556.75","1,755,161,793.42","2,090,686,253.49","2,093,493,316.75","2,162,804,409.80","2,109,601,891.69","2,238,295,543.41","2,214,024,294.20","2,300,389,972.19","2,402,839,865.29","2,574,393,477.21","2,587,337,827.77","2,596,937,660.21","2,702,564,291.55","2,672,184,867.32","2,660,045,526.35","2,541,501,777.93","2,697,523,961.67","2,863,827,356.57","3,000,708,790.42"
