科目,2009-12-31,2010-12-31,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
其他应收款,"6,602,638.24","6,651,534.56","6,775,995.67","10,226,733.14","5,787,395.67","6,811,335.25","7,987,464.09","9,913,343.45","12,734,478.22","15,341,971.36","13,089,034.12","13,793,597.56","10,652,115.08","14,734,305.32","10,472,512.06","11,900,135.46","19,671,987.60","23,609,380.42","19,557,217.89","15,789,970.41","33,524,308.30","21,461,608.94","28,195,485.25","28,501,705.18","32,699,460.47","36,524,907.94","34,175,082.12","33,850,413.42","49,665,058.26"
应付职工薪酬,"57,548.38","19,845.00",,"173,997.45",,"38,783.36","3,295,900.37","191,701.49","237,399.55","252,717.88","9,201,296.47","5,005,302.82","4,921,520.71","4,262,163.00","8,166,650.39","4,437,910.17","6,135,966.04","7,031,313.22","14,316,889.91","7,822,622.83","12,598,358.44","14,586,381.55","29,118,783.40","17,047,034.66","21,461,995.39","24,178,341.29","40,405,179.69","23,127,928.17","22,625,120.59"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"4,642,691.39","3,832,962.06","7,670,501.28","13,286,548.38","13,416,918.84","16,726,436.90","11,518,410.26","13,310,124.75","8,151,655.25","7,285,554.26","16,419,856.25","13,125,016.07","14,089,441.55","29,682,338.54","33,474,339.32","28,099,497.22","36,735,827.62","40,314,946.61","48,819,374.61","36,159,406.90","49,557,471.70","42,742,179.64","74,971,457.03","52,780,514.08","82,503,830.22","85,492,271.23","72,583,297.47","53,999,913.24","39,676,482.27"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,"20,250.00","43,161.25","193,883.34",,,"567,750.00","336,508.34","327,112.50","290,950.00","371,934.75","473,586.65","455,969.96","398,095.78","419,187.45","588,580.86","854,688.02","1,023,091.21","1,374,786.57","1,376,777.68","5,427,327.75","12,506,892.12","20,223,723.09","24,938,372.78","7,522,483.51","13,827,567.18","20,344,415.38","26,928,947.18","10,191,500.41","15,419,447.68"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,"12,133,562.93",,,,,,,"35,263,677.12",,,,"42,313,172.54"
存货,"20,844,626.12","18,786,035.28","22,281,394.47","39,688,524.88","25,233,069.68","20,450,967.89","17,738,799.80","28,122,914.71","25,084,613.60","36,241,591.44","19,840,013.33","24,829,009.10","75,725,222.21","30,973,700.90","52,187,984.15","60,103,345.63","124,768,767.12","105,271,903.72","87,178,918.11","116,343,992.06","141,460,013.58","170,780,069.89","121,666,751.24","192,603,685.49","140,975,689.35","194,476,475.24","220,761,676.80","250,894,165.46","287,080,720.93"
其他应付款,"505,898.00","491,495.00","560,972.83","572,219.36","169,082.02","94,684.99","113,703.02","135,015.70","363,796.54","131,442.22","395,950.87","207,798.80","474,935.34","681,600.14","560,515.62","1,288,263.93","55,755,400.80","36,107,793.79","36,261,159.47","32,299,339.77","230,846,084.33","128,073,582.66","132,896,832.88","130,927,434.00","54,158,329.44","54,777,375.85","61,213,644.49","56,859,972.15","48,178,408.61"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,"14,475.36",,,,,,,,,"235,042.74","170,940.18","106,837.62"
一年内到期的非流动负债,"7,500,000.00","7,500,000.00",,,,,,,,,,,,,"60,000,000.00","30,000,000.00","30,000,000.00",,"20,000,000.00","20,000,000.00","26,645,126.32","20,376,567.49","22,947,156.17","29,056,896.06","262,608,801.51","168,234,543.04","145,157,916.79","446,612,482.05","438,089,830.65"
其他流动资产,,,,,,,,,,,"22,338.40",,"2,927.62","74,562.31","26,641.58","26,641.58","21,237,878.23","16,565,751.63","1,349,231.61","16,000,000.00","18,385,575.97","12,617,498.79","6,052,004.38","5,594,555.42","5,981,751.58","11,164,368.90","47,260,052.96","38,642,936.01","75,937,309.87"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"180,341,577.39","185,481,557.65","290,514,759.61","703,775,769.71","572,594,836.05","719,491,281.52","637,333,465.07","613,221,218.95","573,365,555.03","581,886,747.23","662,371,713.04","638,674,103.08","670,338,444.64","685,918,788.92","784,681,385.87","752,480,305.92","1,181,398,408.26","1,272,279,997.17","1,292,386,807.88","1,631,912,157.30","3,756,894,762.18","4,033,018,759.10","3,990,610,404.15","4,077,232,130.44","4,593,433,851.12","4,506,144,943.33","4,996,392,359.13","4,326,944,156.16","4,586,621,367.65"
流动负债合计,"31,486,063.10","50,359,699.36","138,181,190.59","178,899,037.50","95,996,747.02","201,445,649.00","190,688,100.15","210,313,982.29","202,836,984.81","236,913,939.68","307,587,606.29","325,393,477.45","343,289,692.08","354,813,614.99","553,554,207.40","573,304,672.52","645,675,460.28","722,459,994.93","779,724,164.27","818,200,828.88","1,601,715,747.11","1,687,300,510.60","1,722,764,705.49","1,781,424,198.81","2,217,698,687.47","2,134,810,186.10","3,006,183,359.68","3,028,408,792.83","3,363,522,661.10"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,"6,411,350.00","21,577,630.00","22,570,090.00","22,545,110.00","22,517,610.00","42,497,070.00","42,447,850.00","42,513,550.00"
长期借款,"7,500,000.00",,,,,"80,000,000.00","80,000,000.00","75,000,000.00","75,000,000.00","70,000,000.00","70,000,000.00","65,000,000.00","65,000,000.00","60,000,000.00",,,"195,044,286.46","195,044,286.46","165,044,286.46","165,044,286.46","273,044,286.46","375,480,242.80","539,644,286.46","785,118,721.67","834,044,286.46","829,542,810.25","766,542,810.25","762,041,334.04","762,041,334.04"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,"300,000,000.00","298,711,422.00","298,827,894.00","298,944,366.00","299,067,065.01","299,191,127.34","299,316,552.99","299,441,978.63",,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,322,269.09"
长期应付款,,,,,,,,,,,,,,,,,,,,,"5,769,383.75",,"4,199,303.16",,"5,032,607.74","6,328,119.88","2,719,803.39","3,998,094.67","31,809,647.97"
长期股权投资,,,,,,,,,,,,"1,948,301.25","1,868,636.17","1,754,334.05","2,140,665.95","1,979,710.95","1,974,398.23","1,648,060.44","2,141,542.81","1,974,290.61","3,213,205.41","2,195,398.95","2,358,997.59","562,631.85","562,631.85","661,746.98","14,262,820.17","23,315,683.75","22,376,134.14"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,"2,086,070.47","2,058,607.91","2,030,916.83","2,003,454.27","1,975,795.83","1,948,235.33","1,920,674.83","1,918,200.54",,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"21,866,221.10","69,478,692.00","72,760,375.37","73,567,147.16","110,901,261.19","108,748,678.88","127,728,464.15","147,035,376.53","145,374,859.14","170,502,553.16","165,171,233.73","162,293,881.46","165,605,551.18","332,314,532.79","334,862,074.06","325,003,562.37","352,303,856.03","359,901,921.76","411,877,088.47","448,074,390.51","537,567,521.96","517,631,643.21","550,834,500.79","547,257,154.95","535,257,158.12","521,293,845.48","642,990,089.65","708,047,531.21","758,852,456.64"
递延所得税负债,,,,,,,,,,,,,,,,,"1,791,652.00","1,716,252.66","1,612,274.19","1,536,874.85","10,513,569.45","10,294,725.04","10,706,162.11","10,218,542.05","13,645,953.05","13,062,449.63","12,191,482.13","11,167,523.59","10,183,828.72"
在建工程,,,"4,534,963.00","4,738,063.00","15,210,506.00","61,323,637.63","83,382,822.30","109,716,655.63","110,989,107.13","112,686,436.29","114,319,458.69","115,491,105.19","118,715,339.19","768,469.29","7,619,913.64","17,265,189.05","196,625,992.90","203,274,333.70","194,200,297.31","196,748,391.89","197,092,742.42","199,640,088.91","250,666,587.61","253,186,704.28","275,730,993.29","368,697,995.04","536,954,990.44","601,188,081.97","846,206,638.42"
其他非流动负债,"5,990,000.00","5,300,000.00","12,380,000.00","15,620,000.00","13,700,000.00","13,700,000.00","15,330,000.00","6,200,000.00","15,100,000.00","23,890,000.00","26,240,000.00","29,660,000.00","38,579,487.18","37,316,904.76",,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"13,490,000.00","5,300,000.00","12,380,000.00","15,620,000.00","13,700,000.00","93,700,000.00","95,330,000.00","81,200,000.00","90,100,000.00","93,890,000.00","96,240,000.00","94,660,000.00","103,579,487.18","97,316,904.76","42,234,419.72","40,608,650.49","244,514,196.05","238,516,949.05","216,021,565.99","513,365,514.04","641,490,762.62","756,745,674.92","974,983,015.87","1,211,902,929.79","1,267,500,167.84","1,262,767,140.90","1,193,608,936.09","885,663,287.21","914,403,378.77"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"44,976,063.10","55,659,699.36","150,561,190.59","194,519,037.50","109,696,747.02","295,145,649.00","286,018,100.15","291,513,982.29","292,936,984.81","330,803,939.68","403,827,606.29","420,053,477.45","446,869,179.26","452,130,519.75","595,788,627.12","613,913,323.01","890,189,656.33","960,976,943.98","995,745,730.26","1,331,566,342.92","2,243,206,509.73","2,444,046,185.52","2,697,747,721.36","2,993,327,128.60","3,485,198,855.31","3,397,577,327.00","4,199,792,295.77","3,914,072,080.04","4,277,926,039.87"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"73,500,000.00","73,500,000.00","73,500,000.00","98,000,000.00","98,000,000.00","98,000,000.00","98,000,000.00","98,000,000.00","98,000,000.00","196,000,000.00","196,000,000.00","196,000,000.00","196,000,000.00","196,000,000.00","196,000,000.00","196,000,000.00","485,342,517.00","485,342,517.00","970,685,034.00","970,685,034.00","1,175,455,904.00","1,175,455,904.00","1,175,455,904.00","1,175,455,904.00","1,175,455,904.00","1,175,365,904.00","1,175,365,904.00","1,175,365,904.00","1,175,365,904.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"81,986,568.17","81,986,568.17","81,986,568.17","410,243,231.67","410,243,231.67","410,243,231.67","410,243,231.67","410,243,231.67","410,243,231.67","312,243,231.67","312,243,231.67","312,243,231.67","312,243,231.67","312,243,231.67","312,243,231.67","312,243,231.67","446,967,433.98","446,967,433.98","10,159,168.98","10,159,168.98","1,865,182,136.27","1,871,815,187.28","1,876,013,533.75","1,879,912,133.75","1,880,748,619.06","1,881,337,207.51","1,895,409,563.59","1,895,890,124.12","1,896,376,024.20"
无形资产,"17,013,888.92","8,680,555.64","27,739,768.50","27,531,435.18","27,071,662.00","26,737,608.76","32,954,470.65","32,740,840.51","42,432,147.39","43,368,471.05","61,606,271.02","84,331,686.99","89,643,907.61","104,758,093.45","102,856,773.28","98,781,930.62","113,050,960.35","111,970,190.97","116,715,434.47","118,683,200.07","156,298,282.11","196,859,116.86","201,999,807.99","390,549,353.52","317,360,128.11","310,788,158.75","407,175,827.11","399,489,104.02","383,987,413.30"
盈余公积,"2,131,877.78","5,572,802.15","10,804,841.18","10,804,841.18","10,804,841.18","10,804,841.18","16,335,852.57","16,613,918.59","16,335,852.57","16,335,852.57","19,654,958.51","19,654,958.51","19,654,958.51","19,654,958.51","21,847,119.83","21,847,119.83","22,958,187.13","22,958,187.13","24,451,981.84","24,451,981.84","27,182,472.06","27,182,472.06","30,506,420.05","30,506,420.05","30,874,835.34","31,432,226.64","32,548,685.53","34,606,245.74","36,481,284.08"
开发支出,,,,,"6,008,448.12","9,587,162.63","18,125,375.04","26,555,451.85","28,346,671.37","37,118,919.47","36,259,896.11","16,151,811.01","15,904,519.47","3,480,667.38","5,519,247.60","6,934,825.46","8,886,781.81","8,548,736.38","8,472,091.70","5,950,477.12","7,330,444.16","9,343,213.70","8,917,707.68","11,049,672.29","5,383,830.19","3,807,846.28","10,425,524.65","14,049,734.21","17,944,096.81"
减:库存股,,,,,,,,,,,,,,,,,,,,,"62,331,000.00","62,331,000.00","62,331,000.00","62,331,000.00","50,006,820.00","49,296,720.00","49,296,720.00","49,296,720.00","37,572,180.00"
商誉,,,,,,,,,,,,,,,,,"189,464,955.35","189,464,955.35","189,464,955.35","189,464,955.35","809,126,567.99","813,813,658.69","809,799,368.13","1,318,793,073.43","1,303,381,857.30","1,303,381,857.30","1,302,712,584.87","1,302,712,584.87","1,302,712,584.87"
未分配利润,"19,186,899.99","50,155,219.36","82,543,570.65","99,891,608.81","107,201,943.14","116,036,994.54","130,203,333.39","144,023,572.95","138,473,419.89","133,694,359.03","152,967,510.19","153,710,769.97","155,989,867.56","161,511,332.72","183,138,138.73","193,435,352.47","210,612,130.49","232,749,698.68","237,111,891.08","257,218,127.57","309,832,598.07","374,121,701.73","551,040,289.22","607,436,392.19","656,233,073.84","728,330,451.96","927,544,179.89","989,290,952.25","1,034,612,119.63"
长期待摊费用,,,,,,,"5,187,291.70","4,913,776.07","6,162,177.09","5,932,686.42","5,574,345.75","5,216,005.08","4,857,664.41","4,499,323.74","4,140,983.07","3,782,642.40","3,681,435.55","3,904,153.05","3,077,903.51","8,857,308.31","18,150,559.36","16,658,284.99","17,055,253.57","15,200,220.16","13,650,393.16","11,917,393.27","16,295,877.89","16,823,863.33","15,384,842.37"
少数股东权益,,,,,,,"2,000,000.00","1,210,085.06","921,192.11","2,437,209.19","4,010,574.32","3,944,451.65","4,053,200.84","3,535,886.36","5,631,382.28","5,717,699.94","7,928,405.33","15,929,455.95","18,170,852.54","23,099,407.24","23,149,643.63","26,939,917.78","32,354,222.96","85,719,871.90","92,509,426.83","96,439,264.08","106,227,737.40","109,432,971.02","114,708,753.11"
递延所得税资产,"2,559,721.63","3,233,483.75","3,846,304.11","3,846,304.11","4,160,049.65","4,342,346.97","4,367,798.87","4,450,641.02","4,767,745.90","4,867,948.52","3,867,990.64","3,815,973.19","4,115,453.17","5,173,377.39","7,148,608.34","7,148,608.34","12,422,401.01","10,377,019.21","13,323,223.26","12,384,528.76","20,463,529.77","21,787,488.60","29,651,435.39","37,365,150.18","38,770,752.61","44,129,668.36","46,933,693.56","52,885,655.17","53,336,442.54"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,"33,720,830.00","22,970,830.00","45,472,418.00","35,150,830.00","39,532,972.00","77,684,022.00","63,760,922.00","6,408,342.00","65,678,847.82","129,779,951.81","2,103,070.30","1,496,260.78","22,972,265.97","1,464,777.22","74,249,437.86","38,607,715.32","416,347,910.96","35,394,614.87","166,029,842.83","168,944,172.09","272,340,317.94","582,814,604.67","462,122,567.97"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"41,439,831.65","81,392,731.39","108,881,410.98","109,682,949.45","163,351,926.96","210,739,434.87","305,467,052.71","348,383,571.61","383,545,126.02","409,627,844.91","426,332,167.94","466,932,786.17","464,471,993.20","459,157,140.09","529,967,113.76","590,676,421.00","882,599,922.00","892,644,239.55","964,275,719.68","985,605,774.11","1,825,468,086.87","1,824,896,194.56","2,311,129,874.54","2,633,846,866.07","2,678,672,697.46","2,756,140,293.55","3,292,588,796.28","3,743,774,693.20","3,912,758,996.15"
所有者权益(或股东权益)合计,"176,805,345.94","211,214,589.68","248,834,980.00","618,939,681.66","626,250,015.99","635,085,067.39","656,782,417.63","670,090,808.27","663,973,696.24","660,710,652.46","684,876,274.69","685,553,411.80","687,941,258.58","692,945,409.26","718,859,872.51","729,243,403.91","1,173,808,673.93","1,203,947,292.74","1,260,916,797.30","1,285,951,588.49","3,339,156,339.32","3,413,868,768.14","3,603,992,557.33","3,717,751,867.91","3,786,907,693.27","3,864,707,909.88","4,089,188,859.64","4,156,646,769.32","4,221,454,323.93"
资产总计,"221,781,409.04","266,874,289.04","399,396,170.59","813,458,719.16","735,946,763.01","930,230,716.39","942,800,517.78","961,604,790.56","956,910,681.05","991,514,592.14","1,088,703,880.98","1,105,606,889.25","1,134,810,437.84","1,145,075,929.01","1,314,648,499.63","1,343,156,726.92","2,063,998,330.26","2,164,924,236.72","2,256,662,527.56","2,617,517,931.41","5,582,362,849.05","5,857,914,953.66","6,301,740,278.69","6,711,078,996.51","7,272,106,548.58","7,262,285,236.88","8,288,981,155.41","8,070,718,849.36","8,499,380,363.80"
负债和所有者(或股东权益)合计,"221,781,409.04","266,874,289.04","399,396,170.59","813,458,719.16","735,946,763.01","930,230,716.39","942,800,517.78","961,604,790.56","956,910,681.05","991,514,592.14","1,088,703,880.98","1,105,606,889.25","1,134,810,437.84","1,145,075,929.01","1,314,648,499.63","1,343,156,726.92","2,063,998,330.26","2,164,924,236.72","2,256,662,527.56","2,617,517,931.41","5,582,362,849.05","5,857,914,953.66","6,301,740,278.69","6,711,078,996.51","7,272,106,548.58","7,262,285,236.88","8,288,981,155.41","8,070,718,849.36","8,499,380,363.80"
