科目,2012年度,2013年度,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"36,437,109.78","47,748,979.50","76,601,638.22","27,947,159.82","52,330,578.36","81,853,284.81","111,760,825.84","28,640,031.68","65,727,118.56","104,187,309.13","137,662,148.43","54,487,226.92","94,961,677.74","166,302,256.93","236,476,835.55","86,791,753.94","171,236,791.90","235,255,498.49","322,693,151.74","105,966,821.29"
取得借款收到的现金,"58,970,000.00",,,,,,,,,,"2,000,000.00","120,764,000.00","125,219,873.55","143,395,520.33","137,113,150.20","17,000,000.00","27,475,400.00","27,475,400.00","33,137,700.00","5,374,761.00"
支付的各项税费,"18,224,145.94","18,256,480.92","24,006,526.54","7,103,712.84","13,367,881.43","19,448,711.28","26,428,380.58","5,171,836.47","16,655,934.78","24,859,761.50","41,221,087.50","12,625,375.72","40,441,135.25","61,518,276.64","75,074,324.82","27,525,918.17","70,615,178.78","110,530,875.92","125,923,384.61","39,039,035.45"
收到其他与筹资活动有关的现金,,"4,245,522.20",,,"7,064,898.50","7,064,898.50","7,064,898.50",,,,,,,,"9,552,806.40","10,359,446.63","16,483,609.72","73,023,093.89","71,490,487.34","512,659.71"
支付其他与经营活动有关的现金,"47,010,752.85","59,846,000.15","78,377,322.66","14,184,360.43","32,857,679.73","51,254,341.35","67,931,388.77","26,740,717.23","48,406,865.50","54,777,395.58","100,088,135.75","44,226,916.40","106,300,187.07","190,162,019.87","198,352,349.99","89,946,394.09","165,784,135.05","282,820,831.22","322,466,224.04","85,516,961.08"
筹资活动现金流入小计,"58,970,000.00","4,245,522.20",,,"322,080,000.00","322,080,000.00","322,080,000.00",,,"4,900,000.00","6,900,000.00","130,732,200.00","141,679,624.25","165,295,520.33","237,493,271.60","36,999,946.63","767,887,028.98","849,704,843.15","848,948,989.69","25,782,380.71"
经营活动现金流出小计,"194,523,010.60","212,843,466.19","285,988,353.03","76,969,416.39","156,366,913.15","239,479,264.30","316,083,917.54","97,197,812.63","203,889,361.08","312,441,514.83","473,697,680.63","177,348,212.45","424,754,098.54","750,851,181.76","952,718,986.98","345,388,707.75","752,497,609.26","1,162,864,287.99","1,451,910,399.93","447,983,568.54"
偿还债务支付的现金,"65,473,687.48","45,000,000.00",,,,,,,,,,,"2,000,000.00","2,400,000.00","4,000,000.00","47,845,730.49","60,694,962.37","74,292,170.07","71,604,993.79","17,758,685.00"
经营活动产生的现金流量净额,"74,836,212.99","100,913,873.39","104,470,301.61","3,953,482.72","41,906,198.40","73,148,633.42","131,814,344.85","16,960,917.21","51,512,334.27","84,797,544.31","112,007,117.34","21,348,905.37","39,233,848.97","23,879,762.37","168,850,527.36","38,962,421.05","45,123,562.73","53,511,061.05","247,609,248.55","23,305,635.48"
分配股利、利润或偿还利息支付的现金,"2,939,581.85","765,799.99","26,400,000.00",,"26,400,000.00","26,400,000.00","52,800,000.00",,,,"3,402.74",,"27,555,568.81","28,468,919.00","31,130,763.65","1,029,875.32","1,984,509.45","100,276,932.72","99,613,658.73","1,233,951.31"
收回投资收到的现金,,,"1,071,867,700.00",,"278,980,000.00","278,980,000.00","765,190,000.00","380,330,000.00","834,530,000.00","1,128,430,000.00","1,539,630,000.00","251,000,000.00","393,600,000.00","421,100,000.00","542,755,000.00","434,585,000.00","749,504,600.00","1,007,782,800.00","2,356,018,900.00","334,684,597.27"
支付其他与筹资活动有关的现金,"4,305,622.20","13,896.26",,,"780,500.00","780,500.00","8,998,122.79",,,,"129,055,633.01","849,912.89",,,"30,204,658.21","1,080,000.00","16,995,271.97","18,948,351.97","45,934,474.75","3,039,508.25"
取得投资收益收到的现金,,,"3,488,695.61","477,599.73","2,336,284.65","2,336,284.65","4,728,277.73","1,823,778.36","4,366,775.00","7,417,311.97","10,381,751.97","1,080,272.34","2,061,024.40","2,316,405.63","2,770,356.20","1,019,986.63","2,154,387.71","3,156,093.20","19,517,427.32","1,153,028.60"
筹资活动现金流出小计,"72,718,891.53","45,779,696.25","26,400,000.00",,"27,180,500.00","27,180,500.00","61,798,122.79",,,,"129,059,035.75","849,912.89","29,555,568.81","30,868,919.00","65,335,421.86","49,955,605.81","79,674,743.79","193,517,454.76","217,153,127.27","22,032,144.56"
处置固定资产、无形资产和其他长期资产收回的现金净额,,,,,,,"17,000.00",,,"1,644.00","8,000.00",,"2,520.00",,"16,491.49",,614.00,"2,614.00","23,034.00","2,370.00"
筹资活动产生的现金流量净额,"-13,748,891.53","-41,534,174.05","-26,400,000.00",,"294,899,500.00","294,899,500.00","260,281,877.21",,,"4,900,000.00","-122,159,035.75","129,882,287.11","112,124,055.44","134,426,601.33","172,157,849.74","-12,955,659.18","688,212,285.19","656,187,388.39","631,795,862.42","3,750,236.15"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,"-820,528.73",,"378,547.11","1,379,471.27",
四、汇率变动对现金的影响,"83,931.39","-163,292.22","-355,855.43","4,713.31","-227,380.82","426,174.16","2,005,353.88","981,667.67","3,313,969.28","1,317,187.93","14,758,785.25","5,704,039.48","632,345.86","-4,107,732.86","-4,502,209.87","-8,860,572.90","3,693,920.25","2,571,758.96","3,476,555.30","-1,376,293.58"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,"9,079,490.46",,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,,,"1,075,356,395.61","477,599.73","281,316,284.65","281,316,284.65","769,935,277.73","382,153,778.36","838,896,775.00","1,135,848,955.97","1,550,019,751.97","252,080,272.34","395,663,544.40","423,416,405.63","545,541,847.69","443,863,948.36","751,659,601.71","1,011,320,054.31","2,376,938,832.59","335,839,995.87"
五、现金及现金等价物净增加额,"37,370,301.99","34,969,888.52","48,310,874.73","-90,648,157.56","329,787,129.47","288,907,271.24","321,927,213.45","-171,449,170.53","-92,136,173.92","-50,298,443.07","-28,388,182.13","-152,705,725.31","-149,260,185.98","-139,495,942.41","-102,514,922.07","-98,543,591.38","-56,608,218.64","-114,038,296.88","672,385,529.31","-781,933,148.63"
购建固定资产、无形资产和其他长期资产支付的现金,"23,800,950.86","24,246,518.60","27,011,506.81","4,339,611.83","8,277,657.48","21,053,505.71","28,909,640.22","8,185,733.77","9,299,452.47","32,392,472.40","87,969,480.88","9,385,989.94","46,946,131.37","41,906,766.98","112,585,267.64","13,400,428.71","34,570,559.79","59,182,257.13","130,880,363.12","17,809,302.42"
期初现金及现金等价物余额,"31,457,669.00","68,827,970.99","103,797,859.51","152,108,734.24","152,108,734.24","152,108,734.24","152,108,734.24","474,035,947.69","474,035,947.69","474,035,947.69","474,035,947.69","445,647,765.56","445,647,765.56","445,647,765.56","445,647,765.56","343,132,843.49","343,132,843.49","343,132,843.49","343,132,843.49","1,015,518,372.80"
投资支付的现金,,,"1,077,748,460.25","90,010,000.00","278,990,000.00","338,990,000.00","813,200,000.00","563,359,800.00","976,559,800.00","1,244,769,658.88","1,491,930,000.00","552,335,239.67","583,022,723.55","615,705,231.33","691,185,329.90","546,153,300.00","1,509,906,500.00","1,769,927,072.05","2,455,082,804.10","1,125,607,407.70"
期末现金及现金等价物余额,"68,827,970.99","103,797,859.51","152,108,734.24","61,460,576.68","481,895,863.71","441,016,005.48","474,035,947.69","302,586,777.16","381,899,773.77","423,737,504.62","445,647,765.56","292,942,040.25","296,387,579.58","306,151,823.15","343,132,843.49","244,589,252.11","286,524,624.85","229,094,546.61","1,015,518,372.80","233,585,224.17"
