科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"13,139,053.61","13,623,516.14","6,718,282.21","9,993,622.13","15,557,458.80","3,859,389.65","8,298,975.01","13,119,095.88","19,520,341.39","8,917,834.81","15,705,178.26","23,598,231.56","24,485,543.98","6,320,071.65","15,655,039.21","25,852,842.22","34,091,647.69","16,217,479.71","28,758,579.42","41,017,449.33","67,856,568.00","34,110,116.86","45,404,335.50","59,638,316.72","84,346,667.68","30,555,716.34","61,457,575.18","99,986,688.65","139,779,732.55","56,008,020.13","96,254,947.14","137,159,977.46","174,465,050.80","51,995,831.61","105,964,462.25","151,614,747.16","188,393,116.29","41,414,913.95","100,900,134.31","147,697,841.16","187,516,178.34","64,302,595.15"
取得借款收到的现金,"338,180,000.00","626,330,000.00","464,436,000.00","514,436,000.00","723,936,000.00","405,500,000.00","460,000,000.00","900,000,000.00","1,766,050,000.00","586,500,000.00","726,500,000.00","934,400,000.00","1,666,900,000.00","499,500,000.00","1,406,500,000.00","2,393,500,000.00","3,597,000,000.00","1,312,000,000.00","1,516,000,000.00","2,714,500,000.00","4,075,500,000.00","1,144,150,000.00","2,421,150,000.00","3,656,800,000.00","5,498,660,000.00","2,196,418,000.00","3,639,266,000.00","5,639,266,000.00","8,923,066,000.00","1,290,000,000.00","4,704,000,000.00","5,679,000,000.00","8,739,000,000.00","5,518,000,000.00","7,851,100,000.00","12,116,100,000.00","13,776,100,000.00","2,229,050,000.00","3,996,500,000.00","6,071,500,000.00","6,301,500,000.00","2,090,000,000.00"
支付的各项税费,"51,438,847.89","134,963,939.47","103,502,904.36","104,872,361.65","156,743,383.03","7,497,493.33","48,881,854.98","72,445,438.11","87,649,984.78","35,720,076.82","93,058,223.03","164,501,960.63","224,437,397.69","16,846,618.70","191,294,555.56","294,465,994.36","454,507,786.70","120,521,131.11","215,305,599.34","230,245,676.92","260,133,527.94","100,874,661.54","267,067,650.81","474,582,003.03","605,944,549.26","83,562,644.04","537,916,508.34","639,528,276.34","772,540,396.78","134,203,632.24","279,110,986.28","370,675,500.56","444,519,299.14","160,967,415.28","434,778,581.74","544,178,963.84","666,872,218.23","343,441,484.97","521,953,664.32","686,367,090.00","800,798,927.59","154,133,604.22"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,,,,,,"200,000,000.00","466,700,000.00","300,000,000.00","84,500,000.00","395,700,000.00","688,900,000.00","944,900,000.00","997,500,000.00","1,490,380,000.00","1,810,380,000.00","1,854,742,000.00","630,000,000.00","1,732,620,000.00","1,732,620,000.00","1,732,620,000.00",,"24,000,000.00","214,140,000.00","214,140,000.00","380,000,000.00",,,,
支付其他与经营活动有关的现金,"48,298,347.42","49,496,693.66","22,445,598.55","43,757,925.85","41,217,050.05","35,537,614.29","100,194,337.16","102,286,892.62","203,183,415.00","19,781,619.35","47,833,035.28","74,776,869.84","58,116,742.77","42,051,198.03","59,565,248.04","99,780,483.27","135,208,318.52","62,786,014.02","31,872,310.22","41,692,607.88","103,985,229.28","21,808,025.62","357,974,314.02","382,615,601.88","759,426,729.88","1,215,808,044.56","304,211,766.47","263,363,128.24","2,229,445,497.51","122,405,132.98","190,034,051.75","251,382,096.99","1,586,941,703.53","622,575,848.63","276,435,939.06","457,273,970.03","872,963,603.47","61,994,181.43","77,430,448.44","126,973,278.40","1,559,160,076.44","48,333,042.72"
筹资活动现金流入小计,"465,135,500.00","626,330,000.00","464,436,000.00","514,436,000.00","1,278,896,000.00","405,500,000.00","760,000,000.00","1,200,000,000.00","1,766,050,000.00","586,500,000.00","726,500,000.00","934,400,000.00","1,666,900,000.00","499,500,000.00","1,406,500,000.00","2,393,500,000.00","3,597,000,000.00","1,336,806,060.80","1,740,806,060.80","3,221,511,663.60","4,429,278,698.40","1,229,517,002.40","2,817,717,002.40","4,350,448,079.60","6,453,348,353.20","3,242,879,858.20","6,178,741,586.20","8,498,741,586.20","14,335,562,199.53","1,925,207,367.00","8,010,519,079.82","8,997,616,757.80","12,057,616,757.80","5,518,000,000.00","7,875,100,000.00","12,330,240,000.00","13,990,240,000.00","2,609,050,000.00","3,996,500,000.00","6,071,500,000.00","7,202,475,000.00","2,783,000,000.00"
经营活动现金流出小计,"650,452,256.77","573,423,982.98","299,802,292.78","408,437,448.95","715,805,958.19","137,694,664.17","326,414,372.96","751,459,127.05","1,183,764,160.65","349,064,813.69","674,185,457.91","1,037,796,811.72","1,805,672,052.04","424,341,548.92","1,065,321,890.56","1,619,298,346.32","2,291,171,434.14","825,461,533.27","1,510,340,715.26","1,782,172,059.79","2,500,079,988.95","610,211,816.73","1,954,279,216.53","2,834,983,411.39","3,153,217,654.85","2,972,760,529.33","2,863,369,137.06","3,838,259,617.17","9,628,375,703.17","1,540,654,035.90","3,003,509,218.65","3,560,485,884.65","4,819,968,060.86","1,743,048,937.06","2,081,310,551.91","5,365,298,183.68","5,644,611,287.02","1,882,475,977.10","2,370,859,382.95","3,054,509,957.58","5,311,035,174.47","943,483,148.31"
偿还债务支付的现金,"205,650,000.00","542,340,000.00","284,030,000.00","373,030,000.00","567,950,000.00","265,626,400.00","368,181,900.00","552,137,400.00","729,797,400.00","369,500,000.00","487,058,600.00","609,308,600.00","857,058,600.00","539,687,500.00","1,122,250,000.00","1,805,760,000.00","3,016,260,000.00","622,500,000.00","948,952,300.00","1,606,940,000.00","3,020,864,400.00","320,700,000.00","836,915,200.00","2,136,950,000.00","4,024,900,000.00","553,754,100.00","2,093,224,500.00","3,536,211,600.00","6,865,371,600.00","2,477,000,000.00","6,130,770,000.00","7,552,140,000.00","10,549,190,000.00","4,038,000,000.00","6,789,570,000.00","9,170,800,000.00","13,001,800,000.00","1,400,360,000.00","3,240,690,000.00","6,265,240,000.00","7,763,790,000.00","764,650,000.00"
经营活动产生的现金流量净额,"37,562,914.67","-15,641,333.23","13,821,677.82","22,392,922.71","-150,601,175.62","-77,344,410.65","-216,972,819.49","-512,626,066.73","-519,195,153.94","-286,973,956.85","-351,035,468.78","-491,835,712.18","-833,651,253.94","-247,105,749.04","234,406,403.47","578,416,175.19","441,524,030.67","-476,566,784.54","-947,864,876.93","-1,073,564,698.51","-955,205,346.93","-313,094,884.31","-1,040,119,267.49","-1,372,508,564.24","-681,889,421.78","-1,526,075,130.20","-1,930,579,171.39","-2,216,263,013.63","-4,924,489,358.99","-51,355,039.64","-212,773,223.50","16,345,888.19","470,170,205.91","-1,078,008,525.84","1,006,319,864.03","-877,611,764.95","1,650,219,841.27","-5,256,947.82","958,667,527.30","1,969,848,510.95","2,344,024,240.63","-293,739,682.67"
分配股利、利润或偿还利息支付的现金,"19,839,161.55","58,177,106.95","22,803,424.37","34,316,175.94","48,396,581.84","6,013,887.92","72,872,096.34","94,949,400.51","129,104,381.40","19,868,255.84","131,943,812.00","160,076,850.19","247,313,918.87","45,284,470.28","216,253,771.97","300,161,319.72","396,286,051.24","155,103,374.09","249,395,968.91","325,678,155.98","400,674,206.95","85,238,519.16","185,160,758.58","408,652,638.70","542,664,546.50","120,346,744.51","348,975,170.93","514,505,313.43","774,663,492.46","131,685,110.42","322,955,454.44","414,464,157.17","700,746,779.40","91,770,676.66","382,999,684.61","553,341,902.72","864,461,396.92","135,778,856.19","408,860,825.38","628,989,769.18","877,292,850.03","167,704,765.32"
收回投资收到的现金,,"194,620,000.00","127,300,000.00","232,580,000.00","249,100,000.00",,,,,"500,000.00","2,000,000.00","2,000,000.00","2,000,000.00",,,"117,000,000.00","30,000,000.00",,,,,,,,,,,"300,000,000.00","896,000,000.00",,,,,,,,,,,,,
支付其他与筹资活动有关的现金,,,,"187,656.12",,"142,770.00","142,770.00","142,770.00",,,,,,,,,"220,000,000.00","20,000,000.00","191,200,000.00","391,200,000.00","141,000,000.00","311,200,000.00","708,900,000.00","843,900,000.00","843,900,000.00","490,440,000.00","1,319,750,000.00","1,319,750,000.00","1,698,870,000.00",,"1,214,000,000.00","1,241,457,600.00","1,241,457,600.00","20,000,000.00","465,149,653.44","1,197,641,653.44","1,293,722,000.00","479,260,000.00","147,780,000.00","147,780,000.00","166,945,000.00","5,000,000.00"
取得投资收益收到的现金,,"186,706.40",,,,,,,,,,,,,,,,,,,"203,288,929.22",,,,"44,248,972.19",,,,,,,,,,,,,,,,,
筹资活动现金流出小计,"225,489,161.55","600,517,106.95","306,833,424.37","407,533,832.06","616,346,581.84","271,783,057.92","441,196,766.34","647,229,570.51","858,901,781.40","389,368,255.84","619,002,412.00","769,385,450.19","1,104,372,518.87","584,971,970.28","1,338,503,771.97","2,105,921,319.72","3,632,546,051.24","797,603,374.09","1,389,548,268.91","2,323,818,155.98","3,562,538,606.95","717,138,519.16","1,730,975,958.58","3,389,502,638.70","5,411,464,546.50","1,164,540,844.51","3,761,949,670.93","5,370,466,913.43","9,338,905,092.46","2,608,685,110.42","7,667,725,454.44","9,208,061,757.17","12,491,394,379.40","4,149,770,676.66","7,637,719,338.05","10,921,783,556.16","15,159,983,396.92","2,015,398,856.19","3,797,330,825.38","7,042,009,769.18","8,808,027,850.03","937,354,765.32"
处置固定资产、无形资产和其他长期资产收回的现金净额,"657,800.00",700.00,,,"1,841.00",,,"397,000.00","397,000.00",,,,"787,108.05",,"100,000.00","100,000.00","106,200.00",,,,,,,,,,,,,,,,,,,,,,,,,
筹资活动产生的现金流量净额,"239,646,338.45","25,812,893.05","157,602,575.63","106,902,167.94","662,549,418.16","133,716,942.08","318,803,233.66","552,770,429.49","907,148,218.60","197,131,744.16","107,497,588.00","165,014,549.81","562,527,481.13","-85,471,970.28","67,996,228.03","287,578,680.28","-35,546,051.24","539,202,686.71","351,257,791.89","897,693,507.62","866,740,091.45","512,378,483.24","1,086,741,043.82","960,945,440.90","1,041,883,806.70","2,078,339,013.69","2,416,791,915.27","3,128,274,672.77","4,996,657,107.07","-683,477,743.42","342,793,625.38","-210,444,999.37","-433,777,621.60","1,368,229,323.34","237,380,661.95","1,408,456,443.84","-1,169,743,396.92","593,651,143.81","199,169,174.62","-970,509,769.18","-1,605,552,850.03","1,845,645,234.68"
处置子公司及其他营业单位收到的现金净额,"21,383,897.88",,,,,,,,,,,,"1,312,126.55",,,,,,,,,,,,,,,,,,,,"22,566.13",,,,"251,227,785.74",,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"130,000,000.00","360,000,000.00",,,"144,994,683.54","197,014,683.54","159,603,814.45"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"22,041,697.88","194,807,406.40","127,300,000.00","232,580,000.00","249,101,841.00",,,"397,000.00","397,000.00","500,000.00","2,000,000.00","2,000,000.00","4,099,234.60",,"100,000.00","117,100,000.00","30,106,200.00",,,,"203,288,929.22",,,,"44,248,972.19",,,"300,000,000.00","896,000,000.00",,,,"22,566.13",,,"130,000,000.00","611,227,785.74",,,"144,994,683.54","197,014,683.54","159,603,814.45"
五、现金及现金等价物净增加额,"10,852,659.40","-8,838,666.94","184,892,823.45","196,702,075.65","646,361,469.54","56,253,679.43","101,588,466.17","-10,432,750.24","310,723,023.78","-89,474,649.69","-241,902,551.83","-325,358,928.42","-316,120,511.38","-332,792,128.32","184,805,287.50","548,468,247.47","354,371,538.43","-42,043,921.83","-596,979,205.04","-256,736,931.40","31,973,805.23","199,184,602.93","45,525,682.33","-413,030,454.34","-407,548,802.89","552,106,878.49","389,874,842.88","1,115,498,568.14","871,143,603.68","-774,208,998.06","90,361,340.88","-594,051,524.84","-34,174,358.87","290,167,462.83","1,243,368,743.47","660,399,597.56","603,351,107.88","66,556,397.67","592,255,787.41","12,397,916.96","-207,629,831.37","1,711,443,945.80"
购建固定资产、无形资产和其他长期资产支付的现金,"2,212,401.00","896,682.00","31,430.00","93,015.00","888,614.00","118,852.00","241,948.00","1,374,113.00","1,477,508.00","132,437.00","364,671.05","537,766.05","1,895,506.05","214,409.00","697,344.00","1,426,608.00","1,712,641.00","179,824.00","372,120.00","865,740.51","2,849,868.51","98,996.00","1,096,094.00","1,467,331.00","1,792,160.00","157,005.00","337,901.00","513,091.00","1,024,144.40","366,215.00","649,061.00","942,413.66","844,409.31","53,334.67","331,782.51","445,081.33","6,362,593.98","384,198.32","575,790.43","743,477.02","11,963,874.18","65,420.66"
期初现金及现金等价物余额,"60,962,078.78","71,814,738.18","62,976,071.24","62,976,071.24","62,976,071.24","709,337,540.78","709,337,540.78","709,337,540.78","709,337,540.78","1,020,060,564.56","1,020,060,564.56","1,020,060,564.56","1,020,060,564.56","703,940,053.18","703,940,053.18","703,940,053.18","703,940,053.18","1,058,311,591.61","1,058,311,591.61","1,058,311,591.61","1,058,311,591.61","1,090,285,396.84","1,090,285,396.84","1,090,285,396.84","1,090,285,396.84","682,736,593.95","682,736,593.95","682,736,593.95","1,292,521,111.50","2,163,664,715.18","2,163,664,715.18","2,163,664,715.18","2,163,664,715.18","2,129,490,356.31","2,129,490,356.31","2,129,490,356.31","2,129,490,356.31","2,732,841,464.19","2,732,841,464.19","2,732,841,464.19","2,732,841,464.19","2,525,211,632.82"
投资支付的现金,"144,800,000.00","183,000,000.00","113,800,000.00","165,080,000.00","113,800,000.00",,,"49,600,000.00","76,149,532.88",,,,"30,000,000.00",,"117,000,000.00","433,200,000.00","80,000,000.00","104,500,000.00",,"80,000,000.00","80,000,000.00",,,,"810,000,000.00",,"96,000,000.00","96,000,000.00","96,000,000.00","39,010,000.00","39,010,000.00","39,010,000.00","69,745,100.00",,,,,"521,453,600.00","102,500,000.00","163,600,000.00","163,600,000.00",
期末现金及现金等价物余额,"71,814,738.18","62,976,071.24","247,868,894.69","259,678,146.89","709,337,540.78","765,591,220.21","810,926,006.95","698,904,790.54","1,020,060,564.56","930,585,914.87","778,158,012.73","694,701,636.14","703,940,053.18","371,147,924.86","888,745,340.68","1,252,408,300.65","1,058,311,591.61","1,016,267,669.78","461,332,386.57","801,574,660.21","1,090,285,396.84","1,289,469,999.77","1,135,811,079.17","677,254,942.50","682,736,593.95","1,234,843,472.44","1,072,611,436.83","1,798,235,162.09","2,163,664,715.18","1,389,455,717.12","2,254,026,056.06","1,569,613,190.34","2,129,490,356.31","2,419,657,819.14","3,372,859,099.78","2,789,889,953.87","2,732,841,464.19","2,799,397,861.86","3,325,097,251.60","2,745,239,381.15","2,525,211,632.82","4,236,655,578.62"
