科目,2008年度,2009年度,2010年度,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
经营活动现金流出小计,"1,021,112,895.23","1,645,977,389.02","1,738,191,341.00","881,228,628.12","1,501,219,068.58","2,037,274,077.89","440,165,884.72","929,275,201.18","1,399,955,182.90","1,918,494,537.68","512,478,715.51","1,152,420,302.16","1,872,657,916.46","2,565,334,520.03","717,817,849.01","1,316,888,021.78","2,244,744,769.54","2,905,799,380.41","727,395,567.59","1,376,377,789.77","2,287,794,843.27","3,052,419,231.42","865,733,138.71","1,564,011,236.53","2,324,832,756.67","3,193,582,800.78","1,041,185,043.42","2,077,349,288.91","3,107,348,421.99","3,917,042,647.85","1,309,848,513.80","2,314,616,148.22","3,378,127,269.88","4,597,921,350.21","1,072,837,724.86"
偿还债务支付的现金,"30,000,000.00","110,000,000.00",,"35,000,000.00","185,000,000.00","261,000,000.00","46,000,000.00","111,000,000.00","171,000,000.00","251,000,000.00","10,000,000.00","47,000,000.00","47,000,000.00","47,000,000.00",,,,,,,,"60,000,000.00",,,,"50,000,000.00",,"100,000,000.00","118,365,695.68","100,000,000.00",,,,,
经营活动产生的现金流量净额,"210,177,689.45","318,211,329.13","299,717,830.61","26,573,374.66","-230,241,063.75","-408,486,085.35","-85,614,628.27","-47,668,986.71","-14,490,975.20","70,128,569.03","119,121,026.51","114,642,284.28","42,291,948.85","55,322,427.51","29,091,046.95","157,340,270.32","-93,498,112.32","105,904,047.40","-20,904,229.19","16,513,732.31","-139,411,021.97","131,877,728.33","28,559,671.25","310,232,797.89","229,550,651.66","631,641,569.69","-105,499,199.37","-124,749,567.60","-163,257,244.34","114,652,887.82","-154,350,991.65","188,238,564.35","184,587,701.55","72,366,629.73","366,645,258.36"
分配股利、利润或偿还利息支付的现金,"83,738,489.03","1,935,236.76","4,811,459.16","46,518,571.82","50,333,874.19","56,099,559.73","2,532,287.48","11,924,848.74","16,568,540.04","35,911,207.70",,"52,094,143.83","51,927,168.96","56,052,957.36",,"11,104,214.58","41,232,914.28","55,239,780.00",,"55,675,502.98","56,903,823.25","58,359,292.04","581,388.90","83,557,063.64","85,831,608.84","86,856,341.56","1,020,109.32","78,155,523.92","95,142,238.24","103,061,430.33",,"65,437,096.42","120,589,940.27","120,630,658.30",
收回投资收到的现金,,,"648,747.85",,,,,,,,,"150,000,000.00","580,000,000.00","730,000,000.00","630,000,000.00","1,130,000,000.00","1,572,500,000.00","1,577,500,000.00","231,000,000.00","303,000,000.00","423,000,000.00","456,000,000.00","40,000,000.00","115,066,496.91","115,066,496.91","115,066,496.91","150,000,000.00","310,000,000.00","725,000,000.00","970,100,142.68","150,000,000.00","930,000,123.44","1,100,000,000.00","1,573,900,912.31","405,000,000.00"
支付其他与筹资活动有关的现金,,,"44,815,170.60",,,"7,556,000.00",,,,,,,,,,,,"7,222,320.00",,,"-862,365.13","1,627,280.00",,,,,,"1,193,752.66",,"17,516,353.97",,,,"50,000,000.00","50,000,000.00"
取得投资收益收到的现金,,,,,,,,,,,,,,"3,859,260.26","7,456,095.32","13,183,568.35","18,063,139.56","19,361,275.59","3,443,471.04","5,820,459.82","6,861,643.60","6,609,045.87","997,119.54","527,746.71","582,122.42",,"515,015.76","1,229,459.65","4,377,493.16","14,878,598.02","5,642,676.08","16,994,264.07","21,660,405.34","25,834,577.53","4,009,745.71"
筹资活动现金流出小计,"113,738,489.03","111,935,236.76","49,626,629.76","81,518,571.82","235,333,874.19","324,655,559.73","48,532,287.48","122,924,848.74","187,568,540.04","286,911,207.70","10,000,000.00","99,094,143.83","98,927,168.96","103,052,957.36",,"11,104,214.58","41,232,914.28","62,462,100.00",,"55,675,502.98","56,041,458.12","119,986,572.04","581,388.90","83,557,063.64","85,831,608.84","136,856,341.56","1,020,109.32","179,349,276.58","213,507,933.92","220,577,784.30",,"65,437,096.42","120,589,940.27","170,630,658.30","50,000,000.00"
处置固定资产、无形资产和其他长期资产收回的现金净额,"193,000.00",,"2,767,282.84",,,"13,036.54",,"170,229.56","187,183.56","201,905.00",,"26,140.00","26,140.00","32,640.00","10,000.00","10,000.00","166,485.22","365,391.22",,"10,000.00","28,000.00","78,660.00",,"44,300.00","49,400.00","165,200.00",15.30,,"469,356.65","1,070,589.00",630.00,"817,208.49","817,308.49","8,645,388.80","38,635.48"
筹资活动产生的现金流量净额,"-19,238,489.03","-22,935,236.76","199,690,370.24","45,481,428.18","2,195,066,125.81","2,145,744,440.27","-48,532,287.48","-122,924,848.74","-137,568,540.04","-236,911,207.70","-10,000,000.00","32,930,016.17","45,285,871.04","41,160,082.64",,"-9,331,814.58","-41,286,434.28","-60,309,300.00","-738,132.00","3,586,365.02","61,808,129.88","2,401,456.02","1,255,291.10","-80,674,286.64","-32,172,656.84","-23,336,047.56","1,291,422,614.08","1,118,824,933.46","1,088,119,487.92","1,092,745,780.66","11,089,122.00","-46,599,506.42","-97,987,030.27","-143,851,755.30","-49,925,770.80"
处置子公司及其他营业单位收到的现金净额,,,"5,272,969.80",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,"32,466.76","32,480.76","17,578.20","21,222.46","27,514.64","-90,447.02","-117,701.63","21,236.43","31,029.22","-144,534.16","130,496.05","116,334.31","53,556.62","-64,592.06","-10,780.00","-41,354.04","-226,701.35","-14,580.00","-1,282.40","29,192.02","108,319.07","103,708.30","-36,416.80","34,387.54","-240,812.82","-111,865.77","39,687.59","216,105.12","26,929.45","-76,741.83"
收到其他与投资活动有关的现金,,,,,,,,,,,,"624,328.77","2,504,602.73",,,,,,,,,,,,,,,,,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"193,000.00",,"8,689,000.49",,,"13,036.54",,"170,229.56","187,183.56","201,905.00",,"150,650,468.77","582,530,742.73","733,891,900.26","637,466,095.32","1,143,193,568.35","1,590,729,624.78","1,597,226,666.81","234,443,471.04","308,830,459.82","429,889,643.60","462,687,705.87","40,997,119.54","115,638,543.62","115,698,019.33","115,231,696.91","150,515,031.06","311,229,459.65","729,846,849.81","986,049,329.70","155,643,306.08","947,811,596.00","1,122,477,713.83","1,608,380,878.64","409,048,381.19"
五、现金及现金等价物净增加额,"62,862,054.51","84,706,217.38","192,254,971.45","-61,079,805.44","1,825,061,156.83","1,559,407,926.33","-145,950,342.73","-290,441,330.46","-363,610,084.52","-463,441,899.38","47,060,024.94","-327,166,720.09","-493,821,756.67","-789,422,665.44","-3,802,950.38","33,410,906.60","-666,682.26","-308,099,938.03","59,254,859.93","25,328,931.74","-56,413,458.59","29,055,341.49","-42,085,800.28","-13,573,850.94","-61,186,550.03","103,468,996.74","1,147,322,902.23","298,703,615.71","341,031,103.06","254,612,290.99","-101,600,859.15","545,645,638.80","193,658,361.99","-25,091,827.11","69,837,395.59"
购建固定资产、无形资产和其他长期资产支付的现金,"128,270,145.91","210,569,874.99","285,018,121.26","133,134,608.28","139,763,905.23","177,895,931.89","11,835,907.74","120,035,302.77","211,758,975.30","296,888,680.35","61,970,554.55","155,271,787.68","283,951,555.72","409,828,105.07","80,789,691.45","193,469,682.13","297,930,039.83","450,192,316.15","150,636,542.98","258,368,741.75","359,665,019.71","478,433,943.25","82,612,956.28","258,241,876.70","273,709,633.78","373,027,081.37","47,980,918.27","104,002,855.13","145,038,418.82","180,347,682.48","38,770,219.48","64,386,274.96","107,591,033.23","187,228,365.72","75,295,666.86"
期初现金及现金等价物余额,"63,267,956.44","126,130,010.95","210,836,228.33","403,091,199.78","403,091,199.78","403,091,199.78","1,962,499,126.11","1,962,499,126.11","1,962,499,126.11","1,962,499,126.11","1,499,057,226.73","1,499,057,226.73","1,499,057,226.73","1,499,057,226.73","709,634,561.29","709,634,561.29","709,634,561.29","709,634,561.29","401,534,623.26","401,534,623.26","401,534,623.26","401,534,623.26","430,589,964.75","430,589,964.75","430,589,964.75","430,589,964.75","548,066,869.16","548,066,869.16","548,066,869.16","548,066,869.16","802,679,160.15","802,679,160.15","802,679,160.15","802,679,160.15","777,587,333.04"
投资支付的现金,,,,,,,,,,,,"470,000,000.00","880,000,000.00","1,210,000,000.00","589,425,867.04","1,064,451,931.41","1,158,798,054.92","1,500,782,592.71","2,845,114.88","45,222,103.66","48,993,836.35","89,250,904.13","30,270,345.89","100,527,746.71","100,582,122.42","247,149,460.00","141,238,333.57","902,561,937.87","1,168,673,959.05","1,756,500,013.95","75,100,210.33","479,458,427.76","908,045,095.01","1,374,786,143.91","580,558,064.47"
期末现金及现金等价物余额,"126,130,010.95","210,836,228.33","403,091,199.78","342,011,394.34","2,228,152,356.61","1,962,499,126.11","1,816,548,783.38","1,672,057,795.65","1,598,889,041.59","1,499,057,226.73","1,546,117,251.67","1,171,890,506.64","1,005,235,470.06","709,634,561.29","705,831,610.91","743,045,467.89","708,967,879.03","401,534,623.26","460,789,483.19","426,863,555.00","345,121,164.67","430,589,964.75","388,504,164.47","417,016,113.81","369,403,414.72","534,058,961.49","1,695,389,771.39","846,770,484.87","889,097,972.22","802,679,160.15","701,078,301.00","1,348,324,798.95","996,337,522.14","777,587,333.04","847,424,728.63"
