科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
取得借款收到的现金,"120,000,000.00","210,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00",,,"10,000,000.00","10,000,000.00",,,,,,,"20,000,000.00","33,150,000.00","71,236,880.00","618,752,000.00","93,590,080.00","524,615,002.07","3,000,000.00","10,300,000.00","30,300,000.00","287,933,102.11",,"4,740,000.00","560,280,000.00","759,118,155.18","347,085,008.66","595,318,640.52","1,055,971,658.76","1,672,912,485.31","466,558,774.75","947,092,721.27","1,338,302,189.88","2,210,899,092.73","757,114,335.66"
支付的各项税费,"45,027,160.42","55,476,236.28","26,386,831.83","29,954,748.41","36,415,675.01","4,253,850.69","15,464,785.42","23,352,388.49","47,007,353.10","25,200,550.02","43,467,739.25","57,812,626.15","80,643,417.46","26,269,625.47","49,097,738.65","69,188,110.99","96,429,334.77","34,368,543.42","69,028,216.61","96,296,352.94","123,673,787.00","40,122,556.83","99,393,630.95","175,057,043.22","211,345,384.79","75,674,208.31","139,430,202.35","197,240,991.33","239,273,596.83","73,823,147.80","156,821,797.97","230,858,750.58","283,524,043.34","58,393,147.79","164,171,936.66","237,475,862.87","311,466,731.90","40,035,672.14"
收到其他与筹资活动有关的现金,"16,897,617.31",,,,"3,238,623.03",,,,,,,,,,,,"2,071,866.69",,,,"10,000,000.00","84,800,000.00","94,189,226.01","117,471,112.68","607,349,802.53","1,627,000.00","1,627,000.00","7,689,000.00","57,230,000.00","1,702,277,995.17","1,664,904,403.33","1,679,923,666.00","1,680,737,416.00","13,560,943.81","22,628,333.81","22,828,333.81","23,312,333.81",
支付其他与经营活动有关的现金,"48,683,209.11","63,166,692.06","31,591,624.37","54,990,372.09","69,928,103.34","21,560,609.58","43,923,265.12","74,255,359.62","106,111,344.46","40,231,122.03","76,787,728.35","116,566,701.45","142,173,027.06","36,132,038.04","66,006,518.42","104,512,489.89","131,282,368.95","72,381,574.29","129,781,642.02","184,142,556.13","236,014,723.70","88,362,705.12","190,816,232.32","323,794,690.32","367,794,174.63","183,303,315.16","321,878,409.92","468,964,727.39","538,732,099.36","118,538,522.01","291,192,117.21","511,326,542.90","731,058,582.45","209,541,912.35","444,696,822.44","680,194,035.20","828,617,261.70","184,715,979.17"
筹资活动现金流入小计,"139,057,617.31","210,000,000.00","80,000,000.00","964,712,000.00","951,575,623.03",,,"10,000,000.00","10,000,000.00",,,,,,,"20,000,000.00","40,493,136.45","71,236,880.00","618,752,000.00","641,590,080.00","1,084,615,002.07","87,800,000.00","125,632,813.01","403,739,874.28","1,152,251,666.24","1,627,000.00","6,367,000.00","569,439,000.00","832,856,853.47","2,944,639,210.22","3,183,942,643.23","3,653,645,647.24","4,587,857,011.79","480,119,718.56","1,469,721,055.08","1,861,230,523.69","2,734,511,426.54","1,537,564,296.24"
经营活动现金流出小计,"490,242,671.52","531,934,524.61","301,557,222.48","427,914,223.64","589,226,298.65","164,549,046.44","342,088,722.09","528,411,514.07","821,956,279.32","390,344,000.62","678,314,496.35","895,934,742.06","1,152,313,527.33","263,450,951.66","502,189,469.05","798,010,031.48","1,210,316,481.41","432,985,327.84","756,251,001.50","1,122,740,906.46","1,528,052,000.25","501,246,155.81","1,007,844,250.78","1,585,438,687.24","2,307,155,775.03","705,694,495.38","1,128,805,937.65","1,671,170,958.80","1,913,620,225.77","771,374,840.41","1,403,436,123.87","2,652,315,899.80","3,943,427,144.86","1,123,806,184.66","1,832,353,287.46","2,792,298,927.41","3,710,536,193.05","882,278,365.16"
偿还债务支付的现金,"75,000,000.00","195,000,000.00","115,000,000.00","160,000,000.00","175,000,000.00","20,000,000.00","25,000,000.00","25,000,000.00","25,000,000.00",,"3,000,000.00","13,000,000.00","13,000,000.00",,"12,000,000.00","12,000,000.00","12,000,000.00",,"1,315,000.00","21,315,000.00","22,630,000.00","72,504,160.00","88,514,280.00","111,514,280.00","527,723,192.94",,"6,175,000.00","31,455,000.00","400,152,899.29","474,838,155.18","888,572,471.03","1,181,745,600.14","1,391,805,093.54","231,713,024.13","646,815,030.38","1,307,453,349.89","2,244,816,899.23","451,832,807.93"
经营活动产生的现金流量净额,"13,288,100.40","26,204,095.82","58,844,957.83","44,892,745.54","9,923,344.32","5,909,328.43","-11,002,716.95","70,417,859.94","246,739,510.80","-75,424,184.55","-97,420,879.76","-81,639,540.29","12,952,348.34","-67,584,382.38","-20,221,645.54","-6,206,130.38","246,195,871.82","-51,658,401.27","12,033,974.25","32,549,004.81","148,408,348.16","-35,855,354.12","210,258,123.40","334,676,745.23","522,773,944.04","-97,643,412.93","-39,992,834.34","-326,264,475.71","-96,615,452.55","2,954,690.37","288,986,254.57","318,435,081.22","185,950,956.40","-94,073,844.98","119,822,267.55","84,346,847.56","151,894,515.17","-2,423,573.02"
分配股利、利润或偿还利息支付的现金,"20,385,725.28","86,612,671.96","5,300,893.99","8,132,792.25","24,003,330.90","418,532.50","664,532.50","939,382.50","1,278,357.50","335,250.00","71,924,150.00","79,659,996.80","77,929,725.00","194,133.33","74,087,047.70","82,229,416.66","82,702,720.60","543,113.73","22,044,007.46","22,814,496.30","23,652,889.73","2,766,816.31","93,279,761.03","95,302,165.60","100,765,611.49","4,786,053.39","85,880,855.07","100,124,096.56","94,740,444.57","5,238,986.70","98,638,493.01","109,332,840.50","117,049,027.84","4,733,715.48","86,335,238.39","94,558,124.04","123,107,446.68","16,035,099.24"
收回投资收到的现金,,"97,119,000.00",,,,,,,,,,"144,000,000.00","147,000,000.00",,,,,"20,000,000.00","105,000,000.00","434,500,000.00","670,764,425.00","4,267,530.00","53,280,830.00","86,244,630.00","80,850,000.00","205,000,000.00","287,387,599.32","336,757,673.73","408,464,095.68","44,950,000.00","227,616,493.97","227,616,493.97","233,616,493.97","500,000.00","6,500,000.00","78,765,000.00","82,159,773.36","8,660,000.00"
支付其他与筹资活动有关的现金,"25,311,576.78","17,138,510.80","10,726,856.96","18,190,590.38",,,,,,,,,"30,000,000.00",,,"250,000.00","12,588,161.85",,"77,525,000.00","77,985,000.00","559,334,232.71","12,688,000.00","9,989,430.00","49,165,654.59","95,050,268.72",,"7,902,000.00","10,517,065.05","32,540,667.28","325,625,800.00","709,269,559.05","899,834,284.50","1,478,419,801.07","146,788,336.42","216,071,010.70","216,071,010.70","216,071,012.70","4,147,039.40"
取得投资收益收到的现金,,,,,,,,,,,,"536,391.91","540,764.51",,,,,"177,534.25","1,972,208.91","4,900,211.31","7,846,388.98","109,760.00","324,030.35","691,601.59","508,898.43","3,057,749.31","1,489,444.31","1,750,958.99","1,586,774.12",,"1,180,637.50","8,538,289.15","11,578,289.15",,"38,514,000.00","4,814,000.00","4,814,000.00",
筹资活动现金流出小计,"120,697,302.06","298,751,182.76","131,027,750.95","186,323,382.63","199,003,330.90","20,418,532.50","25,664,532.50","25,939,382.50","26,278,357.50","335,250.00","74,924,150.00","92,659,996.80","120,929,725.00","194,133.33","86,087,047.70","94,479,416.66","107,290,882.45","543,113.73","100,884,007.46","122,114,496.30","605,617,122.44","87,958,976.31","191,783,471.03","255,982,100.19","723,539,073.15","4,786,053.39","99,957,855.07","142,096,161.61","527,434,011.14","805,702,941.88","1,696,480,523.09","2,190,912,725.14","2,987,273,922.45","383,235,076.03","949,221,279.47","1,618,082,484.63","2,583,995,358.61","472,014,946.57"
处置固定资产、无形资产和其他长期资产收回的现金净额,,"3,805.00","3,417.58","3,417.58","3,417.58",,"2,960.00","2,960.00","13,607.57","22,750.00","122,750.00","593,612.12","1,892,026.34","12,500.00","12,500.00","12,500.00","1,973,983.54",,"10,500.00","10,500.00","252,635.71","189,978.10","444,150.20","652,116.50","658,184.31","10,000.00","514,961.85","1,489,271.85","4,088,297.22","8,638.07","213,159.07","248,369.06","312,592.88","10,000.00","84,975.05","819,935.05","65,551,077.53","63,737.74"
筹资活动产生的现金流量净额,"18,360,315.25","-88,751,182.76","-51,027,750.95","778,388,617.37","752,572,292.13","-20,418,532.50","-25,664,532.50","-15,939,382.50","-16,278,357.50","-335,250.00","-74,924,150.00","-92,659,996.80","-120,929,725.00","-194,133.33","-86,087,047.70","-74,479,416.66","-66,797,746.00","70,693,766.27","517,867,992.54","519,475,583.70","478,997,879.63","-158,976.31","-66,150,658.02","147,757,774.09","428,712,593.09","-3,159,053.39","-93,590,855.07","427,342,838.39","305,422,842.33","2,138,936,268.34","1,487,462,120.14","1,462,732,922.10","1,600,583,089.34","96,884,642.53","520,499,775.61","243,148,039.06","150,516,067.93","1,065,549,349.67"
处置子公司及其他营业单位收到的现金净额,"6,000,000.00",,,,,,,,,,,,,,,,,,,,,,,"-1,499,232.95",,,,,,,"100,571,575.71","100,571,575.71","272,118,285.27","2,100,000.00","32,332,917.70","36,592,917.70","37,432,917.70",
四、汇率变动对现金的影响,"-246,944.24","-325,707.60","-2,219.95","-22,681.01","-64,739.08","-42,603.34","-110,910.79","-206,779.95","-612,679.84","-99,642.82","-166,810.23","-369,267.69","-163,540.12","35,240.41","197,169.23","310,705.20","-254,055.08","-710,911.17","-2,564,547.26","-2,929,065.59","-5,618,620.35","796,247.66","-296,539.50","-702,314.32","-3,432,742.19","74,937.11","653,648.14","2,903,589.95","3,571,060.47","-1,621,937.42","5,370,065.06","6,986,591.20","19,624,128.88","-1,486,230.28","-5,219,231.30","-7,535,340.54","-11,831,318.12","-9,898,324.86"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,"6,000,000.00",,,,"1,500,000.00",,,,,,"219,613.59","219,613.59","1,890,530.03",
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"6,000,000.00","97,122,805.00","3,417.58","3,417.58","3,417.58",,"2,960.00","2,960.00","13,607.57","22,750.00","122,750.00","145,130,004.03","149,432,790.85","12,500.00","12,500.00","12,500.00","1,973,983.54","20,177,534.25","106,982,708.91","439,410,711.31","678,863,449.69","4,567,268.10","54,049,010.55","86,089,115.14","88,017,082.74","208,067,749.31","289,392,005.48","339,997,904.57","415,639,167.02","44,958,638.07","329,581,866.25","336,974,727.89","517,625,661.27","2,610,000.00","77,651,506.34","121,211,466.34","191,848,298.62","8,723,737.74"
五、现金及现金等价物净增加额,"12,217,341.64","-3,148,493.78","2,878,889.96","817,575,106.49","737,019,871.73","-105,514,414.84","-133,364,415.91","-48,065,637.89","105,817,656.31","-113,726,803.09","-287,134,539.30","-288,888,725.98","-244,319,770.79","-84,760,615.31","-154,400,925.47","-158,169,742.87","-22,241,006.30","16,577,843.19","569,301,350.19","303,510,785.88","142,818,834.03","-78,815,354.05","-325,561,772.73","-61,606,030.41","125,024,296.95","-172,203,483.74","-266,315,162.02","-173,512,882.32","-487,604,417.79","1,132,636,382.93","715,777,643.75","418,795,419.51","366,133,759.44","-144,828,320.48","280,869,255.88","-60,689,098.15","-95,393,259.12","1,019,787,140.02"
购建固定资产、无形资产和其他长期资产支付的现金,"18,284,129.77","37,398,504.24","4,939,514.55","5,686,992.99","25,414,443.22","3,341,613.70","8,968,221.94","14,719,301.65","36,573,441.14","33,890,475.72","64,541,845.95","72,146,321.87","99,194,249.72","17,029,840.01","32,251,901.46","52,016,956.98","73,568,616.53","21,924,144.89","35,018,778.25","49,849,842.75","54,959,269.87","10,767,489.71","25,399,460.65","41,403,986.70","57,317,922.36","70,037,483.77","20,055,498.36","34,513,955.54","55,083,871.40","242,332,943.46","275,570,954.06","290,585,297.36","317,816,710.65","33,771,187.75","74,431,764.35","96,160,410.17","125,366,738.63","15,937,481.03"
期初现金及现金等价物余额,"32,961,523.25","45,178,864.89","42,030,371.11","42,030,371.11","42,030,371.11","779,050,242.84","779,050,242.84","779,050,242.84","779,050,242.84","884,867,899.15","884,867,899.15","884,867,899.15","884,867,899.15","640,548,128.36","640,548,128.36","640,548,128.36","640,548,128.36","628,307,122.06","628,307,122.06","628,307,122.06","618,307,122.06","761,125,956.09","761,125,956.09","761,125,956.09","761,125,956.09","886,150,253.04","886,150,253.04","886,150,253.04","886,150,253.04","398,545,835.25","398,545,835.25","398,545,835.25","398,545,835.25","764,679,594.69","764,679,594.69","764,679,594.69","764,679,594.69","669,286,335.57"
投资支付的现金,,,,,,,,,,"4,000,000.00","44,000,000.00","181,000,000.00","181,000,000.00",,"8,800,000.00","8,800,000.00","113,800,000.00",,"30,000,000.00","580,633,018.40","594,428,147.60","20,267,530.00","231,301,372.83","243,424,655.61","490,169,082.83","216,024,704.95","329,817,065.21","471,237,015.21","876,354,008.27","259,763,977.49","499,032,823.99","641,904,175.34","709,275,158.08","97,771,700.00","146,011,700.00","165,936,700.00","189,136,700.00","18,000,000.00"
期末现金及现金等价物余额,"45,178,864.89","42,030,371.11","44,909,261.07","859,605,477.60","779,050,242.84","673,535,828.00","645,685,826.93","730,984,604.95","884,867,899.15","771,141,096.06","597,733,359.85","595,979,173.17","640,548,128.36","555,787,513.05","486,147,202.89","482,378,385.49","618,307,122.06","644,884,965.25","1,197,608,472.25","931,817,907.94","761,125,956.09","682,310,602.04","435,564,183.36","699,519,925.68","886,150,253.04","713,946,769.30","619,835,091.02","712,637,370.72","398,545,835.25","1,531,182,218.18","1,114,323,479.00","817,341,254.76","764,679,594.69","619,851,274.21","1,045,548,850.57","703,990,496.54","669,286,335.57","1,689,073,475.59"
