科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
经营活动产生的现金流量净额,"21,681,173.74","17,247,597.68","8,811,090.70","20,184,136.77","37,348,389.44","-26,577,114.56","-17,226,893.08","-23,126,117.23","37,657,615.07","-21,641,980.37","-21,547,901.71","-29,130,571.14","11,850,806.18","-43,169,687.31","8,697,138.68","-21,405,407.51","18,182,363.83","-41,119,620.87","7,908,176.01","27,068,878.72","74,695,396.76","-32,142,242.26","-7,371,362.21","-26,830,454.77","-49,383,274.92","-19,824,054.69","-3,184,431.50","27,741,553.40","-25,407,657.53","-16,088,636.82","1,249,232.56","14,016,438.53","125,658,760.33","-26,840,021.32","-28,419,490.77","29,802,778.66","61,387,916.62","-11,975,435.82","60,264,986.29","74,946,590.23","225,885,520.85","17,759,537.70"
分配股利、利润或偿还利息支付的现金,"2,240,858.64","7,214,748.79","4,146,956.66","6,007,625.08","6,980,912.79","750,792.27","9,771,886.85","10,261,256.02","13,359,389.79","1,780,077.13","5,760,107.40","21,902,009.25","26,280,310.10","5,131,685.07","27,900,681.35","33,775,902.10","40,844,924.03","6,651,897.99","21,626,689.06","49,304,878.23","57,915,209.06","8,354,558.32","17,638,438.21","57,798,447.97","69,430,890.16","12,337,408.20","22,685,070.31","55,373,773.58","70,883,030.32","9,122,731.05","41,241,092.61","47,907,370.58","55,392,387.99","5,861,510.43","13,721,196.78","61,010,368.72","74,730,481.61","12,264,496.24","26,975,453.98","83,867,876.45","94,414,327.36","15,517,757.28"
收回投资收到的现金,,,,,,,,,,,,,"1,400,000.00",,,,,,,,,"1,050,000.00","7,200,000.00","7,200,000.00","33,900,000.00","1,600,000.00","1,600,000.00","1,600,000.00","1,600,000.00","17,673,000.00","17,673,000.00","18,189,000.00","18,189,000.00","2,101,069.84","4,101,069.84","6,686,069.84","2,000,000.00","35,338,267.99","56,994,455.73","58,951,855.73","260,602,095.73","14,524,050.48"
支付其他与筹资活动有关的现金,"21,276,934.97","9,977,063.32","23,532,263.83","30,615,452.43","47,359,936.79","118,080.69","2,538,951.30","1,371,848.50","19,184,511.71","8,990,138.21","22,366,154.41","16,768,701.03","5,401,712.71","13,372,940.70","8,625,878.80","25,063,314.69","17,358,399.85","26,754,909.61","72,452,670.09","82,743,673.24","55,179,980.06","-4,481,853.59","73,178,346.05","77,439,492.32","40,679,291.31","13,828,700.78","113,129,569.64","113,792,368.21","133,756,791.20","26,029,435.57","32,906,350.04","35,731,376.91","31,937,040.75","198,053.27","9,398,915.94","37,941,017.94","41,445,124.76","9,748,176.91","17,599,202.01","18,219,061.16","122,402,722.59","27,772,692.51"
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,,,"184,250.01","85,377.73",,"21,446.22",,,,,,,,,,,,,"2,101,069.84","25,359,790.40","44,458,041.59","44,458,041.59","44,568,172.61","1,382,014.21"
筹资活动现金流出小计,"125,217,793.61","103,741,812.11","75,419,220.49","81,033,077.51","127,340,849.58","14,368,872.96","56,810,838.15","80,743,104.52","101,653,901.50","47,270,215.34","148,292,928.46","208,194,012.93","205,545,356.12","104,037,959.10","236,933,226.81","363,428,105.67","400,092,212.76","112,506,807.60","428,579,359.15","597,132,551.47","749,595,189.12","172,274,445.01","411,320,264.82","762,673,353.39","840,634,142.59","189,567,849.26","550,333,380.23","703,539,784.75","1,106,179,326.55","668,486,138.29","955,848,701.51","1,047,373,193.92","1,147,063,183.00","43,115,693.43","114,149,112.72","316,811,386.66","580,909,206.47","211,752,120.69","395,911,721.07","502,207,025.47","801,490,886.36","558,533,879.22"
处置固定资产、无形资产和其他长期资产收回的现金净额,"11,600.00",,350.00,350.00,"69,550.00","27,000.00","27,000.00","27,000.00","78,940.00",,"28,000.00","47,000.00","97,000.00",,,,,"2,000.00","14,750.00","14,750.00","100,014,750.00",,-630.50,"3,249,369.50","3,394,639.92","27,800.00","81,800.00","124,800.00","2,706,600.00","69,500.00","354,500.00","357,837.50","5,826,303.13","198,300.00","3,051,300.00","1,189,250.00","8,970,159.97","-426,370.34","-426,370.34","-346,110.34","158,710.00","10,000.00"
筹资活动产生的现金流量净额,"15,772,147.34","12,519,582.89","-1,124,829.32","370,187,010.09","345,698,997.54","-378,548.41","17,258,736.93","18,599,296.44","11,472,890.83","52,265,325.23","73,160,855.20","112,543,426.71","132,905,640.29","26,371,832.27","157,511,586.44","159,692,001.10","149,350,628.51","404,372,952.36","382,346,538.75","581,082,130.02","520,424,256.18","50,295,096.57","51,520,227.52","-107,245,403.57","25,056,917.43","111,524,807.95","132,350,486.24","90,831,766.20","833,457,880.23","-449,016,005.43","-488,039,521.29","-474,045,947.92","-561,972,225.63","135,669,252.62","124,930,088.21","200,425,239.48","56,333,048.39","235,452,935.41","243,272,662.15","260,150,385.66","107,384,473.44","13,483,502.73"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,,,181.54,181.54,"-206,760.55",,"116,721.43","453,338.30","607,987.69","-126,218.80","241,898.88","-31,116.19","334,449.47","-47,802.46","-348,073.71","-718,534.31","-843,940.78","-740,718.45","1,515,542.69","6,333,340.48","5,918,074.95","-742,153.28"
收到其他与投资活动有关的现金,,"8,038.00",,,,,,,"126,000.00",,,,"1,252,000.00","300,000.00","3,767,000.00","10,186,000.00","15,822,416.22",,"1,200,000.00","1,228,869.21","19,276,000.00","636,448.39","1,587,398.00","1,826,712.15","2,857,500.00","-481,571.18","603,059.19","1,933,966.18","7,598,303.26",,"3,392,000.00","6,100,239.96","15,136,500.72","20,000.00","100,000.00","150,000.00","4,431,180.47",,,,"41,945,411.32","42,531,558.71"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"11,600.00","8,038.00",350.00,350.00,"69,550.00","27,000.00","27,000.00","27,000.00","204,940.00",,"28,000.00","47,000.00","2,749,000.00","300,000.00","3,767,000.00","10,186,000.00","15,822,416.22","2,000.00","1,214,750.00","1,243,619.21","119,475,000.01","1,771,826.12","8,786,767.50","12,297,527.87","40,152,139.92","1,146,228.82","2,284,859.19","3,658,766.18","11,904,903.26","17,742,500.00","21,419,500.00","24,647,077.46","39,151,803.85","2,319,369.84","7,252,369.84","8,025,319.84","17,502,410.28","60,271,688.05","101,026,126.98","103,063,786.98","347,274,389.66","58,447,623.40"
五、现金及现金等价物净增加额,"17,630,402.44","4,402,372.24","1,427,421.02","381,474,255.77","364,371,734.11","-42,083,939.21","-69,756,542.93","-88,511,145.88","-216,781,823.19","-13,688,518.43","-63,896,299.03","-88,392,389.85","-53,373,885.44","-43,572,164.00","112,658,070.68","44,935,729.96","4,935,438.02","310,056,941.99","197,468,145.64","214,443,057.00","259,525,230.08","-34,940,915.63","-108,698,922.28","-290,032,665.61","-261,558,746.33","41,269,729.89","29,330,021.41","-2,105,666.02","668,626,275.96","-517,430,357.32","-525,921,247.06","-606,813,827.06","-618,429,712.80","78,128,264.69","61,811,901.48","172,437,369.08","181,241.87","235,768,016.00","151,773,574.86","61,631,414.29","19,995,185.80","71,840,762.26"
购建固定资产、无形资产和其他长期资产支付的现金,"18,434,518.64","25,104,915.28","6,251,152.36","8,721,183.09","18,737,164.87","15,115,604.24","68,673,190.78","73,687,366.51","98,972,653.97","32,495,664.29","81,537,252.52","95,796,378.42","135,102,919.30","25,557,015.39","55,662,834.00","96,887,043.19","177,332,320.54","54,165,145.30","186,865,931.47","251,517,725.30","355,404,959.26","46,703,522.77","79,126,994.29","86,097,447.25","153,911,817.21","15,093,832.99","35,160,134.45","42,918,339.66","55,187,138.69","14,671,190.25","20,017,183.50","46,245,035.09","76,975,457.67","6,512,533.99","9,101,884.72","14,899,251.37","21,233,768.32","2,801,152.25","82,404,231.00","48,788,926.98","125,934,866.29","15,707,748.29"
期初现金及现金等价物余额,"3,713,328.65","21,343,731.09","25,746,103.33","25,746,103.33","25,746,103.33","390,117,837.44","390,117,837.44","390,117,837.44","390,117,837.44","173,336,014.25","183,559,601.64","183,108,979.51","173,336,014.25","119,955,970.15","119,962,128.81","119,962,128.81","119,962,128.81","124,864,217.99","124,897,566.83","124,897,566.83","124,897,566.83","384,422,796.91","384,422,796.91","384,422,796.91","384,422,796.91","123,512,002.46","122,864,050.58","122,864,050.58","122,864,050.58","791,490,326.54","791,490,326.54","791,490,326.54","791,490,326.54","173,060,613.74","173,060,613.74","173,060,613.74","173,060,613.74","173,241,855.61","173,241,855.61","173,241,855.61","173,241,855.61","193,237,041.41"
投资支付的现金,"1,400,000.00","267,931.05",,,,,,"2,000,000.00",,,,,,,,,,,,"10,000,000.00","87,295,000.00","4,500,000.00","9,100,000.00","9,100,000.00","119,800,000.00","1,600,000.00","66,873,375.00","76,204,875.00","77,642,355.00","55,270,806.02","40,775,173.71","123,155,243.85","142,627,043.15","26,460,000.00","32,501,107.37","50,160,131.81","109,108,151.86","44,439,300.94","171,872,039.72","334,044,289.45","537,292,132.50","1,400,000.00"
期末现金及现金等价物余额,"21,343,731.09","25,746,103.33","27,173,524.35","407,220,359.10","390,117,837.44","348,033,898.23","320,361,294.51","301,606,691.56","173,336,014.25","159,647,495.82","119,663,302.61","94,716,589.66","119,962,128.81","76,383,806.15","232,620,199.49","164,897,858.77","124,897,566.83","434,921,159.98","322,365,712.47","339,340,623.83","384,422,796.91","349,481,881.28","275,723,874.63","94,390,131.30","122,864,050.58","164,781,732.35","152,194,071.99","120,758,384.56","791,490,326.54","274,059,969.22","265,569,079.48","184,676,499.48","173,060,613.74","251,188,878.43","234,872,515.22","345,497,982.82","173,241,855.61","409,009,871.61","325,015,430.47","234,873,269.90","193,237,041.41","265,077,803.67"
