科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"1,682,343.99","6,822,509.62","8,525,734.03","3,670,910.20","5,520,556.47","6,133,630.01","-936,269.65","-1,783,908.12","-3,466,645.48","-4,340,312.88","-364,837.99","-1,610,824.06","-1,024,256.93","151,943.60","698,544.39","1,929,150.21","4,018,886.12","7,086,074.84","2,313,516.44","4,860,135.12","7,250,221.46","4,873,083.83","1,005,430.07","2,717,869.86","5,160,758.65","7,722,262.34","476,346.64","7,966,512.42","8,048,332.27","5,480,196.87","1,412,843.74","3,193,883.37","10,317,078.61","13,591,614.29","2,858,560.04"
三、利润总额,"29,681,564.94","19,193,510.08","25,261,769.49","17,195,833.97","27,309,153.99","35,375,719.60","7,578,357.70","20,418,621.17","24,103,202.96","26,632,561.45","6,230,272.80","14,955,105.05","15,275,698.47","8,691,871.26","-8,536.25","5,730,671.39","4,945,340.49","-17,322,087.34","-8,932,920.26","-19,995,551.51","-23,891,161.18","280,813,512.95","58,341,218.79","148,286,533.12","290,801,840.44","365,889,850.53","95,460,407.32","163,668,028.02","303,466,406.66","325,572,097.69","31,241,333.16","110,245,088.89","144,066,437.67","-185,052,326.57","-78,475,935.89"
资产减值损失,"-537,534.75","209,021.34","-38,616.64","89,925.08","89,925.08","1,312,137.69",,"1,132,012.84","1,132,012.84","2,379,726.29",,"523,354.57","523,354.57","11,437,340.95","-2,094,797.80","-1,928,529.31","-1,825,547.67","2,408,637.64","-1,166.07","4,885,185.54","4,894,948.78","72,969,329.45","8,712,397.91","42,791,598.17","80,010,488.77","96,480,311.91","3,317,301.07","98,350,905.74","158,098,331.63","274,630,598.30","13,260,062.78","62,295,560.94","86,852,055.10","338,142,488.92","89,711,242.47"
减:所得税,"20,521.21","-588,746.13","2,100,377.86","2,224,249.74","3,479,713.39","2,979,994.16","928,793.94","2,651,838.63","3,191,682.70","3,288,092.49","934,738.92","2,488,171.86","2,619,393.34","1,873,076.25","126,253.54","1,222,303.06","1,218,321.13","51,660.05","35,457.89","-511,358.05","-77,662.43","74,675,529.39","14,642,642.41","37,281,761.85","73,051,957.39","95,880,518.93","25,415,101.83","43,223,253.02","78,786,240.77","85,808,734.53","8,464,236.55","28,711,188.28","41,402,364.53","-36,473,217.50","-13,133,913.22"
加:公允价值变动净收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响净利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"328,767.12","535,753.42","535,753.42","543,571.23",
四、净利润,"29,661,043.73","19,782,256.21","23,161,391.63","14,971,584.23","23,829,440.60","32,395,725.44","6,649,563.76","17,766,782.54","20,911,520.26","23,344,468.96","5,295,533.88","12,466,933.19","12,656,305.13","6,818,795.01","-134,789.79","4,508,368.33","3,727,019.36","-17,373,747.39","-8,968,378.15","-19,484,193.46","-23,813,498.75","206,137,983.56","43,698,576.38","111,004,771.27","217,749,883.05","270,009,331.60","70,045,305.49","120,444,775.00","224,680,165.89","239,763,363.16","22,777,096.61","81,533,900.61","102,664,073.14","-148,579,109.07","-65,342,022.67"
其中:对联营企业和合营企业的投资权益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
归属于母公司所有者的净利润,"29,661,043.73","19,782,256.21","23,161,391.63","14,971,584.23","23,829,440.60","32,395,725.44","6,649,563.76","17,766,782.54","20,911,520.26","23,344,468.96","5,295,533.88","12,553,885.73","12,937,308.23","7,579,279.21","125,019.82","4,779,977.18","3,987,617.10","-15,926,887.30","-8,870,447.34","-18,951,774.98","-23,932,555.93","206,137,983.56","43,698,576.38","111,004,771.27","217,749,883.05","270,009,331.60","70,045,305.49","120,444,775.00","224,680,165.89","239,763,363.16","22,777,096.61","81,533,900.61","102,664,073.14","-148,427,995.56","-65,207,286.76"
影响营业利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,
少数股东损益,,,,,,,,,,,,"-86,952.54","-281,003.10","-760,484.20","-259,809.61","-271,608.85","-260,597.74","-1,446,860.09","-97,930.81","-532,418.48","119,057.18",,,,,,,,,,,,,"-151,113.51","-134,735.91"
