科目,2008年度,2009年度,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"5,028,711.33","6,634,564.15","11,679,818.99","2,442,424.08","6,423,392.97","13,071,461.82","19,126,402.48","5,901,633.61","13,072,515.44","27,349,947.71","40,162,702.97","12,838,662.67","27,220,963.08","46,766,411.27","58,445,579.03","18,751,106.24","35,198,763.49","52,726,612.05","78,328,950.57","21,397,683.93","45,907,580.15","67,106,210.17","97,296,618.31","25,035,395.68","49,060,657.22","76,599,733.72","104,784,045.84","30,160,889.24","56,352,170.06","90,769,468.16","116,537,039.77","35,432,081.60","71,032,819.31","104,583,828.30","139,939,927.96","46,556,408.17"
取得借款收到的现金,,"36,000,000.00","77,500,000.00",,,,,,,,,,,,,,,,,,,,,,,"6,582,802.51",,,,,,,,,,
支付的各项税费,"4,618,773.13","10,547,971.88","17,428,330.75","4,484,474.67","10,137,651.52","17,480,426.60","26,427,861.30","12,807,748.55","26,534,681.07","49,129,565.34","66,515,850.79","39,032,776.18","62,357,250.62","94,215,834.08","113,148,664.29","28,557,500.15","55,307,817.78","82,951,992.38","107,552,807.06","28,458,162.87","60,853,952.40","90,459,990.32","110,008,007.92","25,353,107.05","62,787,388.00","92,024,073.07","123,659,139.95","24,181,617.71","71,770,896.10","88,938,031.07","112,753,077.53","28,545,813.96","47,701,202.39","55,816,010.95","75,415,674.80","12,784,553.53"
收到其他与筹资活动有关的现金,"12,778,127.23","4,213,075.97","9,004,828.49",,,,,,,,,,"36,401,490.50","36,412,293.28",,,,,,,,,,,,,"6,937,000.00",,,,,,,,,
支付其他与经营活动有关的现金,"21,153,250.06","27,677,228.51","36,226,595.10","13,798,805.49","25,438,933.34","39,332,606.70","49,672,369.29","14,917,724.12","36,603,497.80","98,171,992.77","220,221,509.49","124,631,259.71","259,041,872.55","419,939,030.24","581,382,641.36","150,918,604.59","333,351,638.97","522,286,351.85","696,981,833.66","170,553,745.04","385,435,787.76","607,588,262.33","794,275,611.15","174,818,244.13","430,098,389.38","655,093,068.76","901,604,437.90","208,300,359.19","469,627,895.30","709,269,068.96","938,478,709.07","109,647,961.42","302,893,748.39","475,010,521.08","612,497,490.24","96,928,464.00"
筹资活动现金流入小计,"25,278,127.23","55,463,075.97","86,504,828.49",,"836,296,250.00","836,296,250.00","831,592,850.00",,,,,,"36,401,490.50","36,412,293.28",,,,,,,,,"56,729,000.00","4,891,300.00","4,891,300.00","11,474,102.51","38,127,300.00",,,,,,,,,
经营活动现金流出小计,"36,812,152.55","55,083,627.62","80,848,335.42","26,380,749.52","55,943,362.94","93,776,864.88","124,457,214.47","42,143,501.87","96,778,221.82","204,585,745.13","363,716,829.18","186,656,744.19","377,594,348.21","602,831,916.78","807,647,642.30","204,508,358.01","437,512,172.81","675,821,129.98","915,917,153.60","224,813,947.75","499,780,263.57","776,379,323.94","1,032,810,343.29","228,935,062.79","554,165,909.04","843,075,646.45","1,170,934,784.36","268,141,638.22","610,623,444.37","912,025,560.63","1,213,702,005.36","181,263,974.36","438,570,846.09","667,007,233.74","877,713,677.46","163,730,091.65"
偿还债务支付的现金,"25,000,000.00","25,000,000.00","11,000,000.00",,"77,500,000.00","77,500,000.00","77,500,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
经营活动产生的现金流量净额,"16,227,764.10","42,365,172.86","63,907,171.56","8,730,576.66","29,584,614.95","44,361,131.17","87,009,001.77","24,424,522.44","68,025,892.91","81,660,490.16","90,185,514.70","17,213,717.09","25,487,216.76","21,285,448.24","111,363,648.28","40,584,136.18","77,440,537.04","131,300,704.35","206,852,594.48","48,657,101.99","141,663,007.19","175,411,226.62","231,006,882.85","112,521,954.71","94,101,530.02","179,135,368.71","212,550,872.70","111,125,679.66","117,050,338.92","210,741,895.49","273,638,020.34","143,116,962.37","176,016,434.18","180,407,693.32","165,081,972.72","83,395,180.33"
分配股利、利润或偿还利息支付的现金,"1,553,681.25","936,993.76","2,120,549.47","1,175,833.61",,"1,797,875.28","1,730,273.16",,"32,527,069.64","32,527,069.64","33,350,000.00",,"53,360,000.00","53,360,000.00","53,360,000.00",,"23,671,833.09","23,671,833.09","24,012,000.00",,"72,036,000.00","72,036,000.00","72,686,078.62",,"67,165,235.71","67,165,235.71","67,457,338.92","71,926.93","85,299,722.95","85,299,722.95","85,715,222.17","118,827,271.53","118,947,514.85","118,947,514.85","119,289,325.85","49,700.66"
收回投资收到的现金,,,,,,,,,,,,,,,"50,000,000.00",,"200,000,000.00","250,000,000.00","300,000,000.00",,"100,000,000.00","250,000,000.00","434,000,000.00","100,000,000.00","325,000,000.00","380,000,000.00","430,000,000.00","350,000,000.00","553,000,000.00","1,298,205,120.00","1,302,726,080.00","532,000,000.00","1,241,000,000.00","2,086,000,000.00","2,531,000,000.00","478,000,000.00"
支付其他与筹资活动有关的现金,"4,413,075.97","21,463,075.97",,,,,,,,,,,,,,,,,,,,,,,"1,038,700.00","1,038,700.00","4,090,880.00",,"4,423,524.00","20,423,524.00","52,731,943.71",,"9,210,636.00","25,222,636.00","43,863,769.88","46,209,720.39"
取得投资收益收到的现金,,,,,,,,,,,,"1,062,500.00","2,148,611.11","3,234,722.22","8,700,694.45",,"5,577,777.78","6,777,202.90","10,956,369.57",,"4,415,277.78","10,424,123.41","16,404,401.19","4,320,833.33","8,807,211.75","11,389,266.54","14,805,335.03","13,404,958.89","19,760,607.00","43,104,820.03","44,161,230.55","15,385,801.18","37,192,223.94","52,924,011.93","59,362,173.41","4,738,000.00"
筹资活动现金流出小计,"30,966,757.22","47,400,069.73","13,120,549.47","1,175,833.61","77,500,000.00","79,297,875.28","79,230,273.16",,"32,527,069.64","32,527,069.64","33,350,000.00",,"53,360,000.00","53,360,000.00","53,360,000.00",,"23,671,833.09","23,671,833.09","24,012,000.00",,"72,036,000.00","72,036,000.00","72,686,078.62",,"68,203,935.71","68,203,935.71","71,548,218.92","71,926.93","89,723,246.95","105,723,246.95","138,447,165.88","118,827,271.53","128,158,150.85","144,170,150.85","163,153,095.73","46,259,421.05"
处置固定资产、无形资产和其他长期资产收回的现金净额,,,,,,,,,,,"9,115,650.00",,,,"17,362,183.40","14,000.00","14,000.00","14,000.00","13,807.69","2,474,651.47","2,469,292.99","2,500,420.19","2,523,502.08",,"3,000.00","3,000.00","3,823.10",,,,"5,197.09",,"3,870.00","5,460.00","5,740.00","7,470.00"
筹资活动产生的现金流量净额,"-5,688,629.99","8,063,006.24","73,384,279.02","-1,175,833.61","758,796,250.00","756,998,374.72","752,362,576.84",,"-32,527,069.64","-32,527,069.64","-33,350,000.00",,"-16,958,509.50","-16,947,706.72","-53,360,000.00",,"-23,671,833.09","-23,671,833.09","-24,012,000.00",,"-72,036,000.00","-72,036,000.00","-15,957,078.62","4,891,300.00","-63,312,635.71","-56,729,833.20","-33,420,918.92","-71,926.93","-89,723,246.95","-105,723,246.95","-138,447,165.88","-118,827,271.53","-128,158,150.85","-144,170,150.85","-163,153,095.73","-46,259,421.05"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,"52,380.97","54,086.63","-76,746.81","100,737.13","108,825.39","113,125.01","92,728.38","7,321.92","-1,132.94","4,321,000.72","8,281,958.39","-971,691.52","4,201,400.42","3,759,689.79","14,482,857.12","-373,039.20","-1,630,094.29","-4,509,084.06","-3,881,384.10","-2,450,644.36","143,848.52","2,691,061.87","3,314,364.38","-1,186,433.44"
收到其他与投资活动有关的现金,"8,500,000.00","5,200,000.00","700,000.00","16,200,000.00","16,200,000.00","16,200,000.00","16,200,000.00",,,,"3,766,300.00",,,,"2,080,420.00",,,,"3,877,700.00",,"307,723.00","310,409.15","1,260,812.23",,,,,,,,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"8,500,000.00","5,200,000.00","700,000.00","16,200,000.00","16,200,000.00","16,200,000.00","16,200,000.00",,,,"12,881,950.00","1,062,500.00","2,148,611.11","3,234,722.22","78,143,297.85","14,000.00","205,591,777.78","256,791,202.90","314,847,877.26","2,474,651.47","107,192,293.77","263,234,952.75","454,188,715.50","104,320,833.33","333,810,211.75","391,392,266.54","444,809,158.13","363,404,958.89","572,760,607.00","1,341,309,940.03","1,346,892,507.64","547,385,801.18","1,278,196,093.94","2,138,929,471.93","2,590,367,913.41","482,745,470.00"
五、现金及现金等价物净增加额,"2,232,996.63","39,185,081.20","42,935,270.59","1,692,295.29","760,637,769.07","757,896,832.90","771,220,988.01","5,666,196.63","-7,201,038.00","-26,912,028.62","-64,161,029.34","6,497,487.63","-108,136,363.93","-117,587,970.20","11,648,056.69","-17,237,099.24","-50,670,574.99","1,806,375.23","83,313,065.67","-3,101,245.93","9,494,660.70","97,666,419.91","132,568,086.66","37,142,717.45","-89,763,810.73","-686,518,213.55","-682,444,520.76","117,978,906.15","54,748,448.91","354,434,668.89","51,490,551.17","38,217,092.66","-171,750,674.11","167,211,256.41","-35,990,823.65","-98,555,055.01"
购建固定资产、无形资产和其他长期资产支付的现金,"16,806,137.48","13,193,097.90","82,246,586.79","22,062,447.76","43,943,095.88","59,662,672.99","84,350,590.60","18,758,325.81","37,699,861.27","51,045,449.14","58,879,727.59","10,378,729.46","17,466,063.27","23,814,520.57","23,022,142.63","7,935,972.55","10,139,882.11","12,726,823.94","14,468,134.45","4,240,321.31","10,323,507.32","16,264,760.18","23,952,391.46","3,619,679.07","13,564,317.21","21,873,926.41","26,448,026.96","6,106,766.27","8,674,915.77","20,620,595.62","46,552,350.83","3,491,585.00","39,308,999.90","74,644,219.86","95,461,718.43","81,749,850.85"
期初现金及现金等价物余额,"13,203,644.66","15,436,641.29","54,621,722.49","97,556,993.08","97,556,993.08","97,556,993.08","97,556,993.08","868,777,981.09","868,777,981.09","868,777,981.09","868,777,981.09","804,616,951.75","804,616,951.75","804,616,951.75","804,616,951.75","816,265,008.44","816,265,008.44","816,265,008.44","816,265,008.44","899,578,074.11","899,578,074.11","899,972,786.34","899,578,074.11","1,032,146,160.77","1,032,146,160.77","1,032,146,160.77","1,032,146,160.77","349,701,640.01","349,701,640.01","349,701,640.01","349,701,640.01","401,192,191.18","401,192,191.18","401,192,191.18","401,192,191.18","365,201,367.53"
投资支付的现金,,"3,250,000.00",,,,,,,"5,000,000.00","25,000,000.00","55,000,000.00","1,400,000.00","101,400,000.00","101,400,000.00","101,400,000.00","50,000,000.00","300,000,000.00","350,000,000.00","400,000,000.00","50,000,000.00","157,000,000.00","257,000,000.00","521,000,000.00","180,000,000.00","445,000,000.00","1,182,201,778.98","1,294,418,462.83","350,000,000.00","535,034,240.00","1,066,764,240.00","1,380,159,076.00","527,516,170.00","1,458,639,900.00","1,936,002,600.00","2,536,140,260.00","535,500,000.00"
期末现金及现金等价物余额,"15,436,641.29","54,621,722.49","97,556,993.08","99,249,288.37","858,194,762.15","855,453,825.98","868,777,981.09","874,444,177.72","861,576,943.09","841,865,952.47","804,616,951.75","811,114,439.38","696,480,587.82","687,028,981.55","816,265,008.44","799,027,909.20","765,594,433.45","818,071,383.67","899,578,074.11","896,476,828.18","909,072,734.81","997,639,206.25","1,032,146,160.77","1,069,288,878.22","942,382,350.04","345,627,947.22","349,701,640.01","467,680,546.16","404,450,088.92","704,136,308.90","401,192,191.18","439,409,283.84","229,441,517.07","568,403,447.59","365,201,367.53","266,646,312.52"
