科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"-383,271.81","-508,681.59","-841,799.20","-1,064,426.24","-1,329,178.33","-2,716,574.01","-3,875,291.85","-4,959,410.74","-5,366,173.97","-1,540,042.70","-2,382,419.95","-3,075,793.36","-4,187,882.10","-2,081,073.36","-3,884,594.78","-4,217,395.80","-5,567,569.99","-1,258,563.89","-2,701,750.23","-3,707,840.22","-4,881,885.11","-292,180.95","-738,549.38","-876,950.15","3,976,991.32","-2,223,012.87","-1,327,251.12","-1,161,509.76","1,548,466.96","-754,679.41","-6,839,841.89","-6,473,663.11","-1,647,037.02","35,265,794.55","88,648,096.12","137,162,619.56","212,748,721.41","78,267,297.67","98,056,172.42"
三、利润总额,"34,548,026.28","40,002,304.59","13,124,277.52","22,406,993.23","44,270,895.26","6,743,648.50","14,529,803.12","23,998,575.11","46,396,892.61","7,157,835.32","14,379,053.57","24,908,781.26","50,834,919.59","6,191,121.69","12,537,706.66","15,037,713.44","11,979,127.73","-4,853,761.43","-10,119,102.80","-20,962,583.82","-41,444,512.31","-5,838,846.88","-7,352,423.64","-3,935,502.69","193,699,222.44","70,551,319.37","167,557,377.22","237,636,179.24","379,033,869.49","120,478,182.42","233,457,770.97","314,254,445.37","402,722,335.17","90,247,011.86","69,629,982.27","71,876,153.66","109,148,316.04","139,836,419.64","185,344,676.80"
资产减值损失,"-1,001,385.93","341,195.30","599,559.19","599,559.19","585,499.93","404,648.88","797,353.84","1,436,284.52","1,628,006.21","1,267,018.44","1,270,866.10","727,945.58","-427,613.56","1,540,273.71","1,923,369.13","1,952,193.75","23,258,041.33","-312,948.40","571,533.27","2,075,396.65","6,178,105.51","-48,299.08","4,547,668.25","2,903,100.05","-590,293.85","1,438,310.82","2,881,526.26","6,767,737.49","9,713,598.66","-168,833.44","-1,527,581.27","395,128.53","35,466,633.44","3,471,152.67","20,096,035.79","23,561,606.45","96,876,600.64","2,806,567.19","11,341,052.51"
减:所得税,"2,374,680.91","3,883,490.68","1,749,088.69","3,371,625.26","5,633,569.00","1,413,536.15","2,699,068.82","4,760,330.34","5,851,494.18","1,583,756.03","2,203,387.64","4,150,966.33","7,922,184.82","1,459,519.25","2,729,127.29","3,910,390.69","7,548,041.77",,"264,393.84","48,041.01","-40,587.50","-1,534,508.60","-4,407,864.19","-3,044,957.40","28,320,628.55","10,793,381.64","25,666,334.51","34,941,497.82","57,929,874.64","18,365,206.75","31,635,497.60","45,528,111.60","48,009,191.37","22,924,533.38","36,259,588.02","38,702,208.08","49,769,017.04","31,287,551.68","57,949,773.34"
加:公允价值变动净收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响净利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资收益,"579,456.38",,,,,,,,"6,482,154.47","-123,091.42","-270,782.20","-581,766.65",,,,,,,"1,500,000.00","1,500,000.00","-1,221,788.43",,"1,510,385.67","2,062,714.44",,,"2,203,675.50","-1,786,074.11","-9,038,242.71","-3,665,390.86","11,106,397.59","34,016,729.51","168,116,142.53","111,646,542.63","118,554,213.95","144,308,632.54","341,319,484.15","230,025,812.51","451,135,337.53"
四、净利润,"32,173,345.37","36,118,813.91","11,375,188.83","19,035,367.97","38,637,326.26","5,330,112.35","11,830,734.30","19,238,244.77","40,545,398.43","5,574,079.29","12,175,665.93","20,757,814.93","42,912,734.77","4,731,602.44","9,808,579.37","11,127,322.75","4,431,085.96","-4,853,761.43","-10,383,496.64","-21,010,624.83","-41,403,924.81","-4,304,338.28","-2,944,559.45","-890,545.29","165,378,593.89","59,757,937.73","141,891,042.71","202,694,681.42","321,103,994.85","102,112,975.67","201,822,273.37","268,726,333.77","354,713,143.80","67,322,478.48","33,370,394.25","33,173,945.58","59,379,299.00","108,548,867.96","127,394,903.46"
其中:对联营企业和合营企业的投资权益,"579,456.38",,,,,,,,,,,,,,,,,,,,"-2,721,788.43",,"-1,991,530.49",,,,"-767,018.60","-4,647,335.26","-11,899,503.86","-8,758,760.73","-7,801,428.47","4,671,232.22","4,258,854.83","-292,628.61","-1,305,448.69","14,159,162.52",,"23,473,869.42","22,052,992.35"
归属于母公司所有者的净利润,"32,173,345.37","36,118,813.91","11,375,188.83","19,076,185.12","38,804,195.86","5,448,396.06","12,090,273.77","19,706,778.91","40,857,903.52","4,832,117.64","11,765,212.42","21,311,232.23","42,799,088.01","4,731,602.44","9,808,579.37","11,127,322.75","4,431,085.96","-4,853,761.43","-10,383,496.64","-21,010,624.83","-41,403,924.81","-4,304,338.28","-2,944,559.45","-890,545.29","165,378,593.89","59,757,937.73","140,040,233.32","200,201,307.64","315,965,370.75","97,271,728.40","193,872,721.30","262,646,879.50","353,630,886.22","71,075,105.33","31,453,903.64","33,327,894.06","65,234,207.00","103,862,449.51","153,543,950.44"
影响营业利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
少数股东损益,,,,"-40,817.15","-166,869.60","-118,283.71","-259,539.47","-468,534.14","-312,505.09","741,961.65","410,453.51","-553,417.30","113,646.76",,,,,,,,,,,,,,"1,850,809.39","2,493,373.78","5,138,624.10","4,841,247.27","7,949,552.07","6,079,454.27","1,082,257.58","-3,752,626.85","1,916,490.61","-153,948.48","-5,854,908.00","4,686,418.45","-26,149,046.98"
