科目,2011-12-31,2012-12-31,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
递延所得税负债,,,,,,,,,,,,,,,,,,,,
在建工程,,,,,,,,"134,750,849.00","139,369,559.89","139,369,559.89",,,,,,,,,,
其他非流动负债,,,,,"1,500,000.00","1,500,000.00",,,,,,,,"63,400.92",,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,,,"1,500,000.00","1,500,000.00","1,500,000.00","1,500,000.00","1,500,000.00","1,500,000.00","141,500,000.00","141,563,400.92","140,043,400.92","230,043,400.92","60,000,000.00","60,000,000.00","48,191,395.96","400,000.00","400,000.00","400,000.00"
固定资产清理,,,,,,,,,,,,,,,,,,,,
负债合计,"137,378,832.62","142,018,140.16","183,939,607.34","196,666,189.25","175,615,703.53","157,953,125.72","196,808,529.38","156,341,283.04","324,540,955.19","422,990,474.35","567,916,656.79","431,899,037.91","578,548,945.99","811,159,313.88","824,172,814.64","811,373,261.63","823,937,801.05","873,914,619.57","1,092,968,515.68","997,381,053.33"
生产性生物资产,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"48,000,000.00","48,000,000.00","48,000,000.00","48,000,000.00","48,000,000.00","64,000,000.00","64,000,000.00","64,000,000.00","128,000,000.00","384,000,000.00","384,000,000.00","384,000,000.00","384,000,000.00","384,000,000.00","384,000,000.00","384,000,000.00","384,000,000.00","384,000,000.00","384,000,000.00","384,000,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,
资本公积,"68,852,959.90","68,852,959.90","68,852,959.90","68,852,959.90","68,852,959.90","401,803,411.95","401,803,411.95","401,803,411.95","337,803,411.95","81,803,411.95","81,803,411.95","81,803,411.95","81,803,411.95","81,803,411.95","81,803,411.95","81,803,411.95","81,803,411.95","81,803,411.95","81,803,411.95","81,803,411.95"
无形资产,"12,664,337.24","9,453,624.69","5,732,018.36","4,809,349.63","3,879,085.45","2,948,821.27","2,023,459.95","1,288,135.18","352,622.38","317,109.58","563,478.87","513,130.20","462,781.53","11,490,432.86","22,467,280.53","22,482,378.71","20,108,580.44","18,936,387.02","31,512,210.77","29,427,571.36"
盈余公积,"8,584,601.60","14,757,110.51","22,565,769.45","22,565,769.45","22,565,769.45","22,565,769.45","31,555,533.65","31,555,533.65","31,555,533.65","31,555,533.65","46,334,712.82","46,334,712.82","46,334,712.82","46,334,712.82","46,334,712.82","46,334,712.82","46,334,712.82","46,334,712.82","46,334,712.82","46,334,712.82"
开发支出,,,,,,,,,,,,,,,,,"9,575,783.21","14,674,522.49",,
减:库存股,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,"31,517,894.40","31,517,894.40",,,,,"24,093,918.39","24,093,918.39"
未分配利润,"73,516,683.47","127,675,936.01","187,683,860.29","198,515,268.57","225,950,404.98","247,513,648.03","268,238,888.57","282,131,463.20","311,505,307.01","344,489,297.44","387,210,651.43","412,556,027.40","412,884,041.33","356,841,186.29","99,111,874.05","81,039,050.11","105,020,154.38","117,260,385.10","-38,297,116.69","-36,277,003.20"
长期待摊费用,"341,968.15","206,745.55","28,301.90","18,867.95","40,485.36","38,893.21",,,,,"6,006,115.12","5,781,550.04","6,868,760.01","33,012,684.56","30,358,328.21","28,871,366.71","23,696,066.08","20,979,801.77","14,243,276.10","11,346,432.21"
少数股东权益,,,,,,,,"-53,836.64","-124,860.96","26,218.17","-660,299.75","-710,883.50","-313,343.90","-460,235.24","859,939.94","852,461.89","970,115.29","988,210.97","398,013.94","448,095.03"
递延所得税资产,"2,626,626.25","3,909,446.68","4,918,519.54","5,450,235.59","5,531,804.17","4,693,068.66","6,250,630.80","6,472,900.70","8,298,995.18","9,082,137.37","9,566,515.73","7,187,518.77","9,910,032.15","10,394,783.64","50,787,529.06","55,104,625.82","50,692,147.02","50,247,744.95","66,677,798.60","66,648,214.22"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,"114,000,000.00","35,000,000.00","70,300,000.00","60,000,000.00",,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"20,612,626.99","19,031,837.71","14,958,540.37","14,286,854.07","13,366,379.14","11,335,219.67","13,116,774.01","146,938,572.01","173,558,523.57","218,770,364.99","357,759,358.53","358,118,466.66","433,289,834.46","705,507,203.70","342,512,511.01","343,268,800.67","337,045,445.34","335,648,676.84","427,862,798.45","420,650,794.49"
所有者权益(或股东权益)合计,"198,954,244.97","259,286,006.42","327,102,589.64","337,933,997.92","365,369,134.33","735,882,829.43","765,597,834.17","779,436,572.16","808,739,391.65","841,874,461.21","898,688,476.45","923,983,268.67","924,708,822.20","868,519,075.82","612,109,938.76","594,029,636.77","618,128,394.44","630,386,720.84","474,239,022.02","476,309,216.60"
资产总计,"336,333,077.59","401,304,146.58","511,042,196.98","534,600,187.17","540,984,837.86","893,835,955.15","962,406,363.55","935,777,855.20","1,133,280,346.84","1,264,864,935.56","1,466,605,133.24","1,355,882,306.58","1,503,257,768.19","1,679,678,389.70","1,436,282,753.40","1,405,402,898.40","1,442,066,195.49","1,504,301,340.41","1,567,207,537.70","1,473,690,269.93"
负债和所有者(或股东权益)合计,"336,333,077.59","401,304,146.58","511,042,196.98","534,600,187.17","540,984,837.86","893,835,955.15","962,406,363.55","935,777,855.20","1,133,280,346.84","1,264,864,935.56","1,466,605,133.24","1,355,882,306.58","1,503,257,768.19","1,679,678,389.70","1,436,282,753.40","1,405,402,898.40","1,442,066,195.49","1,504,301,340.41","1,567,207,537.70","1,473,690,269.93"
