科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"860,567.26","227,600.46","142,888.78","924,056.86","1,463,658.00","1,988,769.96","-450,339.49","-2,781,478.82","-6,467,465.39","-10,704,954.14","-3,640,305.39","-7,875,547.94","-11,030,294.71","-14,482,190.95","-1,649,052.11","-3,845,598.79","-6,907,536.02","-9,215,644.67","-1,068,486.69","-1,788,423.37","-1,571,048.65","-2,082,917.94","1,382,371.46","4,553,704.26","8,359,879.34","11,875,341.95","1,953,491.03","6,437,510.56","12,756,369.11","24,150,810.40","9,792,915.84","26,207,653.56","38,671,193.30","55,706,829.75","18,974,981.40"
三、利润总额,"25,084,816.92","63,509,249.78","69,613,739.90","34,242,465.93","55,829,022.18","70,102,832.48","11,527,592.00","30,532,094.99","49,853,911.88","69,903,383.46","17,136,032.41","39,515,590.63","62,146,640.83","67,955,592.35","6,362,921.99","19,143,052.46","40,372,274.53","50,127,126.29","15,515,792.43","38,678,447.87","61,562,200.70","81,295,924.34","20,011,755.01","43,168,870.48","110,203,567.86","132,894,787.93","40,047,626.88","102,717,107.09","157,194,516.26","190,707,984.79","55,522,014.40","102,394,786.11","148,104,730.22","125,588,857.40","22,941,313.69"
资产减值损失,"-745,839.61","420,739.60","-311,748.27","317,379.67","557,379.67","447,147.74","61,818.92","402,630.11","1,215,878.19","407,468.23","1,185,021.33","1,180,491.44","2,054,081.69","3,240,465.79","1,392,265.53","849,001.00","1,970,874.44","3,531,685.69","3,345,703.71","5,154,445.35","7,887,160.96","5,252,493.89","6,830,865.16","11,179,261.57","13,351,453.19","5,006,518.22","6,961,444.22","7,551,163.65","12,964,437.07","4,893,687.77","6,726,560.36","8,616,493.04","13,462,026.63","27,044,892.87","7,990,918.51"
减:所得税,"3,039,898.68","13,003,423.62","11,658,892.49","6,479,188.54","10,506,428.49","12,702,361.32","2,128,135.52","5,015,087.04","7,598,971.44","11,054,385.35","3,244,221.04","6,062,541.88","10,714,599.45","12,458,383.14","1,663,576.59","2,359,489.48","6,468,198.84","7,370,845.83","3,280,597.05","8,544,284.65","11,998,962.85","18,701,215.57","4,760,103.35","8,377,180.24","20,463,790.06","25,381,048.19","4,977,976.94","9,656,089.88","12,948,434.33","16,443,202.73","2,215,807.73","6,233,055.16","13,248,034.73","19,441,739.23","3,041,291.57"
加:公允价值变动净收益,,,,,,,,,,,,"96,236.11","560,000.00",,"450,847.22","179,616.66","667,211.11",,"65,753.42","-132,000.00","218,082.19",,"1,089,470.00",,"-1,907,600.00","546,420.00",,"-187,020.00","679,820.00","-718,420.00","-1,891,620.00",,"10,000.00","142,480.00",
加:影响净利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资收益,,"-316,693.51","-375,914.92","-211,005.29","-249,692.46","-458,969.70","2,457.08","-28,448.66","-28,448.66","1,151,578.12",,"97,298.64","319,381.97","1,423,942.48",,"1,071,150.68","1,178,027.39","2,347,221.91","712,066.59","1,289,659.76","257,118.99","857,596.63","527,724.80","6,320,960.93","15,046,922.13","20,224,599.64","14,941,693.32","48,788,298.63","72,738,293.31","113,905,710.83","16,395,813.62","21,285,561.67","43,874,704.40","36,534,698.88","33,890,689.61"
四、净利润,"22,044,918.24","50,505,826.16","57,954,847.41","27,763,277.39","45,322,593.69","57,400,471.16","9,399,456.48","25,517,007.95","42,254,940.44","58,848,998.11","13,891,811.37","33,453,048.75","51,432,041.38","55,497,209.21","4,699,345.40","16,783,562.98","33,904,075.69","42,756,280.46","12,235,195.38","30,134,163.22","49,563,237.85","62,594,708.77","15,251,651.66","34,791,690.24","89,739,777.80","107,513,739.74","35,069,649.94","93,061,017.21","144,246,081.93","174,264,782.06","53,306,206.67","96,161,730.95","134,856,695.49","106,147,118.17","19,900,022.12"
其中:对联营企业和合营企业的投资权益,,"-316,693.51","-375,914.92","-211,005.29","-249,692.46","-458,969.70",,"-28,448.66","-28,448.66","-28,448.66",,,,,,,,,,,,,,"448,029.86","8,716,814.37","13,041,433.58","14,930,686.47","44,922,565.94","68,288,436.02","94,667,907.64","17,283,504.62","22,776,480.25","32,356,262.51","38,658,504.28","1,741,683.38"
归属于母公司所有者的净利润,"22,044,918.24","50,559,994.73","58,371,134.63","27,010,215.17","44,400,087.35","56,301,717.55","9,383,364.69","25,012,679.09","41,138,824.86","57,283,586.55","13,359,078.91","32,476,838.77","50,057,924.13","53,903,232.66","4,368,299.98","16,268,454.98","33,263,175.94","42,123,647.63","11,970,518.12","29,693,960.34","48,418,368.43","61,018,109.95","15,190,593.44","34,648,640.88","88,998,265.55","103,547,604.86","32,025,571.63","82,802,942.42","123,774,458.65","158,822,702.64","34,525,387.73","63,452,036.37","91,591,819.78","67,657,846.86","18,642,348.02"
影响营业利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
少数股东损益,,"-54,168.57","-416,287.22","753,062.22","922,506.34","1,098,753.61","16,091.79","504,328.86","1,116,115.58","1,565,411.56","532,732.46","976,209.98","1,374,117.25","1,593,976.55","331,045.42","515,108.00","640,899.75","632,632.83","264,677.26","440,202.88","1,144,869.42","1,576,598.82","61,058.22","143,049.36","741,512.25","3,966,134.88","3,044,078.31","10,258,074.79","20,471,623.28","15,442,079.42","18,780,818.94","32,709,694.58","43,264,875.71","38,489,271.31","1,257,674.10"
