科目,2013-12-31,2014-12-31,2015-12-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
负债合计,"151,272,230.82","198,770,786.89","232,743,819.36","223,333,311.53","244,885,955.92","290,947,633.07","241,624,273.72","225,439,259.40","254,176,070.39","296,516,134.73","247,310,543.80","266,764,022.90","242,871,373.77","217,667,442.24","400,360,223.26"
生产性生物资产,,,,,,,,,,,,,,,
实收资本(或股本),"180,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00","240,000,000.00","240,000,000.00","240,000,000.00","240,000,000.00","240,000,000.00","240,000,000.00","243,142,000.00","243,142,000.00","243,077,000.00","243,077,000.00"
油气资产,,,,,,,,,,,,,,,
资本公积,,,"14,657,992.04","14,657,992.04","14,657,992.04","830,829,229.79","830,829,229.79","830,829,229.79","830,829,229.79","830,829,229.79","830,829,229.79","872,670,450.97","876,193,396.49","887,442,007.72","885,897,549.20"
无形资产,"1,036,267.41","7,825,895.26","19,291,159.26","18,584,487.42","18,132,433.56","18,032,559.19","17,560,971.15","17,413,590.78","17,006,307.98","16,520,130.83","16,033,953.68","15,966,115.02","15,873,363.34","15,505,407.97","22,091,418.98"
盈余公积,"36,399,144.53","63,986,782.28","87,816,191.23","87,816,191.23","87,816,191.23","115,662,755.50","115,662,755.50","115,662,755.50","115,662,755.50","135,450,983.67","135,450,983.67","135,450,983.67","135,450,983.67","135,450,983.67","135,450,983.67"
开发支出,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,"43,808,906.00","43,808,906.00","42,902,611.00","42,902,611.00"
商誉,,,,,,,,,,,,,,,"244,387,492.58"
未分配利润,"74,599,730.99","120,266,468.59","133,935,758.53","275,903,777.53","331,670,689.42","362,180,952.62","420,632,261.30","348,194,005.48","404,711,860.16","406,825,999.44","430,153,791.54","408,948,241.00","445,985,213.17","486,820,031.64","527,632,148.36"
长期待摊费用,,,,,,,,,,,,,,,"1,297,058.89"
少数股东权益,,"2,885,805.24","2,134,034.10","350,414.51","4,121,333.28","2,750,049.38","2,003,241.86","4,141,909.48","4,894,237.15","5,906,261.82","4,115,221.11","4,828,773.51","4,054,351.18","4,235,048.87","22,027,913.67"
递延所得税资产,"719,401.80","2,561,577.30","7,926,873.06","6,652,132.70","7,122,243.91","7,707,981.57","8,025,555.96","6,945,981.80","3,762,374.27","3,531,368.96","3,016,635.53","3,670,185.56","3,214,680.02","5,547,788.80","5,380,860.88"
外币报表折算价差,,,,,,,,,,,,,,,
其他非流动资产,,,,,,"14,906,714.10","25,264,500.00","29,768,808.21","32,679,500.00","15,566,780.00","27,994,208.36","22,402,071.36","15,000,000.00","3,600,000.00","4,000,000.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,
非流动资产合计,"18,431,930.37","55,313,222.98","138,862,735.41","213,211,290.27","237,185,408.75","276,459,364.49","297,078,674.79","351,623,064.86","442,069,057.96","526,851,704.14","553,986,638.06","553,808,969.91","573,342,413.13","589,336,147.00","862,987,438.11"
所有者权益(或股东权益)合计,"290,998,875.52","367,139,056.11","418,543,975.90","558,728,375.31","618,266,205.97","1,552,421,297.38","1,609,926,702.96","1,539,130,535.35","1,595,927,237.87","1,618,426,170.10","1,639,240,131.73","1,620,481,436.48","1,660,540,529.10","1,713,861,102.19","1,769,526,172.45"
资产总计,"442,271,106.34","565,909,843.00","651,287,795.26","782,061,686.84","863,152,161.89","1,843,368,930.45","1,851,550,976.68","1,764,569,794.75","1,850,103,308.26","1,914,942,304.83","1,886,550,675.53","1,887,245,459.38","1,903,411,902.87","1,931,528,544.43","2,169,886,395.71"
负债和所有者(或股东权益)合计,"442,271,106.34","565,909,843.00","651,287,795.26","782,061,686.84","863,152,161.89","1,843,368,930.45","1,851,550,976.68","1,764,569,794.75","1,850,103,308.26","1,914,942,304.83","1,886,550,675.53","1,887,245,459.38","1,903,411,902.87","1,931,528,544.43","2,169,886,395.71"
