科目,2012-12-31,2013-12-31,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
应收股利,,,,,,,,,,,,,,,,,,,,
应付股利,"450,000.00",,,,,,,,,,,,,,,,,,,
存货,"528,892,732.48","506,382,653.92","350,793,104.81","290,794,454.17","349,849,438.75","311,014,677.20","262,556,428.66","258,895,006.20","252,841,021.69","253,758,767.20","317,760,623.04","403,549,936.42","304,959,163.93","332,841,835.66","345,771,995.44","398,679,143.35","398,581,750.05","398,954,385.26","327,277,265.38","376,849,168.44"
其他应付款,"9,490,643.27","9,373,581.01","18,257,228.31","17,903,285.01","18,718,490.72","19,279,584.37","23,825,677.34","23,018,968.69","25,024,532.46","29,021,232.63","25,733,385.21","27,144,583.07","27,780,855.57","27,939,272.79","27,059,923.87","27,570,130.46","23,247,664.50","25,210,901.66","30,073,683.64","28,462,759.21"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,"52,982,100.00","72,973,200.00","246,183,200.00","76,607,000.00","57,358,500.00",,,,,,,,,,,,,,,
其他流动资产,,,,"1,555,402.42","15,935,966.01","7,125,022.16","3,624,407.97","2,270,688.80","8,016,830.50","13,384,254.49","10,290,023.62","13,905,063.05","6,773,507.84","189,662,720.62","152,621,446.92","263,403,456.57","182,280,281.73","258,864,317.69","251,841,252.86","237,290,402.93"
其他流动负债,,,,,,,,,,,,,,,,,,,"1,021,101.00","1,021,101.00"
流动资产合计,"962,904,638.09","825,394,944.39","714,202,577.57","737,856,610.42","1,013,055,874.23","726,905,969.30","641,721,109.55","663,908,173.92","599,235,787.01","667,480,262.33","727,488,850.91","863,296,043.91","961,304,173.17","1,185,196,100.22","1,257,275,626.70","1,580,345,068.47","1,568,967,110.95","1,598,003,415.49","1,496,190,983.72","1,599,478,283.13"
流动负债合计,"1,212,864,996.79","953,042,362.27","1,038,785,410.78","1,053,315,084.14","1,037,586,459.44","755,512,425.10","726,495,980.59","665,099,371.90","540,394,103.82","601,302,129.54","599,155,096.54","647,817,182.22","797,230,921.73","951,172,892.72","953,564,616.43","1,181,070,256.14","1,123,197,529.54","1,077,896,949.52","921,565,107.24","1,022,240,048.60"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,
长期借款,"187,017,900.00","284,044,700.00","18,861,500.00",,,,,,,,,,,,"11,300,000.00","11,300,000.00","81,300,000.00","111,300,000.00","141,300,000.00","121,300,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,
长期股权投资,"1,118,821.30","817,581.89","2,173,489.66","886,525.94","1,267,499.99","1,361,824.29",,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,,,,,,
投资性房地产,"11,515,515.25","13,909,275.95","28,666,481.77","25,405,673.71","25,126,747.81","24,847,821.91","24,568,896.01","24,289,970.11","19,009,943.66","18,774,514.79","18,539,085.92","15,340,208.63","13,994,657.44","12,958,285.19","10,689,635.39","10,517,594.42","10,345,553.45","10,173,512.48","10,001,471.51","9,829,430.54"
预计负债,,,,,,,,,,,,,,,,,,,,
固定资产,"962,290,109.71","1,253,840,380.85","1,175,796,737.62","1,002,255,557.54","1,179,985,083.95","1,140,398,864.93","1,099,019,895.86","1,185,375,925.49","1,151,966,778.29","1,197,910,758.64","1,280,030,754.20","1,244,125,370.21","1,239,683,042.62","1,209,533,697.14","1,185,768,085.70","1,157,630,331.90","1,121,665,754.07","1,125,889,294.73","1,116,953,785.06","1,083,003,831.48"
递延所得税负债,"18,693.66","9,346.83",,,,,,,,,,,,,,,,,,
在建工程,"228,795,971.61","29,366,400.90","81,022,063.47","267,651,754.45","105,399,579.27","169,048,550.46","247,362,726.46","124,852,657.91","152,507,108.52","134,549,926.68","44,518,533.58","49,887,298.25","28,811,859.95","42,405,151.13","52,460,083.57","48,398,031.56","50,575,883.34","18,493,672.15","24,790,188.46","24,426,769.01"
其他非流动负债,"6,632,999.98","7,272,156.88","7,001,433.02",,,,,,,,,,,,,,,,,
工程物资,"865,461.26","870,730.80","272,748.01","149,970.58","62,081.52","36,679.54","36,679.54","36,679.54","36,679.54","186,487.77","2,420,253.81","2,132,864.45","1,245,716.23",,,,,,,
非流动负债合计,"193,669,593.64","291,326,203.71","25,862,933.02","6,797,493.05","6,593,553.08","6,389,613.11","8,210,673.15","7,973,399.86","8,223,459.91","7,969,519.96","6,528,646.65","6,257,106.69","5,985,566.73","6,714,026.77","17,742,486.81","17,470,946.85","87,199,406.89","116,950,906.43","145,645,029.79","125,389,754.54"
固定资产清理,,,,,,,,,,,,,,,,,,,,
负债合计,"1,406,534,590.43","1,244,368,565.98","1,064,648,343.80","1,060,112,577.19","1,044,180,012.52","761,902,038.21","734,706,653.74","673,072,771.76","548,617,563.73","609,271,649.50","605,683,743.19","654,074,288.91","803,216,488.46","957,886,919.49","971,307,103.24","1,198,541,202.99","1,210,396,936.43","1,194,847,855.95","1,067,210,137.03","1,147,629,803.14"
生产性生物资产,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"152,000,000.00","152,000,000.00","152,000,000.00","152,000,000.00","202,680,000.00","202,680,000.00","202,680,000.00","202,680,000.00","202,680,000.00","202,680,000.00","202,680,000.00","202,680,000.00","202,680,000.00","202,680,000.00","202,680,000.00","202,680,000.00","202,680,000.00","202,680,000.00","202,680,000.00","202,680,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,
资本公积,"176,656,235.75","176,656,235.75","176,656,235.75","176,656,235.75","418,121,663.88","418,121,663.88","429,421,663.88","429,421,663.88","429,421,663.88","429,421,663.88","429,421,663.88","429,421,663.88","429,421,663.88","429,421,663.88","418,121,663.88","418,121,663.88","418,121,663.88","418,121,663.88","418,121,663.88","418,121,663.88"
无形资产,"99,673,163.26","97,434,666.88","95,245,770.56","94,688,344.83","94,171,026.79","93,614,969.10","77,120,827.09","76,660,523.02","76,200,218.95","75,739,914.88","79,239,168.16","78,759,000.10","78,278,832.05","78,734,198.58","78,230,445.62","77,718,344.00","77,222,939.79","76,719,186.87","76,215,433.95","75,711,681.04"
盈余公积,"67,296,307.09","76,820,738.31","79,732,061.01","79,732,061.01","79,732,061.01","79,732,061.01","84,183,197.52","84,183,197.52","84,183,197.52","84,183,197.52","102,417,945.71","102,417,945.71","102,417,945.71","102,417,945.71","119,370,910.06","119,370,910.06","119,370,910.06","119,370,910.06","143,663,673.09","143,663,673.09"
开发支出,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,
未分配利润,"391,439,307.75","481,227,331.37","520,848,098.08","544,439,626.65","556,396,438.68","565,896,049.64","560,515,385.49","600,472,797.41","662,834,620.62","676,387,626.76","692,512,274.44","737,200,173.57","657,457,831.82","703,747,049.09","740,383,962.03","807,453,610.51","750,543,335.07","788,668,179.03","799,876,610.19","934,657,303.51"
长期待摊费用,"907,123.95","527,867.56","52,236.49","41,789.20","31,341.91","20,894.62",,,"2,802,256.42","6,629,487.43","8,213,780.63","8,405,015.39","8,513,738.44","9,390,171.27","9,547,483.12","8,823,758.24","8,021,598.40","8,402,115.85","8,346,443.43","7,303,137.45"
少数股东权益,"36,792,917.10","43,361,437.74","50,116,625.70","52,297,799.47","55,241,982.17","58,881,482.57","58,407,640.38","70,223,255.03","74,127,101.95","71,618,944.12","80,825,803.28","90,880,895.47","97,049,967.74","101,119,163.47","97,041,002.91","96,465,092.50","97,652,128.09","92,263,230.87","90,756,462.81","97,689,663.28"
递延所得税资产,"295,935.46","328,871.12","7,041,931.88","423,886.80","5,006,601.90","3,416,885.71","4,358,859.69","3,310,645.06","3,552,238.45","4,370,195.63","2,629,830.68","2,262,526.15","9,663,470.46","9,048,818.64","3,947,389.25","4,340,873.60","4,445,535.48","3,490,341.06","5,674,908.93","3,838,921.68"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,"51,700,242.16","60,470,698.12","75,038,887.77","53,482,348.44","37,930,679.47","44,015,191.15","45,586,545.70","47,429,329.62","41,708,368.91","39,005,060.11","40,371,816.45","44,023,790.42","35,846,805.43","84,016,595.10"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"1,305,462,101.80","1,397,095,775.95","1,390,271,459.46","1,391,503,503.05","1,411,049,963.14","1,432,746,490.56","1,504,168,126.81","1,474,997,099.25","1,481,114,111.60","1,491,643,634.26","1,473,522,086.45","1,444,927,474.33","1,425,777,862.89","1,409,499,651.57","1,382,351,491.56","1,346,433,993.83","1,312,649,080.98","1,287,191,913.56","1,277,829,036.77","1,400,130,366.30"
所有者权益(或股东权益)合计,"861,832,149.46","978,122,154.36","1,039,825,693.23","1,069,247,536.28","1,379,925,824.85","1,397,750,421.65","1,411,182,582.62","1,465,832,501.41","1,531,732,334.88","1,549,852,247.09","1,595,327,194.17","1,654,149,229.33","1,583,865,547.60","1,636,808,832.30","1,668,320,015.02","1,728,237,859.31","1,671,219,255.50","1,690,347,473.10","1,706,809,883.46","1,851,978,846.29"
资产总计,"2,268,366,739.89","2,222,490,720.34","2,104,474,037.03","2,129,360,113.47","2,424,105,837.37","2,159,652,459.86","2,145,889,236.36","2,138,905,273.17","2,080,349,898.61","2,159,123,896.59","2,201,010,937.36","2,308,223,518.24","2,387,082,036.06","2,594,695,751.79","2,639,627,118.26","2,926,779,062.30","2,881,616,191.93","2,885,195,329.05","2,774,020,020.49","2,999,608,649.43"
负债和所有者(或股东权益)合计,"2,268,366,739.89","2,222,490,720.34","2,104,474,037.03","2,129,360,113.47","2,424,105,837.37","2,159,652,459.86","2,145,889,236.36","2,138,905,273.17","2,080,349,898.61","2,159,123,896.59","2,201,010,937.36","2,308,223,518.24","2,387,082,036.06","2,594,695,751.79","2,639,627,118.26","2,926,779,062.30","2,881,616,191.93","2,885,195,329.05","2,774,020,020.49","2,999,608,649.43"
