科目,2008年度,2009年度,2010年度,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"8,467,749.61","13,618,765.13","10,673,996.46","4,638,746.46","5,138,689.01","4,427,251.02","1,280,537.16","-8,430,148.66","-8,696,725.78","-12,884,947.72","-681,772.12","-5,071,481.30","-5,478,912.57","-7,359,773.82","-2,108,021.41","-6,563,860.09","-6,896,136.06","-7,937,191.72","-212,413.98","282,860.90","314,250.68","1,633,633.24","3,838,079.70","10,155,256.64","20,587,390.47","23,299,856.57","9,970,136.99","27,809,841.43","45,596,123.44","60,036,895.23","19,462,314.16","43,608,160.50","67,379,294.85","87,422,387.40","26,858,877.15"
三、利润总额,"87,447,401.91","150,386,334.58","178,812,094.99","43,510,619.87","92,716,720.04","195,660,941.57","11,518,686.56","63,155,114.46","120,234,066.11","194,815,144.43","15,831,108.02","63,183,963.68","107,805,053.12","178,970,912.71","11,611,621.11","72,372,178.82","132,261,050.61","227,542,206.09","7,072,287.60","95,914,398.35","184,977,857.77","326,353,053.06","11,006,407.01","99,074,267.98","288,284,911.54","515,444,431.33","22,906,899.38","134,601,197.37","364,696,451.08","560,521,726.04","48,830,721.32","223,506,556.37","487,108,697.69","749,968,304.65","53,032,717.39"
资产减值损失,"16,150,941.91","13,002,136.54","18,818,930.62","7,127,411.57","13,118,852.24","15,087,590.48","1,660,828.80","6,968,862.18","9,204,328.35","17,086,013.41","1,558,025.69","7,747,826.06","16,774,950.71","53,045,083.19","1,044,157.96","9,358,454.38","18,964,325.11","43,666,019.28","345,256.32","8,856,770.04","14,994,327.82","56,594,751.15","1,261,057.08","11,721,179.26","18,382,507.62","97,637,950.25","2,802,283.46","9,234,748.38","18,083,403.95","129,589,694.21","2,228,299.55","12,672,400.86","19,818,093.85","76,158,892.48","3,164,889.53"
减:所得税,"7,850,805.83","15,037,733.22","15,755,349.66","4,545,318.47","8,323,166.87","21,389,327.26","1,387,983.22","9,293,330.76","20,414,065.01","18,073,790.85","2,656,012.98","8,675,387.62","12,844,406.58","19,763,755.85","1,781,557.20","12,315,152.55","21,445,365.89","30,913,249.72","3,747,036.09","14,267,470.85","26,955,453.49","56,787,692.95","3,576,985.33","14,361,106.42","27,688,055.98","65,617,585.35","8,465,909.59","23,584,140.95","25,677,526.98","58,710,292.01","8,220,817.61","33,572,642.72","37,798,256.95","81,772,226.24","8,751,814.41"
加:公允价值变动净收益,,,,,,,,,,,,,,,,,,,,,,,,,,"2,118,015.78",,"-3,278.59","-3,278.59","-19,920.00",,"-2,169.84","-17,109.84",,
加:影响净利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资收益,"-31,590.77","-335,560.06","-269,341.66","-48,442.66","-59,715.47","-71,129.38","-11,059.68","-22,460.07","-33,560.89","-45,107.43","-3,467.20","-22,070.83","-22,070.83","-44,461.30","237,385.54","421,160.50","421,160.50","421,160.50",,,"538,595.59","1,306,684.81","1,552,998.29","5,324,100.43","9,195,647.67","8,742,591.20","1,130,431.20","972,959.43","6,372,024.79","7,389,529.09","1,171,061.72","3,654,762.67","5,055,830.01","5,304,868.70","1,144,284.67"
四、净利润,"79,596,596.08","135,348,601.36","163,056,745.33","38,965,301.40","84,393,553.17","174,271,614.31","10,130,703.34","53,861,783.70","99,820,001.10","176,741,353.58","13,175,095.04","54,508,576.06","94,960,646.54","159,207,156.86","9,830,063.91","60,057,026.27","110,815,684.72","196,628,956.37","3,325,251.51","81,646,927.50","158,022,404.28","269,565,360.11","7,429,421.68","84,713,161.56","260,596,855.56","449,826,845.98","14,440,989.79","111,017,056.42","339,018,924.10","501,811,434.03","40,609,903.71","189,933,913.65","449,310,440.74","668,196,078.41","44,280,902.98"
其中:对联营企业和合营企业的投资权益,"-31,590.77","-335,560.06","-269,341.66","-48,442.66","-59,715.47","-71,129.38","-11,059.68","-22,460.07","-33,560.89","-45,107.43","-3,467.20","-22,070.83","-22,070.83","-44,461.30","237,385.54","7,336.60","7,336.60",,,,"538,595.59","1,306,684.81","1,552,998.29","5,324,100.43","9,097,520.42","391,940.99","1,092,280.41","700,007.32","3,561,189.50","2,430,727.97","958,587.18","1,355,551.23","2,172,229.33","4,310,992.74","61,257.94"
归属于母公司所有者的净利润,"79,606,910.75","132,431,508.19","161,883,622.96","39,063,837.79","84,523,209.65","174,544,146.26","10,311,813.37","54,219,555.00","100,379,570.51","177,375,220.90","13,927,562.48","55,655,217.13","96,216,706.18","159,152,156.02","10,449,103.17","58,939,607.39","109,971,385.43","192,599,084.56","5,014,578.88","79,721,515.69","155,097,243.77","247,041,019.73","10,072,765.67","85,176,556.22","251,945,383.96","402,333,150.09","14,857,635.89","101,491,361.09","322,026,100.99","448,907,030.13","35,859,358.10","168,898,739.82","419,724,112.74","601,205,846.30","45,547,566.09"
影响营业利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
少数股东损益,"-10,314.67","2,917,093.17","1,173,122.37","-98,536.39","-129,656.48","-272,531.95","-181,110.03","-357,771.30","-559,569.41","-633,867.32","-752,467.44","-1,146,641.07","-1,256,059.64","55,000.84","-619,039.26","1,117,418.88","844,299.29","4,029,871.81","-1,689,327.37","1,925,411.81","2,925,160.51","22,524,340.38","-2,643,343.99","-463,394.66","8,651,471.60","47,493,695.89","-416,646.10","9,525,695.33","16,992,823.11","52,904,403.90","4,750,545.61","21,035,173.83","29,586,328.00","66,990,232.11","-1,266,663.11"
