科目,2013-12-31,2014-12-31,2015-12-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
应付职工薪酬,"63,261,245.42","102,659,587.30","104,179,629.72","87,201,541.62","126,825,668.35","155,099,133.23","117,464,068.76","107,897,073.02","144,013,728.74","167,037,103.29","117,459,039.88","117,417,804.92","161,341,805.60","231,094,749.06","129,798,965.48"
应收关联公司款,,,,,,,,,,,,,,,
应交税费,"31,325,475.43","47,085,100.75","63,045,473.94","34,921,481.30","80,020,221.07","69,556,211.87","38,723,156.22","39,352,207.54","62,647,401.55","67,764,337.67","30,414,233.72","28,640,917.01","52,697,200.58","114,665,727.42","55,400,970.61"
应收利息,,,"1,384,375.74",,,,,"356,111.60","290,811.60","3,618,012.94","3,267,119.61","1,056,746.88",,"428,892.25","428,892.25"
应付利息,,,"4,186,066.67","1,435,556.70","1,176,000.00","7,415,618.08","14,151,618.08","22,924,439.35","29,366,135.94","7,835,941.47","14,098,257.26","22,840,611.02",,"10,305,101.16","16,700,144.35"
应收股利,,,,,,,,,,,,,,,
应付股利,,,,,,,,"86,110,320.75",,,,,,,
存货,"184,692,065.88","233,659,216.49","274,819,961.57","243,477,491.48","389,091,567.75","430,030,589.53","372,095,279.14","436,158,164.39","772,957,413.07","709,599,710.81","821,968,563.62","804,279,371.17","978,039,115.33","943,758,034.69","871,890,295.68"
其他应付款,"19,543,530.41","20,721,114.57","12,953,353.84","18,607,860.96","20,833,902.61","28,330,277.92","36,989,312.66","21,464,298.44","21,954,669.19","53,684,727.45","124,441,253.41","202,315,773.88","262,996,044.31","50,032,089.39","55,566,735.99"
其中:消耗性生物资产,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,"11,565,339.99","13,076,708.44","14,426,463.75","15,776,914.30","15,991,975.80","18,598,758.72","27,954,424.56","31,990,899.08","38,177,063.69","48,397,085.43"
其他流动资产,,"11,378,898.15","16,105,273.16","42,664,392.98","25,794,764.84","45,929,200.65","29,965,819.86","736,352,720.44","1,330,316,696.96","989,148,403.22","937,125,796.91","785,310,464.09","987,700,717.00","802,918,769.67","91,394,765.09"
其他流动负债,"16,000,000.00",,"14,620,000.00","32,884,615.29","32,933,947.41",,,,,,,,,,
流动资产合计,"1,617,281,137.21","2,223,471,540.88","2,785,261,928.99","2,389,543,886.99","3,145,312,900.90","5,250,408,094.59","4,904,163,661.89","4,823,862,101.74","5,421,761,644.15","6,054,012,580.34","6,013,821,203.57","5,724,194,979.16","6,161,119,829.02","6,828,876,549.06","6,663,064,945.17"
流动负债合计,"1,262,426,492.10","1,661,336,046.45","2,098,185,811.57","1,880,321,148.99","2,449,306,538.86","2,241,232,490.68","1,906,658,349.32","2,027,035,865.35","2,503,706,536.92","3,012,778,356.83","3,267,843,152.00","3,366,881,837.78","3,816,618,105.20","4,076,480,843.42","3,902,961,444.60"
可供出售金融资产,"5,000,000.00","5,000,000.00","20,200,000.00","23,200,000.00","23,200,000.00","23,200,000.00","23,200,000.00","42,099,972.70","42,099,972.70","41,199,972.70","41,199,972.70","41,199,972.70","30,799,972.70","29,759,972.70",
长期借款,,,"102,495,952.01","128,709,653.28","201,917,368.89","110,944,327.35","106,885,012.93","106,169,716.82","102,246,322.62","105,491,778.52","106,971,946.58","87,037,543.02","218,207,950.42","166,780,620.28","306,154,847.28"
持有至到期投资,,,,,,,,,,,,,,,
应付债券,,,,,,"792,136,004.68","792,410,870.90","792,771,551.80","793,218,937.28","795,180,051.63","795,731,929.39","796,375,166.80","797,110,739.84","798,164,965.17","798,291,062.97"
长期应收款,,,,,,,,,,,,,,"452,982.97","452,982.97"
长期应付款,,,,,,,,,,,"5,851,293.55","1,884,806.93","1,207,394.20","14,378,026.52","11,360,785.64"
长期股权投资,,,,,,,,,,"57,698,448.49",,,,,
专项应付款,,,,,,,,,,,,,,,
投资性房地产,"18,110,381.47","16,993,638.00","15,938,799.30","15,397,586.95","15,209,828.26","14,883,031.68","14,591,778.37","14,285,278.94","985,605.60","1,034,046.79","10,428,769.78","17,719,093.41","21,243,331.85","22,108,843.50","21,778,014.53"
预计负债,,,,,,,,,,,,,,,
固定资产,"569,123,651.11","612,839,131.99","1,126,111,620.07","1,210,531,933.28","1,221,380,782.28","1,451,794,004.86","1,563,573,579.97","1,565,182,808.42","1,652,929,414.47","1,913,769,919.66","2,130,091,027.37","2,311,123,362.59","2,741,432,038.43","2,957,990,262.64","2,953,158,874.89"
递延所得税负债,"2,350,627.25","6,985.00",,,,,,"80,655.00","128,877.06","1,147,251.05","2,252,233.41","9,749,236.64","17,501,673.81","52,641,953.06","53,157,713.96"
在建工程,"90,487,473.20","231,670,614.50","89,657,010.09","136,981,852.15","216,026,472.54","152,754,034.17","243,995,793.17","326,957,217.81","411,742,205.12","354,851,406.09","404,503,050.25","471,048,305.29","452,307,658.12","399,850,026.41","572,400,054.90"
其他非流动负债,,"252,819.04",,,"40,574,829.20",,,,,,,,,,
工程物资,,,,,,,,,,,,,,,
非流动负债合计,"11,599,699.71","8,833,559.82","133,815,031.61","161,205,993.69","242,492,198.09","943,151,411.37","939,032,236.91","938,682,026.98","933,923,530.32","949,252,212.21","963,751,432.83","947,127,909.49","1,087,646,117.25","1,082,834,419.01","1,218,507,783.72"
固定资产清理,,,,,,,,,,,,,,,
负债合计,"1,274,026,191.81","1,670,169,606.27","2,232,000,843.18","2,041,527,142.68","2,691,798,736.95","3,184,383,902.05","2,845,690,586.23","2,965,717,892.33","3,437,630,067.24","3,962,030,569.04","4,231,594,584.83","4,314,009,747.27","4,904,264,222.45","5,159,315,262.43","5,121,469,228.32"
生产性生物资产,,,,,,,,,,,,,,,
实收资本(或股本),"150,000,000.00","150,000,000.00","360,000,000.00","360,000,000.00","360,000,000.00","400,010,000.00","400,010,000.00","400,010,000.00","400,010,000.00","400,010,000.00","400,010,000.00","400,010,000.00","400,010,000.00","400,010,000.00","400,010,000.00"
油气资产,,,,,,,,,,,,,,,
资本公积,,,"2,151.28","2,151.28","2,151.28","1,349,191,051.28","1,352,123,749.53","1,373,429,931.77","1,373,429,931.77","1,370,497,233.52","1,370,497,233.52","1,370,969,954.11","1,370,969,954.11","1,370,969,954.12","1,370,969,954.12"
无形资产,"28,259,587.97","119,751,590.86","133,965,125.14","190,317,487.22","220,798,164.65","217,029,469.62","215,190,641.92","214,199,275.13","213,741,963.88","215,891,051.75","237,887,487.75","283,382,282.38","314,488,232.59","372,338,017.36","368,657,110.99"
盈余公积,"56,132,482.36","75,000,000.00","125,164,478.46","125,164,478.46","125,164,478.46","174,981,156.39","174,981,156.39","174,981,156.39","174,981,156.39","242,275,243.56","242,275,243.56","242,275,243.56","242,275,243.56","242,275,243.56","242,275,243.56"
开发支出,,,,,,"1,820,000.00","1,820,000.00","1,820,000.00","1,820,000.00",,,,,,
减:库存股,,,,,,,,,,,,,,"69,723,555.44","100,000,332.35"
商誉,"20,560,791.73","20,560,791.73","20,560,791.73","24,807,132.73","24,807,132.73","24,807,132.73","24,807,132.73","24,807,132.73","24,807,132.73","24,807,132.73","196,457,142.63","205,587,356.32","204,129,194.83","209,073,210.47","209,073,210.47"
未分配利润,"988,340,873.28","1,462,505,766.71","1,710,540,612.80","1,784,206,190.19","2,081,639,319.64","2,355,539,898.11","2,517,796,179.73","2,466,856,558.69","2,766,622,389.39","3,020,141,839.87","3,159,461,505.54","3,046,338,765.28","3,322,685,812.28","3,725,714,217.29","3,879,924,578.09"
长期待摊费用,"45,727,712.45","25,580,040.60","38,246,661.46","69,362,918.25","70,440,260.16","64,341,039.42","67,264,541.63","75,125,626.90","79,574,091.84","76,415,447.16","104,731,289.04","107,142,794.84","149,159,657.31","93,634,891.92","115,823,816.46"
少数股东权益,"1,080,000.00","2,306,157.43","6,340,788.25","14,979,776.56","15,769,854.90","16,513,215.28","17,268,237.82","25,335,582.80","21,893,874.34","21,490,886.45","102,973,900.98","165,427,618.31","256,893,779.92","257,628,400.57","263,763,250.69"
递延所得税资产,"13,113,810.84","18,908,058.85","25,613,199.63","25,880,131.89","24,643,207.29","29,957,243.44","25,896,461.65","26,322,089.11","38,290,904.06","54,825,334.50","69,284,897.85","76,777,347.45","66,578,406.32","54,343,089.35","53,686,731.49"
外币报表折算价差,,,,,,,,,,,,,,,
其他非流动资产,"23,769,881.38","47,144,695.35","152,054,928.02","218,989,454.62","294,383,094.86","241,496,220.71","213,646,088.09","273,778,312.64","261,817,311.10","188,585,644.27","242,853,877.92","265,341,050.82","332,043,106.75","101,803,860.65","165,822,282.81"
非正常经营项目收益调整,,,,,,,,,,,,,,,
非流动资产合计,"814,153,290.15","1,098,448,561.88","1,622,348,135.44","1,915,468,497.09","2,110,888,942.77","2,222,082,176.63","2,393,986,017.53","2,564,577,714.38","2,727,808,601.50","2,929,078,404.14","3,437,437,515.29","3,779,321,565.80","4,312,181,598.90","4,241,355,157.97","4,490,613,052.21"
所有者权益(或股东权益)合计,"1,157,408,235.55","1,651,750,496.49","2,175,609,221.25","2,263,485,241.40","2,564,403,106.72","4,288,106,369.17","4,452,459,093.19","4,422,721,923.79","4,711,940,178.41","5,021,060,415.44","5,219,664,134.03","5,189,506,797.69","5,569,037,205.47","5,910,916,444.60","6,032,208,769.06"
资产总计,"2,431,434,427.36","3,321,920,102.76","4,407,610,064.43","4,305,012,384.08","5,256,201,843.67","7,472,490,271.22","7,298,149,679.42","7,388,439,816.12","8,149,570,245.65","8,983,090,984.48","9,451,258,718.86","9,503,516,544.96","10,473,301,427.92","11,070,231,707.03","11,153,677,997.38"
负债和所有者(或股东权益)合计,"2,431,434,427.36","3,321,920,102.76","4,407,610,064.43","4,305,012,384.08","5,256,201,843.67","7,472,490,271.22","7,298,149,679.42","7,388,439,816.12","8,149,570,245.65","8,983,090,984.48","9,451,258,718.86","9,503,516,544.96","10,473,301,427.92","11,070,231,707.03","11,153,677,997.38"
