科目,2009年度,2010年度,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"12,959,667.23","20,871,279.07","35,175,924.72","11,460,162.12","20,621,457.44","30,606,201.57","44,388,615.80","17,881,418.32","30,270,087.98","43,273,370.51","61,247,345.29","23,050,953.92","39,227,085.53","58,155,968.40","78,648,484.32","30,639,871.04","66,584,291.56","93,454,736.11","121,643,263.32","33,161,543.93","86,873,529.91","122,137,202.05","156,786,248.80","58,879,667.38","101,219,202.83","145,500,037.16","188,362,019.38","76,111,081.17","126,119,671.04","181,462,765.18","251,520,542.98","84,912,708.82"
取得借款收到的现金,,"50,000,000.00","28,000,000.00",,,,,,"40,000,000.00","50,000,000.00","64,000,000.00","20,000,000.00","35,040,000.00","35,040,000.00","35,040,000.00",,,,,,,,"196,111.69",,,"141,645.03",,"777,620.00","1,460,872.00","2,258,404.00","4,358,705.40","1,905,575.00"
支付的各项税费,"18,693,723.23","40,247,639.98","46,656,796.31","9,157,336.58","16,199,412.42","25,245,086.52","40,316,312.55","13,453,294.37","23,972,385.06","32,474,267.75","61,648,226.50","17,965,329.30","34,496,940.48","56,296,781.50","90,516,098.48","22,274,956.23","45,650,937.84","74,457,452.68","108,237,451.63","19,263,215.54","34,482,911.62","60,078,153.42","93,895,923.89","45,737,383.79","67,427,160.75","88,279,924.69","122,783,673.38","44,012,342.55","65,931,529.33","91,047,741.81","120,519,878.48","39,418,881.78"
收到其他与筹资活动有关的现金,,,"21,100,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与经营活动有关的现金,"29,981,821.24","34,379,246.83","38,397,025.54","10,099,464.20","20,354,963.16","28,968,902.42","38,880,895.71","13,271,898.22","26,956,873.22","45,921,753.83","62,026,928.64","25,234,071.37","43,439,318.13","108,352,569.70","80,840,032.52","24,085,974.05","80,757,324.30","139,538,934.74","112,270,205.94","23,497,234.71","52,594,298.17","81,210,605.83","120,713,719.23","21,026,632.71","75,353,627.32","95,905,916.97","145,626,548.05","37,310,908.77","83,861,403.69","132,900,956.56","202,318,325.68","50,082,005.61"
筹资活动现金流入小计,,"71,000,000.00","49,100,000.00","653,873,837.20","705,133,800.00","705,133,800.00","649,495,837.20",,"40,000,000.00","50,000,000.00","64,000,000.00","20,000,000.00","35,040,000.00","39,040,000.00","39,040,000.00",,,,"2,000,000.00",,,,"196,111.69","400,000.00","1,400,000.00","3,541,645.03","3,400,000.00","508,039,584.15","508,722,836.15","509,520,368.15","513,120,669.55","1,905,575.00"
经营活动现金流出小计,"235,586,275.49","265,170,691.80","277,366,014.07","93,567,630.07","175,494,261.23","261,807,345.15","327,188,166.60","117,802,295.81","259,192,637.67","417,438,199.25","503,140,521.45","190,328,505.47","367,524,069.26","661,034,797.41","659,154,887.65","161,809,604.38","405,319,775.92","671,623,751.56","874,615,739.05","215,122,572.48","451,930,618.98","668,936,351.04","930,142,560.37","267,377,068.49","638,568,162.95","775,241,428.29","891,369,209.07","272,814,450.75","511,078,006.92","749,503,185.50","1,126,021,462.99","285,858,924.95"
偿还债务支付的现金,"4,500,000.00","30,000,000.00","40,000,000.00",,,,"8,000,000.00",,"40,000,000.00","40,075,350.00","40,000,000.00","14,249,194.66","25,245,763.25","35,621,565.25","34,000,000.00","271,684.00","25,494,667.50","25,654,243.00","25,040,000.00",,"379,487.37","2,151,770.95",,"2,514,449.79","2,932,404.16","3,886,142.06","3,279,477.76","1,037,829.77","2,189,495.21","3,459,172.64","4,839,405.18","2,198,656.00"
经营活动产生的现金流量净额,"-6,162,065.30","58,482,672.42","37,885,237.49","-27,488,228.35","-18,725,429.55","-23,896,254.48","-25,401,033.97","-161,813.14","-4,726,546.51","-2,455,241.16","6,866,853.50","-19,747,077.68","14,628,684.47","-34,636,852.60","51,866,300.27","57,494,147.02","32,186,012.95","52,774,316.09","115,090,006.34","14,725,763.29","38,915,046.56","58,405,100.13","153,545,226.67","2,825,342.38","51,038,531.84","133,683,756.09","249,729,647.78","-28,243,216.76","8,876,952.89","68,133,134.54","138,703,101.39","-34,906,397.58"
分配股利、利润或偿还利息支付的现金,"20,925.00","16,278,775.00","942,459.63","145,923.55","293,450.66","387,441.99","21,091,961.99",,,"21,995,648.00","22,275,998.00",,"27,494,560.00","27,494,560.00","29,167,746.66",,"41,241,840.00","41,241,840.00","41,858,483.00",,"53,217,013.49","53,229,468.16","53,599,242.87","131,231.60","40,170,644.55","40,249,775.86","40,453,738.19","55,099.35","43,678,273.96","43,739,388.91","45,368,947.69","52,625.13"
收回投资收到的现金,,,,,,,,,,"1,314,360,360.54","180,000,000.00","250,000,000.00","311,411,001.07","393,972,982.45","400,000,000.00",,"360,623,481.60","539,428,669.94","490,000,000.00","374,594,429.14","526,594,429.14","540,827,552.39","373,000,000.00",,"83,000,000.00","103,000,000.00","123,000,000.00","30,000,000.00","83,000,000.00","93,000,000.00","173,000,000.00",
支付其他与筹资活动有关的现金,,"21,100,000.00",,,"55,637,962.80","55,637,962.80",,,,,,,,,"482,982.59",,,,"96,420.00",,,,"148,348.85",435.00,,,"8,899.17",,"2,920,430.60","3,320,430.60","13,482,642.60","29,970,999.66"
取得投资收益收到的现金,,,,,,,,,,,"3,230,616.43","15,761,849.30","6,435,000.00","6,435,000.00","20,524,862.99","6,435,000.00","6,435,000.00","6,435,000.00","18,054,520.50","9,436,753.40","12,180,786.98","6,435,000.00","13,349,399.96",,"1,540,700.00","1,775,056.16","2,253,741.09","3,703,287.66","6,056,323.26","7,515,610.93","10,852,312.92",
筹资活动现金流出小计,"4,520,925.00","67,378,775.00","40,942,459.63","145,923.55","55,931,413.46","56,025,404.79","29,091,961.99",,"40,000,000.00","62,070,998.00","62,275,998.00","14,249,194.66","52,740,323.25","63,116,125.25","63,650,729.25","271,684.00","66,736,507.50","66,896,083.00","66,994,903.00",,"53,596,500.86","55,381,239.11","53,747,591.72","2,646,116.39","43,103,048.71","44,135,917.92","43,742,115.12","1,092,929.12","48,788,199.77","50,518,992.15","63,690,995.47","32,222,280.79"
处置固定资产、无形资产和其他长期资产收回的现金净额,"3,300,000.00",,"17,825.61","1,026,261.87","149,114.95","1,026,261.87","20,000.00",,"53,092.70","23,499.96","177,757.64","4,000.00","4,000.00","4,000.00","23,000.00",,"16,452.00","16,452.00","592,124.00",,"55,000.00","691,153.97","108,000.00",,"377,381.93","390,697.46","37,945.84",,"161,515.38","199,348.86","198,678.80",
筹资活动产生的现金流量净额,"-4,520,925.00","3,621,225.00","8,157,540.37","653,727,913.65","649,202,386.54","649,108,395.21","620,403,875.21",,,"-12,070,998.00","1,724,002.00","5,750,805.34","-17,700,323.25","-24,076,125.25","-24,610,729.25","-271,684.00","-66,736,507.50","-66,896,083.00","-64,994,903.00",,"-53,596,500.86","-55,381,239.11","-53,551,480.03","-2,246,116.39","-41,703,048.71","-40,594,272.89","-40,342,115.12","506,946,655.03","459,934,636.38","459,001,376.00","449,429,674.08","-30,316,705.79"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,"1,294,898.11","10,242,036.79",,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,"-50,789.08","-81,562.58","-317,693.58","-641,150.79","-872,231.78","-958,199.89","126,693.25","222,775.88","363,736.81","-524,701.74","-347,150.09","-124,890.80","895,817.59","399,930.24","-356,476.12"
收到其他与投资活动有关的现金,,,,,,,,"587,736,311.92","587,736,311.92",,"1,348,721,928.24","29,638,194.52",,,"159,168,061.10",,,,"28,261,902.30",,"1,204,993.71","1,211,884.89","237,901,200.03",,,"3,050,187.50","33,486,722.30",,"230,346,729.26","697,346,729.26","896,942,602.87","457,889,332.12"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"3,300,000.00",,"17,825.61","1,026,261.87","149,114.95","1,026,261.87","20,000.00","587,736,311.92","587,789,404.62","1,314,383,860.50","1,532,130,302.31","295,404,043.82","317,850,001.07","400,411,982.45","579,715,924.09","6,435,000.00","367,074,933.60","545,880,121.94","536,908,546.80","384,031,182.54","540,035,209.83","550,460,489.36","634,600,636.78",,"84,918,081.93","108,215,941.12","158,778,409.23","33,703,287.66","319,564,567.90","798,061,689.05","1,080,993,594.59","457,889,332.12"
五、现金及现金等价物净增加额,"-9,585,005.33","58,565,288.41","4,719,154.10","625,227,641.52","601,982,966.67","592,945,713.24","-30,266,962.77","561,119,987.88","13,669,304.03","51,588,602.70","1,695,600.68","251,232,600.91","-9,818,433.33","-12,483,337.34","173,093,773.11","39,769,994.94","-134,736,911.34","-133,949,487.57","-90,613,655.90","205,919,399.07","104,683,151.85","117,118,790.51","203,476,846.59","-7,610,234.19","-15,623,291.59","66,871,985.56","206,018,699.48","-97,574,512.73","-11,770,546.29","12,406,696.63","133,046,132.17","-65,835,112.52"
购建固定资产、无形资产和其他长期资产支付的现金,"2,202,015.03","3,538,609.01","41,341,449.37","1,594,805.65","3,836,605.27","8,486,189.36","12,803,492.09","1,704,510.90","18,057,024.31","36,608,974.90","42,965,129.02","6,547,559.91","20,168,742.80","34,148,586.73","52,793,966.79","23,887,468.08","33,386,056.87","46,792,085.53","60,588,896.69","9,379,866.98","17,661,431.69","33,125,309.89","39,572,049.10","8,316,153.43","8,102,618.57","12,800,161.61","17,625,526.71","13,734,088.57","20,661,041.70","35,818,157.30","28,320,678.43","4,902,151.91"
期初现金及现金等价物余额,"27,162,253.39","17,577,248.06","76,142,536.47","80,861,690.57","80,861,690.57","80,861,690.57","80,861,690.57","50,594,727.80","50,594,727.80","50,594,727.80","50,594,727.80","52,290,328.48","52,290,328.48","52,290,328.48","52,290,328.48","225,384,101.59","225,384,101.59","230,522,171.58","225,384,101.59","134,770,445.69","134,770,445.69","134,770,445.69","134,770,445.69","338,247,292.28","338,247,292.28","338,247,292.28","338,247,292.28","544,265,991.76","544,265,991.76","544,265,991.76","544,265,991.76","677,312,123.93"
投资支付的现金,,,,,"24,750,000.00","24,750,000.00","24,750,000.00","24,750,000.00","24,750,000.00","1,211,558,626.88","485,634,908.80",,"304,428,052.82","320,033,755.21","321,050,000.00",,"433,875,293.52","618,864,967.99","596,928,643.71","183,139,986.20","402,368,021.20","402,368,018.20","283,829,700.00",,"100,893,100.00","120,893,100.00","142,893,100.00","90,000,000.00","93,750,000.00","115,700,000.00","166,890,975.00",
期末现金及现金等价物余额,"17,577,248.06","76,142,536.47","80,861,690.57","706,089,332.09","682,844,657.24","673,807,403.81","50,594,727.80","611,714,715.68","64,264,031.83","102,183,330.50","52,290,328.48","303,522,929.39","42,471,895.15","39,806,991.14","225,384,101.59","265,154,096.53","90,647,190.25","96,572,684.01","134,770,445.69","340,689,844.76","239,453,597.54","251,889,236.20","338,247,292.28","330,637,058.09","322,624,000.69","405,119,277.84","544,265,991.76","446,691,479.03","532,495,445.47","556,672,688.39","677,312,123.93","611,477,011.41"
