科目,2007年度,2008年度,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
支付给职工以及为职工支付的现金,"54,891,492.32","79,595,998.67","92,827,609.02","35,511,607.59","59,603,736.23","84,693,303.19","112,052,144.44","44,899,980.73","76,295,400.54","111,428,195.69","154,592,584.95","56,148,770.12","95,947,287.33","147,875,916.36","205,357,196.49","79,393,366.43","137,118,329.09","193,859,889.24","259,469,873.02","67,971,684.45","159,203,259.84","214,142,460.60","301,778,341.60","52,621,648.67","218,261,789.31","298,190,901.46","407,867,894.43","141,148,399.96","253,279,414.06","368,277,786.65","505,564,120.32","150,708,555.60","273,560,876.84","416,252,801.53","592,926,146.29","202,088,551.08"
取得借款收到的现金,"28,000,000.00","33,000,000.00","10,000,000.00",,,,,,,,,,,"11,256,000.00","16,080,000.00","2,000,000.00","2,000,000.00","4,000,000.00","80,938,444.72",,,,"110,000,000.00","120,000,000.00","400,750,000.00","585,200,000.00","1,727,200,000.00","230,000,000.00","1,251,560,000.00","1,802,500,000.00","2,728,250,000.00","964,509,153.69","989,609,153.69","1,261,267,992.88","1,788,015,602.69","890,002,762.69"
支付的各项税费,"25,228,345.67","53,261,824.56","45,113,642.90","13,049,828.04","26,792,439.81","38,735,495.26","49,445,198.92","24,548,276.81","46,696,348.20","70,579,372.55","90,920,420.17","21,431,270.03","52,121,091.04","90,398,009.96","140,276,503.25","34,820,953.78","107,260,124.17","167,576,689.85","249,825,222.79","31,846,883.56","158,902,845.69","178,695,959.59","256,625,787.91","77,018,633.33","218,307,602.27","301,675,049.20","395,477,235.72","94,080,909.15","188,751,408.21","260,879,973.97","391,096,092.69","109,225,521.01","184,664,537.13","245,635,246.45","345,012,931.22","113,914,138.11"
收到其他与筹资活动有关的现金,,,,,,,,,,,"2,000,000.00",,,,,,,,,,,,,,,,,,,,"10,116,445.60",,,,,
支付其他与经营活动有关的现金,"74,466,440.16","56,028,860.61","57,384,002.04","17,595,938.39","34,331,246.73","45,055,783.86","77,453,663.78","13,026,442.65","49,855,507.98","75,665,202.76","121,895,503.78","44,121,358.57","68,693,074.02","94,745,331.74","208,433,284.42","70,962,713.72","89,607,181.20","197,956,586.08","353,800,979.08","82,161,115.00","192,551,056.85","140,904,378.80","332,720,407.54","30,591,375.60","138,007,102.93","346,433,428.37","430,691,670.59","45,631,966.44","151,084,171.24","175,922,000.63","386,991,966.60","98,155,656.56","149,325,645.90","225,390,092.70","395,908,093.67","155,809,477.75"
筹资活动现金流入小计,"28,000,000.00","33,000,000.00","10,000,000.00",,"778,537,966.98","778,537,966.98","820,860,000.00",,"2,450,000.00","2,450,000.00","7,550,000.00",,,"11,746,000.00","16,597,989.00","2,000,000.00","6,050,000.00","8,050,000.00","84,988,444.72",,,,"116,400,000.00","120,000,000.00","881,728,894.90","1,366,178,894.90","1,729,800,000.00","230,000,000.00","2,053,961,000.00","5,109,172,090.52","4,946,238,536.12","964,509,153.69","1,290,909,153.69","1,562,567,992.88","1,789,315,602.69","890,002,762.69"
经营活动现金流出小计,"1,436,019,188.34","1,823,764,022.08","1,963,513,725.58","535,911,112.16","1,316,311,071.86","2,016,345,776.15","3,248,296,942.90","803,880,476.78","1,478,340,745.61","2,333,164,488.54","3,802,116,621.11","745,558,394.19","1,560,512,228.45","2,646,607,833.05","4,410,300,596.52","1,105,192,499.99","2,086,873,566.40","3,320,135,929.90","5,613,809,000.16","1,188,688,165.58","2,516,253,767.85","3,677,964,713.45","6,422,508,618.10","2,042,881,538.38","4,029,956,894.95","6,112,627,001.65","9,729,830,153.21","2,217,290,261.85","4,725,154,744.75","6,917,160,899.39","10,434,061,041.65","2,374,525,104.64","4,943,211,039.50","7,499,633,858.83","11,791,964,665.05","2,656,391,548.25"
偿还债务支付的现金,"8,000,000.00","51,000,000.00","10,000,000.00",,"10,000,000.00","10,000,000.00","10,000,000.00",,,,,,,,,"6,000,000.00","8,000,000.00","8,000,000.00","21,282,569.00","2,000,000.00","2,000,000.00","2,000,000.00","22,000,000.00","40,000,000.00","140,000,000.00","309,000,000.00","434,750,000.00","199,800,000.00","1,249,400,000.00","2,884,980,000.00","2,724,859,493.56","951,200,000.00","1,389,923,000.00","1,476,136,000.00","1,598,968,840.00","1,171,758,152.88"
经营活动产生的现金流量净额,"39,758,610.08","64,476,692.69","33,175,957.06","-43,054,446.78","2,200,409.57","58,782,716.64","-63,001,939.33","-120,490,128.00","157,297,032.12","133,574,577.38","-52,912,907.89","-30,319,409.44","219,844,916.37","228,123,928.23","46,998,320.46","79,803,590.40","252,919,381.97","263,148,551.85","121,111,331.55","152,074,127.44","138,976,923.19","360,417,004.55","132,259,958.91","110,894,380.84","186,008,762.03","17,948,217.51","265,433,046.30","106,873,101.25","166,287,164.54","58,088,122.77","596,991,891.16","-489,208,294.87","-207,281,302.01","-147,831,072.81","352,739,826.11","14,114,185.76"
分配股利、利润或偿还利息支付的现金,"3,707,162.16","1,425,388.57","11,761,500.54","126,940.23","247,890.23","247,890.23","708,761.66","68,800.00","31,263,544.49","34,289,118.97","35,027,361.18",,"29,653,831.80","35,502,403.85","36,495,742.05","215,793.36","59,224,960.14","64,930,047.58","66,561,879.52","184,391.32","67,186,930.95","103,981,070.65","106,032,263.69","8,541,897.90","84,026,652.04","123,494,080.58","166,904,490.87","33,535,074.07","129,710,683.55","162,284,964.50","184,241,915.66","43,952,560.08","118,007,554.07","133,886,485.48","153,501,480.65","35,911,364.74"
收回投资收到的现金,,,100.00,,,,,,,"1,470,000.00","16,950,000.00","100,000.00","100,000.00","100,000.00","2,358,454.88",,,,,,,"2,000,000.00","4,900,000.00",,"30,000,000.00","30,000,000.00","46,502,940.17",,,"16,800,000.00","24,800,000.00","14,283,884.25","14,283,884.25","14,283,884.25","5,325,000.00",
支付其他与筹资活动有关的现金,,"520,000.00","84,857.30",,,,"35,798,781.76",,"155,416.92","86,616.92","86,616.92",,"90,760.54","10,471,385.27","90,760.54",,"266,857.47","266,857.47","266,845.49",,"304,631.96","304,631.96","304,631.96",,"481,759.43","481,759.43","20,004,062.97",,"1,976,660.85","2,561,733.35","3,431,627.31","4,665,000.00","6,728,408.71","6,728,408.71",,
取得投资收益收到的现金,,"3,500,000.00","2,000,000.00",,,"500,000.00","2,000,000.00",,,,"2,100,000.00",,,,"3,000,000.00",,,,"6,500,000.00",,,,"5,576,000.00",,"1,708,800.00","1,708,800.00","13,430,592.00","1,804,624.00","10,111,319.41","10,111,319.41","14,611,319.41","625,808.22","11,015,212.36","22,269,155.62","30,670,985.19","6,569,559.67"
筹资活动现金流出小计,"11,707,162.16","52,945,388.57","21,846,357.84","126,940.23","10,247,890.23","10,247,890.23","46,507,543.42","68,800.00","31,418,961.41","34,375,735.89","35,113,978.10",,"29,744,592.34","45,973,789.12","36,586,502.59","6,215,793.36","67,491,817.61","73,196,905.05","88,111,294.01","2,184,391.32","69,491,562.91","106,285,702.61","128,336,895.65","48,541,897.90","224,508,411.47","432,975,840.01","621,658,553.84","233,335,074.07","1,381,087,344.40","3,049,826,697.85","2,912,533,036.53","999,817,560.08","1,514,658,962.78","1,616,750,894.19","1,752,470,320.65","1,207,669,517.62"
处置固定资产、无形资产和其他长期资产收回的现金净额,"4,756,862.74","2,230,604.90","1,937,428.05",,,,"68,708.86",,"73,000.00","81,000.00","83,000.00",,"53,500.00","53,500.00","202,984.66",,"147,000.00","165,500.00","458,813.55","952,787.13","1,282,717.13","1,391,071.86","1,139,217.98","126,198.98","147,882.98","120,226.67","588,736.67","24,365.00","397,581.00","612,143.00","1,198,443.00","13,000.00","51,000.00","63,500.00","298,360.85","4,348.00"
筹资活动产生的现金流量净额,"16,292,837.84","-19,945,388.57","-11,846,357.84","-126,940.23","768,290,076.75","768,290,076.75","774,352,456.58","-68,800.00","-28,968,961.41","-31,925,735.89","-27,563,978.10",,"-29,744,592.34","-34,227,789.12","-19,988,513.59","-4,215,793.36","-61,441,817.61","-65,146,905.05","-3,122,849.29","-2,184,391.32","-69,491,562.91","-106,285,702.61","-11,936,895.65","71,458,102.10","657,220,483.43","933,203,054.89","1,108,141,446.16","-3,335,074.07","672,873,655.60","2,059,345,392.67","2,033,705,499.59","-35,308,406.39","-223,749,809.09","-54,182,901.31","36,845,282.04","-317,666,754.93"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,300.00,"510,300.00","455,081.96","367,040.77",,,,,,,,"279,057.32",,,"873,300.00","-1,146,228.51",,,,"91,622,071.13","31,247,068.74"
四、汇率变动对现金的影响,"-1,110.80","-16,088.80","-1,706.77",-121.66,"-1,060.93","-3,385.23","-5,421.64","-1,718.75","-3,914.09","-6,918.27","-8,305.63",-169.43,-619.10,"1,034.28",-492.66,"60,675.40","-2,752.54","-4,805.69",-492.66,"-1,433.23","1,430.77",475.46,"2,809.24",598.58,-361.86,"6,249.01","14,387.37",-836.47,"-6,709.12","-2,389.40","-4,497.44","-8,866.87","-15,166.81","-19,646.39","154,730.33","-948,686.79"
收到其他与投资活动有关的现金,,,,,,,,,"16,787,325.35","19,047,897.42",,,,,,,,,,,,,,,,,,,,,,"90,000,000.00","570,000,000.00","1,370,000,000.00",,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"4,756,862.74","5,730,604.90","3,937,528.05",,,"500,000.00","2,068,708.86",,"16,860,325.35","20,598,897.42","19,133,000.00","100,000.00","153,500.00","153,500.00","5,561,439.54",300.00,"657,300.00","620,581.96","7,325,854.32","952,787.13","1,282,717.13","3,391,071.86","11,615,217.98","126,198.98","31,856,682.98","31,829,026.67","60,801,326.16","1,828,989.00","10,508,900.41","28,396,762.41","39,463,533.90","104,922,692.47","595,350,096.61","1,406,616,539.87","127,916,417.17","37,820,976.41"
五、现金及现金等价物净增加额,"58,767,011.16","37,187,882.32","22,926,548.50","-43,612,171.87","768,991,842.19","821,054,286.96","706,849,657.27","-183,356,727.50","105,943,433.32","78,358,121.99","-85,011,343.34","-32,059,330.87","180,219,691.60","144,693,671.96","-71,694,530.28","55,507,195.55","163,977,502.43","161,842,777.15","40,714,300.38","141,938,514.41","2,086,637.60","-113,075,160.15","-338,312,037.42","173,193,627.74","116,084,082.41","132,062,594.88","284,521,624.88","-146,424,537.18","75,973,424.95","1,009,327,243.80","968,025,273.56","-554,613,328.08","-831,308,369.05","-826,579,280.79","-526,005,535.83","-373,684,654.96"
购建固定资产、无形资产和其他长期资产支付的现金,"2,040,188.70","2,448,937.90","2,338,872.00","430,663.20","1,497,583.20","5,495,121.20","6,564,147.20","6,596,080.75","12,041,048.65","16,682,698.65","15,782,133.02","1,839,752.00","9,523,513.33","11,155,001.43","15,093,051.72","6,883,576.89","5,453,879.80","6,334,409.89","12,272,988.73","5,402,575.61","7,592,395.37","8,537,754.54","25,463,511.20","2,610,652.76","20,077,369.04","5,860,127.09","50,759,135.33","251,490,716.89","522,339,511.06","554,785,449.23","593,755,082.24","17,860,452.42","42,554,987.75","127,306,291.17","221,354,636.41","1,644,375.41"
期初现金及现金等价物余额,"83,751,868.64","142,518,879.80","179,706,762.12","202,633,310.62","202,633,310.62","202,633,310.62","202,633,310.62","909,482,967.89","909,482,967.89","909,482,967.89","909,482,967.89","824,471,624.55","824,471,624.55","824,471,624.55","824,471,624.55","752,777,094.27","752,777,094.27","752,777,094.27","752,777,094.27","752,777,094.27","793,491,394.65","793,491,394.65","793,491,394.65","455,179,357.23","455,179,357.23","455,179,357.23","455,179,357.23","739,700,982.11","739,700,982.11","739,700,982.11","739,700,982.11","1,707,726,255.67","1,707,726,255.67","1,707,726,255.67","1,707,726,255.67","1,181,720,719.84"
投资支付的现金,,"10,609,000.00",,,,"1,020,000.00",,"56,200,000.00","27,200,000.00","27,200,000.00","2,800,000.00",,,"37,692,000.00","2,600,800.00","13,258,000.00","22,700,729.59","30,440,236.03","30,440,236.03","3,500,000.00","61,090,475.21","265,132,475.21","255,837,420.19","6,675,000.00","407,363,588.70","449,461,938.70","382,339,963.58","300,000.00","237,886,875.00","550,251,995.00","1,106,472,542.79","27,150,000.00","83,057,200.00","281,785,600.00","379,394,992.14",
期末现金及现金等价物余额,"142,518,879.80","179,706,762.12","202,633,310.62","159,021,138.75","971,625,152.81","1,023,687,597.58","909,482,967.89","726,126,240.39","1,015,426,401.21","987,841,089.88","824,471,624.55","792,412,293.68","1,004,691,316.15","969,165,296.51","752,777,094.27","808,284,289.82","916,754,596.70","914,619,871.42","793,491,394.65","894,715,608.68","795,578,032.25","680,416,234.50","455,179,357.23","628,372,984.97","571,263,439.64","587,241,952.11","739,700,982.11","593,276,444.93","815,674,407.06","1,749,028,225.91","1,707,726,255.67","1,153,112,927.59","876,417,886.62","881,146,974.88","1,181,720,719.84","808,036,064.88"
