科目,2011-12-31,2012-12-31,2013-12-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
未分配利润,"222,754,095.22","400,073,894.47","470,643,472.17","470,819,000.91",,"607,521,126.03","691,655,309.66","738,430,088.86","756,000,446.91","831,538,752.11","927,932,431.29","997,692,906.09","866,610,075.68","1,017,742,284.79","1,116,093,264.68","1,121,710,957.70","1,176,008,208.70","1,311,265,850.00","1,457,764,891.34","1,302,059,630.76"
长期待摊费用,"2,499,302.94","2,550,238.30","2,449,801.42","3,108,099.10",,"2,757,679.92","2,707,820.46","2,746,351.30","2,688,692.68","3,000,273.87","2,934,895.05","2,869,516.23","2,942,689.05","4,753,658.34","4,746,663.89","4,546,989.74","4,339,848.92","3,969,985.01","3,758,269.40","3,575,257.51"
少数股东权益,"14,266,297.44","25,368,557.11","40,695,836.86","55,050,524.60",,"63,449,148.61","71,909,790.88","87,272,186.29","153,213,853.77","161,386,213.31","175,953,031.96","150,332,592.59","155,088,558.54","167,045,465.38","187,930,459.69","144,092,303.11","157,687,686.58","168,736,456.04","130,483,526.60","142,740,146.75"
递延所得税资产,"20,210,247.28","22,366,183.61","20,202,766.95","13,693,557.37",,"29,492,918.67","28,430,798.29","29,410,860.25","35,091,716.93","37,510,966.58","31,770,036.92","62,747,733.49","54,246,953.63","55,370,733.90","59,459,443.04","65,332,274.57","75,052,905.37","74,951,584.61","65,510,364.08","55,202,149.56"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,"4,692,453.40","2,513,482.21","4,560,849.45","6,185,616.45","5,605,255.91","2,423,155.00","7,883,481.32"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"755,342,613.85","859,262,421.87","1,012,997,834.79","1,085,570,027.00",,"1,177,127,160.53","1,184,929,316.32","1,194,887,467.84","1,489,406,721.77","1,701,002,826.10","1,709,884,242.15","1,725,288,192.76","1,710,659,735.19","1,721,149,095.19","1,802,955,194.07","1,792,345,576.40","1,791,958,369.97","1,845,565,863.21","1,815,377,729.51","1,884,458,668.38"
所有者权益(或股东权益)合计,"543,470,334.48","758,386,473.00","869,024,605.59","885,597,419.13","916,676,400.00","2,279,682,658.10","2,372,866,510.67","2,434,771,239.14","2,496,057,669.24","2,610,471,849.29","2,721,977,219.50","2,734,153,052.49","2,607,731,548.14","2,804,425,664.18","2,925,772,863.24","2,864,197,725.40","2,931,661,098.87","3,161,587,157.51","3,285,621,487.70","3,135,478,719.67"
资产总计,"1,557,097,877.53","1,894,463,257.54","2,098,593,442.23","2,211,729,698.98","2,362,777,400.00","3,733,015,406.41","3,686,181,682.40","3,124,749,384.43","3,391,777,823.16","3,764,626,907.63","3,959,303,028.75","3,969,149,504.15","3,811,531,949.94","4,223,636,232.58","4,380,117,449.00","4,347,783,549.69","4,245,727,290.16","4,470,167,675.64","4,635,210,173.98","4,491,198,680.52"
负债和所有者(或股东权益)合计,"1,557,097,877.53","1,894,463,257.54","2,098,593,442.23","2,211,729,698.98","2,362,777,400.00","3,733,015,406.41","3,686,181,682.40","3,124,749,384.43","3,391,777,823.16","3,764,626,907.63","3,959,303,028.75","3,969,149,504.15","3,811,531,949.94","4,223,636,232.58","4,380,117,449.00","4,347,783,549.69","4,245,727,290.16","4,470,167,675.64","4,635,210,173.98","4,491,198,680.52"
