科目,2013-12-31,2014-12-31,2015-12-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
工程物资,,"3,911,532.35","7,859,097.97","6,026,314.57",,"4,499,696.49","6,244,162.44","3,973,158.66","3,578,127.38","1,027,218.71","1,180,508.51","3,534,097.80",,,
非流动负债合计,"45,193,200.00","111,562,217.20","151,644,738.84","236,320,961.49",,"169,562,207.46","11,608,079.96","11,195,454.07","10,916,326.57","10,856,645.94","10,577,518.44","40,586,696.09","40,307,568.59","28,499,305.89","97,818,653.34"
固定资产清理,,,,,,,,"46,540.06","46,540.06",,,,,,
负债合计,"111,827,626.62","216,314,837.13","331,615,823.10","363,850,027.28","373,207,600.00","333,219,883.80","113,009,784.77","150,862,297.71","303,508,413.31","317,415,139.27","331,346,521.83","511,787,318.15","471,389,279.89","732,628,920.58","948,225,206.62"
生产性生物资产,,,,,,,,,,,,,,,
实收资本(或股本),"39,133,300.00","80,000,000.00","80,000,000.00","80,000,000.00",,"80,000,000.00","106,666,667.00","106,666,667.00","106,666,667.00","107,988,667.00","107,988,667.00","107,988,667.00","107,988,667.00","107,988,667.00","107,988,667.00"
油气资产,,,,,,,,,,,,,,,
资本公积,"20,666,700.00","124,161,303.84","124,836,570.64","124,836,570.64",,"124,836,570.64","1,126,482,762.10","1,126,535,592.34","1,126,535,592.34","1,158,268,393.51","1,158,268,393.51","1,162,421,840.53","1,164,600,450.83","1,160,258,773.35","1,147,327,806.75"
无形资产,"11,348,900.14","49,247,951.07","65,759,902.67","64,982,291.93",,"64,261,485.61","63,869,409.43","63,577,166.97","63,331,822.96","73,681,982.12","73,065,491.10","72,303,567.48","71,614,238.80","70,924,910.12","97,095,556.62"
盈余公积,"3,903,058.87","8,586,737.63","27,780,683.98","27,780,683.98",,"39,526,884.29","39,526,884.29","39,526,884.29","39,526,884.29","50,428,740.46","50,428,740.46","50,428,740.46","50,428,740.46","65,063,486.24","65,063,486.24"
开发支出,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,"32,362,560.00","32,362,560.00","32,362,560.00","32,362,560.00","32,230,360.00","32,230,360.00"
商誉,,,,,,,,"12,560,288.27","12,560,288.27",,,,,,
未分配利润,"35,127,529.80","78,048,931.98","245,899,556.04","298,561,511.86",,"335,330,046.03","339,658,991.10","352,588,361.74","369,789,999.93","405,763,277.82","435,340,073.56","464,919,619.86","494,832,267.70","507,178,211.22","538,109,863.60"
长期待摊费用,,,"2,800,000.00","3,450,000.00",,"3,049,999.98","2,849,999.97","2,649,999.96","2,449,999.95",,,,,,"1,833,333.32"
少数股东权益,,,"28,147,438.39","24,424,634.07",,"23,318,765.37","22,263,185.50","19,953,837.79","18,450,758.31","17,072,089.04","17,445,616.40","32,707,901.96","33,013,708.12","53,591,398.28","53,455,360.86"
递延所得税资产,"999,956.07","906,173.69","1,471,966.81","2,555,988.92",,"1,302,767.53","1,302,767.53","1,362,208.08","1,362,208.08","1,750,853.43","1,553,710.17","2,097,370.73","2,092,632.52","2,321,665.13","3,505,594.89"
外币报表折算价差,,,,,,,,,,,,,,,
其他非流动资产,,"1,551,126.16",,,,,"57,743.95",,"3,500,000.00","12,830,507.50","12,658,707.50","19,869,207.50","19,730,707.50","19,730,707.50","19,730,707.50"
非正常经营项目收益调整,,,,,,,,,,,,,,,
非流动资产合计,"75,151,680.39","354,485,372.99","468,210,079.06","535,769,080.82",,"568,356,832.06","580,852,913.17","648,781,122.23","702,270,069.16","688,597,847.88","703,634,985.54","776,093,592.38","865,532,771.72","924,110,423.62","1,194,991,339.19"
所有者权益(或股东权益)合计,"98,830,588.67","290,796,973.45","506,664,249.05","555,603,400.55","573,796,600.00","603,012,266.33","1,634,598,489.99","1,645,271,343.16","1,660,969,901.87","1,707,158,607.83","1,737,108,930.93","1,786,104,209.81","1,818,501,274.11","1,861,850,176.09","1,879,714,824.45"
资产总计,"210,658,215.29","507,111,810.58","838,280,072.15","919,453,427.83","947,004,200.00","936,232,150.13","1,747,608,274.76","1,796,133,640.87","1,964,478,315.18","2,024,573,747.10","2,068,455,452.76","2,297,891,527.96","2,289,890,554.00","2,594,479,096.67","2,827,940,031.07"
负债和所有者(或股东权益)合计,"210,658,215.29","507,111,810.58","838,280,072.15","919,453,427.83",,"936,232,150.13","1,747,608,274.76","1,796,133,640.87","1,964,478,315.18","2,024,573,747.10","2,068,455,452.76","2,297,891,527.96","2,289,890,554.00","2,594,479,096.67","2,827,940,031.07"
