科目,2012-12-31,2013-12-31,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
流动负债合计,"756,597,158.99","1,109,379,335.89","1,415,619,966.78",,"1,507,902,673.16","947,644,273.28","988,314,036.97","1,027,145,732.58","1,146,586,877.69","1,108,211,038.86","1,120,065,266.33","1,044,585,977.93","1,219,624,225.47","1,163,868,209.32","1,506,075,189.19","1,427,370,621.16"
可供出售金融资产,,,,,,,,,,,"120,000,000.00","120,000,000.00","140,000,000.00","140,000,000.00","140,000,000.00","140,000,000.00"
长期借款,"19,800,000.00",,,,,,,"50,000,000.00","150,000,000.00","49,500,000.00","48,500,000.00","48,500,000.00",,,,"100,000,000.00"
持有至到期投资,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,"198,115,295.46","198,270,011.80","198,424,728.14","198,579,444.48"
长期应收款,,,,,,,,,,,,,,,,
长期应付款,"17,560,204.06","60,237,633.25","10,413,485.10",,"16,742,340.83","14,245,362.52","23,185,565.49","18,960,377.57","16,159,653.11","11,443,821.05","8,712,009.87","7,488,677.39","5,171,202.13","4,047,796.13","18,206,449.77","13,972,895.73"
长期股权投资,,,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,
固定资产,"486,234,912.20","709,567,341.97","752,863,211.88",,"758,976,771.03","749,668,396.63","824,519,636.91","829,265,965.69","798,090,241.10","790,841,896.34","801,511,546.38","792,070,277.35","807,312,599.19","862,269,204.88","988,153,703.61","1,016,106,122.03"
递延所得税负债,,,,,"11,459,185.25","12,348,260.90","15,435,408.24","18,551,832.27","19,778,022.89","31,367,999.02","35,805,897.25","36,986,840.42","26,712,675.54","35,915,986.08","38,162,803.65","37,421,779.48"
在建工程,"26,440,643.51","17,365,883.68","16,848,358.46",,"21,546,898.83","37,585,932.16","30,385,721.88","43,295,807.52","49,536,099.68","55,641,013.95","63,010,743.83","63,107,064.87","69,111,032.91","73,479,177.55","23,303,605.41","42,819,746.45"
其他非流动负债,"25,216,819.64","30,376,533.92","28,676,901.97",,"26,398,397.90",,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,
非流动负债合计,"62,577,023.70","90,614,167.17","39,090,387.07",,"54,599,923.98","47,320,080.78","58,302,182.14","109,646,484.71","210,814,862.01","111,789,006.08","115,176,909.73","115,048,481.19","253,722,046.07","261,081,058.19","276,540,632.05","372,983,268.07"
固定资产清理,,,,,,,,,,,,,,,,
负债合计,"819,174,182.69","1,199,993,503.06","1,454,710,353.85","1,376,755,100.00","1,562,502,597.14","994,964,354.06","1,046,616,219.11","1,136,792,217.29","1,357,401,739.70","1,220,000,044.94","1,235,242,176.06","1,159,634,459.12","1,473,346,271.54","1,424,949,267.51","1,782,615,821.24","1,800,353,889.23"
生产性生物资产,,,,,,,,,,,,,,,,
实收资本(或股本),"280,000,000.00","280,000,000.00","280,000,000.00",,"375,000,000.00","375,000,000.00","375,000,000.00","375,000,000.00","375,000,000.00","450,000,000.00","450,000,000.00","450,000,000.00","450,000,000.00","585,000,000.00","585,000,000.00","585,000,000.00"
油气资产,,,,,,,,,,,,,,,,
资本公积,"383,281,566.13","383,281,566.13","383,281,566.13",,"1,819,548,350.68","1,819,548,350.68","1,817,173,324.22","1,817,173,324.22","1,816,533,324.22","1,741,533,324.22","1,741,533,324.22","1,741,533,324.22","1,740,141,900.65","1,605,141,900.65","1,605,120,793.28","1,605,120,793.28"
无形资产,"34,153,545.91","33,868,871.97","33,454,846.55",,"33,053,336.96","33,156,373.07","49,484,898.89","48,773,583.08","48,593,988.65","48,102,748.46","55,044,212.56","54,396,405.22","54,527,834.08","53,895,533.17","53,515,638.44","50,508,232.76"
盈余公积,"33,422,035.67","58,334,323.14","82,966,904.74",,"82,966,904.74","82,966,904.74","99,360,042.87","99,360,042.87","99,360,042.87","99,360,042.87","112,347,885.80","112,347,885.80","112,347,885.80","112,347,885.80","117,228,113.79","117,228,113.79"
开发支出,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,
商誉,"7,119,537.25","7,119,537.25","7,119,537.25",,"7,119,537.25","7,119,537.25","7,119,537.25","7,119,537.25","7,119,537.25","7,119,537.25","7,119,537.25","7,119,537.25","7,119,537.25","7,119,537.25",,
未分配利润,"446,893,787.78","773,864,124.00","993,875,842.92",,"1,091,495,634.38","1,154,836,257.14","1,153,037,858.24","1,196,566,960.79","1,230,530,244.83","1,287,711,078.29","1,280,724,318.33","1,333,300,228.09","1,369,606,377.94","1,424,882,527.76","1,458,543,926.52","1,533,611,414.55"
长期待摊费用,"612,971.56","3,299,186.00","5,733,540.92",,"5,303,594.55","5,068,500.47","6,096,546.04","5,777,923.91","5,381,778.92","4,435,206.42","7,063,213.52","6,892,573.97","5,736,742.34","4,927,487.79","3,320,498.03","3,014,363.74"
少数股东权益,"3,764,220.00","17,285,538.12","16,762,035.91","13,929,800.00","13,750,833.12","13,464,830.87","12,402,194.54","12,322,296.64","12,130,653.94","11,844,592.86","13,239,038.95","13,325,860.88","11,112,218.70","11,465,594.87","23,100,004.62","22,387,854.72"
递延所得税资产,"17,101,721.07","25,125,911.62","37,481,979.79",,"40,699,042.85","41,043,888.87","52,173,158.28","53,241,244.69","56,206,227.34","62,070,196.84","47,904,454.79","49,491,319.85","52,852,748.50","53,555,609.73","58,541,288.67","54,862,526.15"
外币报表折算价差,,,,,,,,,,,,,,,,
其他非流动资产,"66,257,069.01","48,546,262.07","36,858,419.20",,"32,663,961.85","37,137,402.53","37,160,712.08","38,534,434.02","36,722,950.14","31,454,545.14","47,915,308.47","39,873,613.36","55,607,837.19","61,461,524.37","117,450,944.88","120,564,487.38"
非正常经营项目收益调整,,,,,,,,,,,,,,,,
非流动资产合计,"637,920,400.51","844,892,994.56","890,359,894.05",,"899,363,143.32","910,780,030.98","1,006,940,211.33","1,026,008,496.16","1,001,650,823.08","999,665,144.40","1,149,569,016.80","1,132,950,791.87","1,192,268,331.46","1,256,708,074.74","1,384,285,679.04","1,427,875,478.51"
所有者权益(或股东权益)合计,"1,192,199,009.88","1,567,037,319.32","1,817,241,072.37","1,853,431,400.00","3,446,177,531.15","3,521,775,476.47","3,531,372,833.98","3,574,501,519.77","3,612,819,593.15","3,669,623,773.10","3,692,252,296.75","3,743,867,685.77","3,768,097,003.42","3,813,252,264.62","3,851,336,434.98","3,904,141,254.50"
资产总计,"2,011,373,192.57","2,767,030,822.38","3,271,951,426.22","3,230,186,500.00","5,008,680,128.29","4,516,739,830.53","4,577,989,053.09","4,711,293,737.06","4,970,221,332.85","4,889,623,818.04","4,927,494,472.81","4,903,502,144.89","5,241,443,274.96","5,238,201,532.13","5,633,952,256.22","5,704,495,143.73"
负债和所有者(或股东权益)合计,"2,011,373,192.57","2,767,030,822.38","3,271,951,426.22","3,230,186,500.00","5,008,680,128.29","4,516,739,830.53","4,577,989,053.09","4,711,293,737.06","4,970,221,332.85","4,889,623,818.04","4,927,494,472.81","4,903,502,144.89","5,241,443,274.96","5,238,201,532.13","5,633,952,256.22","5,704,495,143.73"
