科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
支付给职工以及为职工支付的现金,"28,150,902.01","38,592,882.34","41,521,593.28","26,775,246.69","39,106,247.90","52,799,422.27","19,891,208.99","35,424,186.65","53,798,931.48","72,997,676.32","26,403,390.10","46,297,527.84","67,925,494.28","95,337,751.80","48,721,591.19","94,722,341.31","145,909,690.95","192,355,269.24","67,164,471.07","114,172,042.46","167,007,168.04","218,766,619.45","61,887,489.73","117,566,775.14","176,855,257.46","235,925,733.89","95,185,824.46","165,897,358.52","252,076,648.32","331,032,863.07","110,741,609.46","187,033,501.74","270,514,370.57"
取得借款收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23,270,000.00","23,270,000.00"
支付的各项税费,"19,773,757.72","24,251,379.57","15,451,916.10","9,719,313.54","13,885,804.94","17,030,497.18","3,467,728.46","9,133,085.47","13,865,371.71","17,915,430.38","5,333,506.41","11,507,924.65","16,257,498.22","20,627,906.48","5,412,371.74","10,346,383.41","18,198,747.00","22,816,274.33","3,513,750.70","13,069,444.25","18,015,115.15","23,920,949.77","5,513,233.98","16,437,539.12","20,581,660.40","30,696,434.80","8,814,021.93","14,537,346.31","20,368,985.40","26,638,825.43","13,615,759.52","20,052,145.33","22,948,824.80"
收到其他与筹资活动有关的现金,,"2,000,000.00",,"400,000.00","400,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与经营活动有关的现金,"16,050,933.92","17,727,108.66","19,460,332.43","10,524,169.79","16,864,029.91","20,922,267.34","9,648,806.02","9,510,754.41","14,615,830.74","19,948,337.54","6,826,035.59","11,267,828.19","28,440,013.14","47,100,763.56","26,108,315.45","25,728,987.69","37,855,434.49","109,772,527.55","26,158,462.73","48,934,855.92","66,669,261.02","97,352,951.09","25,342,662.87","55,514,038.38","91,945,969.81","126,030,642.56","32,116,158.50","64,637,967.50","99,749,873.46","137,771,227.86","36,136,216.74","70,344,499.70","106,090,003.35"
筹资活动现金流入小计,,"2,000,000.00",,"400,000.00","756,500,000.00","756,100,000.00",,,,,,,,,,,,,"13,797,630.00","13,797,630.00","13,797,630.00","13,797,630.00",,"-1,337,459.96","93,550,780.04","864,600,238.40",,,,,,"23,270,000.00","23,270,000.00"
经营活动现金流出小计,"226,488,273.08","224,729,155.25","227,047,655.54","112,236,302.22","170,896,225.69","230,491,175.81","57,224,505.75","120,608,276.16","185,235,814.55","251,510,017.50","69,080,766.34","140,572,590.14","234,237,561.10","351,148,235.92","154,648,476.09","306,243,728.50","433,150,799.94","617,731,396.45","152,089,159.04","275,468,224.73","407,000,395.43","544,441,520.48","138,631,834.71","280,359,831.66","427,569,013.47","645,814,763.56","200,080,315.47","375,077,210.05","567,230,739.86","761,285,207.13","220,351,665.80","403,311,660.22","596,571,201.35"
偿还债务支付的现金,,,,,,,,,,,,,,"10,700,000.00",,,,,,,,,,,,,,,,,,,"3,470,000.00"
经营活动产生的现金流量净额,"118,536,122.17","90,693,163.27","87,594,689.42","42,291,791.97","61,860,580.63","90,028,908.51","20,313,343.29","42,021,490.04","65,562,732.74","99,253,166.72","7,543,228.54","32,761,049.47","58,134,924.62","73,020,481.77","45,453,085.53","86,613,359.74","120,475,402.54","176,414,925.72","32,269,329.74","91,179,054.35","145,015,741.69","200,866,658.92","26,784,632.57","60,877,810.79","92,562,325.32","129,494,640.22","8,362,829.67","47,119,104.63","67,077,592.48","100,480,520.81","20,418,525.25","65,954,426.35","96,986,668.06"
分配股利、利润或偿还利息支付的现金,"86,310,517.00",,"67,500,000.00","36,000,000.00","36,000,000.00","36,000,000.00",,"46,854,664.84","48,000,000.00","48,000,000.00",,"47,999,998.76","49,772,897.25","50,700,925.65",,"71,999,994.30","71,999,994.30","71,999,994.30",,"96,506,800.00","96,506,800.00","96,506,800.00",,"86,804,157.38","86,804,157.38","86,802,980.84",,"31,874,932.02","31,874,932.02","31,869,070.85",,"89,287.37","309,397.37"
收回投资收到的现金,,"5,380,000.00","5,000,878.99",,"1,277,661.63","1,277,661.63",,,,,,,,,,,,,,,,,,,,"4,000,000.00",,,,,,,
支付其他与筹资活动有关的现金,"932,031.76","300,000.00","900,000.00","949,500.00","5,118,416.30","4,411,981.30",,,,,,,,,,,,,,,,"435,600.00","1,337,459.96","2,117,016.43","2,119,016.43","4,079,460.91","6,382,872.07","6,382,872.07","6,382,872.07","6,382,872.07","5,239,200.00","94,355,160.00","94,355,160.00"
取得投资收益收到的现金,"4,096,817.38","6,686,255.03","2,632,610.30","967,402.45","1,675,023.95","2,003,285.77","839,468.98","2,328,416.19","3,866,542.19","6,131,372.23","2,485,495.81","6,456,252.41","11,788,959.58","17,913,454.73","922,356.06","2,619,007.10","6,447,703.62","10,234,503.16","884,618.49","1,542,224.18","3,236,662.82","2,328,099.89","357,677.04","2,498,408.43","3,683,226.46","5,078,485.64","2,364,047.57","12,043,335.06","16,450,258.19","27,598,732.20","358,728.85","1,192,871.81","1,211,754.34"
筹资活动现金流出小计,"87,242,548.76","300,000.00","68,400,000.00","36,949,500.00","41,118,416.30","40,411,981.30",,"46,854,664.84","48,000,000.00","48,000,000.00",,"47,999,998.76","49,772,897.25","61,400,925.65",,"71,999,994.30","71,999,994.30","71,999,994.30",,"96,506,800.00","96,506,800.00","96,942,400.00","1,337,459.96","88,921,173.81","88,923,173.81","90,882,441.75","6,382,872.07","38,257,804.09","38,257,804.09","38,251,942.92","5,239,200.00","94,444,447.37","98,134,557.37"
处置固定资产、无形资产和其他长期资产收回的现金净额,"10,778,384.98","157,361.90","243,832.07","12,650.00","35,150.00","40,750.00","9,770.00","10,620.00","11,920.00","15,921.20","1,100.00","15,750.00","26,240.00","63,474.63","12,122.00","4,936,105.58","5,009,804.58","5,251,030.40","6,500.00","8,255.50","261,675.50","428,206.50",,"5,060.00","16,659.95","27,631.95","45,424.95","47,224.95","137,524.95","330,934.95","220,930.00","248,221.98","464,179.98"
筹资活动产生的现金流量净额,"-87,242,548.76","1,700,000.00","-68,400,000.00","-36,549,500.00","715,381,583.70","715,688,018.70",,"-46,854,664.84","-48,000,000.00","-48,000,000.00",,"-47,999,998.76","-49,772,897.25","-61,400,925.65",,"-71,999,994.30","-71,999,994.30","-71,999,994.30","13,797,630.00","-82,709,170.00","-82,709,170.00","-83,144,770.00","-1,337,459.96","-90,258,633.77","4,627,606.23","773,717,796.65","-6,382,872.07","-38,257,804.09","-38,257,804.09","-38,251,942.92","-5,239,200.00","-71,174,447.37","-74,864,557.37"
处置子公司及其他营业单位收到的现金净额,,,"-2,299,152.59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,"-558,420.50","52,815.56","-676,652.42","-990,280.28","-3,428,173.55","1,242,151.92","1,137,043.53","1,267,373.07","-2,424,950.96","477,457.45","-1,014,624.05","1,684,657.04","2,181,007.83","-642,007.77","1,488,959.64","1,748,877.09","6,728,484.50","-310,813.38","-2,841,186.59","-7,099,690.25"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,"221,720,000.00","193,584,400.00","210,084,400.00","225,520,000.00",,,,"34,500,000.00",,"206,400,000.00","206,000,000.00","242,620,000.00","75,000,000.00","75,000,000.00","75,000,000.00"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"14,875,202.36","12,223,616.93","5,578,168.77","980,052.45","2,987,835.58","3,321,697.40","849,238.98","2,339,036.19","3,878,462.19","6,147,293.43","2,486,595.81","6,472,002.41","11,815,199.58","17,976,929.36","934,478.06","7,555,112.68","11,457,508.20","15,485,533.56","222,611,118.49","195,134,879.68","213,582,738.32","228,276,306.39","357,677.04","2,503,468.43","3,699,886.41","43,606,117.59","2,409,472.52","218,490,560.01","222,587,783.14","270,549,667.15","75,579,658.85","76,441,093.79","76,675,934.32"
五、现金及现金等价物净增加额,"24,092,823.58","35,450,990.40","9,419,900.02","-3,631,809.18","763,810,202.51","787,947,110.42","16,131,958.65","-13,282,486.45","6,964,306.99","40,921,861.68","7,151,428.65","-44,990,821.42","-22,259,019.63","-457,188,238.64","-11,896,256.64","-84,455,366.43","-56,852,651.44","-250,973,518.53","259,357,067.71","155,924,064.05","220,292,830.35","218,220,778.92","-62,098,695.64","-281,156,691.17","-142,347,714.74","450,793,317.23","-695,541,329.40","-788,191,641.42","-799,062,673.53","140,390,533.97","-153,085,483.06","-376,208,845.63","-390,371,997.36"
购建固定资产、无形资产和其他长期资产支付的现金,"6,475,952.19","12,809,289.80","15,332,958.17","10,354,153.60","16,419,797.40","21,091,514.19","5,030,623.62","10,788,347.84","14,476,887.94","16,478,598.47","2,878,395.70","6,767,927.63","12,980,299.67","23,601,087.27","6,169,311.11","25,343,284.68","30,191,380.15","42,663,285.64","10,563,162.44","20,347,089.05","28,393,198.27","37,858,638.78","11,965,796.60","24,520,354.12","35,120,917.10","44,629,327.94","10,137,312.25","34,888,343.27","46,991,203.81","57,292,345.46","13,631,784.31","23,124,712.39","27,106,332.70"
期初现金及现金等价物余额,"101,859,083.62","125,951,907.20","161,402,897.60","170,822,797.62","170,822,797.62","170,822,797.62","958,769,908.04","958,769,908.04","958,769,908.04","958,769,908.04","999,691,769.72","999,691,769.72","999,691,769.72","999,691,769.72","542,503,531.08","542,503,531.08","542,503,531.08","542,503,531.08","291,436,597.32","291,530,012.55","291,530,012.55","291,530,012.55","509,750,791.47","509,750,791.47","509,750,791.47","509,750,791.47","960,544,108.73","960,544,108.70","960,544,108.73","960,544,108.70","1,100,934,642.67","1,100,934,642.67","1,100,934,642.67"
投资支付的现金,"15,600,000.00","56,356,500.00","20,000.00",,,,,,,,,"5,400,000.00","5,400,000.00","11,140,800.00","52,167,324.68","39,435,680.00","44,435,680.00","99,262,524.32",,"28,470,654.46","28,470,654.46","24,523,172.18","7,000,000.00","15,000,000.00","65,056,914.19","91,831,914.19","40,051,433.48","62,068,263.48","62,068,263.48","62,068,263.48","5,119,069.74","5,119,069.74","5,119,069.74"
期末现金及现金等价物余额,"125,951,907.20","161,402,897.60","170,822,797.62","167,190,988.44","934,633,000.13","958,769,908.04","974,901,866.69","945,487,421.59","965,734,215.03","999,691,769.72","1,006,843,198.37","954,700,948.30","977,432,750.09","542,503,531.08","530,607,274.44","458,048,164.65","485,650,879.64","291,530,012.55","550,793,665.03","447,454,076.60","511,822,842.90","509,750,791.47","447,652,095.83","228,594,100.30","367,403,076.73","960,544,108.70","265,002,779.33","172,352,467.28","161,481,435.20","1,100,934,642.67","947,849,159.61","724,725,797.04","710,562,645.31"
