科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
支付给职工以及为职工支付的现金,"1,231,774.93","3,417,142.98","8,065,965.67","7,594,501.79","11,719,867.06","16,993,883.16","5,285,046.68","10,720,847.66","17,339,905.15","23,151,633.91","6,408,659.78","14,765,642.52","23,316,987.01","31,888,136.89","11,877,819.04","20,139,622.94","29,033,480.24","36,382,481.53","8,750,690.35","17,735,066.30","26,915,128.37","38,396,811.98","14,473,024.14","26,373,994.55","34,274,886.00","41,423,230.38","11,362,870.67","17,868,392.08","24,463,811.37","30,814,424.98","9,356,792.30","16,770,980.22","22,360,549.70","28,302,701.26","8,172,213.85","12,389,378.41"
取得借款收到的现金,,"20,000,000.00","28,390,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付的各项税费,"1,100,838.89","1,468,890.58","28,953,422.36","13,294,791.75","23,009,525.38","39,758,582.35","4,804,992.65","26,747,250.32","36,724,030.58","39,702,565.85","8,892,827.31","17,987,512.15","28,778,024.60","31,996,267.17","2,144,982.85","6,284,766.43","8,719,013.42","11,474,980.04","3,582,287.48","6,088,843.29","7,981,995.00","10,600,735.52","4,454,577.48","8,388,229.06","10,428,280.85","12,917,996.36","2,550,338.91","5,114,825.84","6,786,595.71","8,924,283.01","3,663,762.25","12,068,364.50","13,932,370.45","14,833,816.51","570,591.61","1,662,986.95"
收到其他与筹资活动有关的现金,,,,,,,,"860,000.00","860,000.00","860,000.00",,"4,000,000.00","10,572,467.00",,,,"35,348.62",,,,,"2,322,837.72","7,669,987.98","7,669,987.98","8,442,891.98","7,669,987.98",,,,,,,,,,
支付其他与经营活动有关的现金,"17,789,601.72","25,173,040.81","22,968,800.76","11,536,826.95","17,752,067.86","36,516,051.78","5,604,311.72","31,370,356.78","40,778,501.94","35,786,181.38","7,897,612.26","18,199,022.51","27,069,595.38","39,151,002.77","8,990,529.94","18,415,858.71","28,096,690.85","41,947,938.81","17,880,275.24","12,343,865.93","22,144,681.33","38,819,944.57","9,322,406.56","24,509,988.39","31,678,577.65","30,461,631.98","4,109,413.58","15,605,799.76","24,855,481.28","31,746,282.26","4,860,413.14","10,672,763.55","12,567,896.77","16,061,650.20","1,991,506.36","64,286,077.24"
筹资活动现金流入小计,,"38,240,000.00","116,390,000.00",,"825,000,000.00","777,797,806.55",,"860,000.00","12,860,000.00","12,860,000.00",,"4,000,000.00","10,572,467.00",,,,"14,735,348.62","14,700,000.00",,,,"2,322,837.72","7,669,987.98","7,669,987.98","8,442,891.98","7,669,987.98",,,,,,,"10,000,000.00","10,000,000.00",,"4,500,000.00"
经营活动现金流出小计,"40,118,493.14","208,104,648.05","369,618,914.87","224,169,861.94","324,861,168.51","690,238,188.35","135,570,586.13","184,832,214.02","258,660,251.80","636,782,739.70","124,593,474.83","229,522,436.19","343,160,272.95","457,858,366.01","102,567,654.97","162,170,267.52","245,046,290.08","385,101,997.34","115,540,627.88","142,457,327.64","215,627,572.21","441,901,123.58","107,192,786.83","205,178,752.02","263,801,743.72","225,129,588.60","38,030,419.89","63,350,788.61","85,165,278.62","106,282,349.71","26,325,873.06","51,386,114.29","66,579,604.28","83,698,594.16","50,448,839.74","86,206,871.00"
偿还债务支付的现金,,,"40,000,000.00","1,637,362.52","2,890,000.00",,,,,,,,,,,,,,,,,,,"10,000,000.00","10,000,000.00","20,000,000.00",,"10,000,000.00","10,000,000.00","22,500,000.00",,"12,500,000.00","12,500,000.00","25,000,000.00",,"12,500,000.00"
经营活动产生的现金流量净额,"6,843,963.86","-8,506,122.61","23,905,942.48","56,002,706.77","39,835,227.38","9,987,424.65","-49,105,977.24","-43,238,398.16","-52,482,795.59","-64,801,982.31","17,499,967.00","42,168,415.37","26,958,066.82","71,610,628.11","12,568,137.81","41,599,660.35","83,554,133.73","70,152,539.93","-1,040,590.50","10,498,436.71","45,879,160.79","112,647,756.45","-2,392,827.48","-36,997,033.39","-33,971,547.25","13,823,497.48","-5,934,622.35","9,015,101.13","26,988,483.66","73,770,516.42","-9,135,091.13","-5,133,666.90","1,985,530.15","5,041,325.62","-28,298,743.87","-11,475,495.98"
分配股利、利润或偿还利息支付的现金,,"492,360.00","3,833,014.17","231,896.38","648,958.90","405,507.53",,"12,059,300.00","12,154,950.00","11,800,000.00","8,966.15","10,374,685.12","14,250,000.00","14,250,000.00",,"4,810,000.00","7,260,000.00","7,260,000.00",,"3,540,000.00","5,255,000.00","14,179,193.06","8,826,125.00","22,564,383.33","30,188,116.66","38,679,304.16","11,105,965.28","18,569,144.44","24,905,388.88","31,170,889.58","7,357,962.50","13,520,154.86","19,512,038.19","25,436,920.83","5,693,187.50","11,511,018.74"
收回投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,"52,300,000.00","52,300,000.00","52,300,000.00",,,,"1,573,085.00",,,,,"4,500,000.00",
支付其他与筹资活动有关的现金,,"800,000.00","6,715,000.00","860,000.00","41,192,500.00","860,000.00","860,000.00",,,"4,860,412.21",,"6,572,467.00","6,572,467.00","1,662,198.21",,"6,530,000.00","10,830,000.00","932,825.70",,"3,700,232.70","12,282,105.10",,,"3,668,160.00","3,668,160.00",,,,,,,,,,"5,636,223.96","5,636,223.97"
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,,"3,944,927.36","3,944,927.36","3,944,927.36",,"3,725,108.64","3,725,108.64","10,721,262.69","1,459,226.02","3,185,029.64","5,881,735.12","20,758,104.23","311,589.03","3,511,314.83","6,149,462.66","8,741,182.06","3,692,864.31","8,437,515.15"
筹资活动现金流出小计,,"1,292,360.00","50,548,014.17","2,729,258.90","44,731,458.90","1,265,507.53","860,000.00","12,059,300.00","12,154,950.00","16,660,412.21","8,966.15","16,947,152.12","20,822,467.00","15,912,198.21",,"11,340,000.00","18,090,000.00","8,192,825.70",,"7,240,232.70","17,537,105.10","14,179,193.06","8,826,125.00","36,232,543.33","43,856,276.66","58,679,304.16","11,105,965.28","28,569,144.44","34,905,388.88","53,670,889.58","7,357,962.50","26,020,154.86","32,012,038.19","50,436,920.83","11,329,411.46","29,647,242.71"
处置固定资产、无形资产和其他长期资产收回的现金净额,,,,,,,,,,,,,,"1,015.47",,,,,,"4,500.00","4,500.00","4,912.54",,,"35,000.00","145,000.00",,801.08,"1,021.08","1,409.97",,237.50,"39,920.47","58,984.73",,"1,950.00"
筹资活动产生的现金流量净额,,"36,947,640.00","65,841,985.83","-2,729,258.90","780,268,541.10","776,532,299.02","-860,000.00","-11,199,300.00","705,050.00","-3,800,412.21","-8,966.15","-12,947,152.12","-10,250,000.00","-15,912,198.21",,"-11,340,000.00","-3,354,651.38","6,507,174.30",,"-7,240,232.70","-17,537,105.10","-11,856,355.34","-1,156,137.02","-28,562,555.35","-35,413,384.68","-51,009,316.18","-11,105,965.28","-28,569,144.44","-34,905,388.88","-53,670,889.58","-7,357,962.50","-26,020,154.86","-22,012,038.19","-40,436,920.83","-11,329,411.46","-25,147,242.71"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,"50,000,000.00","264,986,502.38","264,986,502.38","264,986,502.38",,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,"-22,348.05","-48,258.48","-63,629.97","-55,609.52","-107,655.01","-140,592.68","-602,476.16","-60,633.87","-225,397.60","-705,353.48","-911,009.33","228,525.35","326,912.13","189,221.81","-339,749.46","1,206,284.42","1,119,522.25","3,424,606.52","3,952,841.24","-29,541.42","332,548.70","431,851.55","935,808.04","-67,667.76","-274,904.00","-503,060.76","-566,414.15","-110,576.93","33,392.00"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,"8,000,000.00",,,,,,"4,058,953.60","4,058,953.60","4,058,952.60",,"13,808.22","138,411,005.15","436,681,600.00","300,000,000.00","568,000,000.00","898,000,000.00","1,242,250,000.00","276,000,000.00","613,250,000.00","870,250,000.00","1,159,555,000.00","391,388,515.00","964,682,187.00"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,,,,,,,,,,,,,,"8,001,015.47",,,,,,"8,008,380.96","8,008,380.96","8,008,792.50","50,000,000.00","321,025,419.24","459,457,616.17","764,834,365.07","301,459,226.02","571,185,830.72","903,882,756.20","1,264,582,599.20","276,311,589.03","616,761,552.33","876,439,383.13","1,168,355,166.79","399,581,379.31","973,121,652.15"
五、现金及现金等价物净增加额,"6,519,771.86","25,991,064.97","38,716,430.77","50,378,059.80","806,753,057.66","765,974,224.54","-63,346,453.22","-88,024,324.49","-118,684,971.99","-154,936,084.97","6,264,553.67","5,221,186.35","-18,544,707.25","14,638,472.44","4,007,091.80","12,710,475.53","37,484,106.90","2,372,004.37","-2,274,941.93","-299,842,380.16","-204,942,789.62","-358,869,910.21","21,761,230.71","13,058,907.84","-100,585,891.16","-70,764,583.68","75,554,546.97","-92,598,513.89","-27,131,377.47","-73,632,265.88","-36,131,432.36","9,828,741.57","15,079,209.29","-68,692,993.66","-86,688,782.95","-88,705,800.92"
购建固定资产、无形资产和其他长期资产支付的现金,"324,192.00","2,450,452.42","19,231,497.54","2,895,388.07","3,350,710.82","10,545,499.13","13,380,475.98","33,564,278.28","66,858,967.92","86,270,060.48","11,170,837.66","23,892,421.89","35,112,181.39","47,602,058.54","8,500,412.14","17,323,787.22","24,077,021.97","29,190,347.03","1,462,876.78","231,290,877.26","236,337,448.08","247,226,279.56","5,896,089.21","6,844,844.91","7,401,581.92","16,684,371.29","3,834,550.00","4,562,850.00","6,518,480.00","64,239,699.96","20,882,300.00","21,004,085.00","21,330,605.04","22,642,636.09","250,000.00","3,156,676.38"
期初现金及现金等价物余额,"515,715.42","7,035,487.28","33,026,552.25","71,742,983.02","71,742,983.02","71,742,983.02","838,577,207.56","837,717,207.56","837,717,207.56","837,717,207.56","682,781,122.59","682,781,122.59","682,781,122.59","682,781,122.59","697,419,595.03","697,419,595.03","697,419,595.03","697,419,595.03","699,850,553.00","699,791,599.40","699,791,599.40","699,791,599.40","340,921,689.19","340,921,689.19","340,921,689.19","340,921,689.19","270,157,105.51","270,157,105.51","270,157,105.51","270,157,105.51","196,524,839.63","196,524,839.63","196,524,839.63","196,524,839.63","127,831,845.97","127,831,845.97"
投资支付的现金,,,,,"10,000,000.00","10,000,000.00",,,,,,,,,,,"16,905,000.00","43,855,000.00",,"80,145,000.00","5,145,000.00","5,145,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00",,,,,,"22,500,000.00","67,500,000.00","67,500,000.00",,
期末现金及现金等价物余额,"7,035,487.28","33,026,552.25","71,742,983.02","122,121,042.82","878,496,040.68","837,717,207.56","775,230,754.34","749,692,883.07","719,032,235.57","682,781,122.59","689,045,676.26","688,002,308.94","664,236,415.34","697,419,595.03","701,426,686.83","710,130,070.56","734,903,701.93","699,791,599.40","697,575,611.07","399,949,219.24","494,848,809.78","340,921,689.19","362,682,919.90","353,980,597.03","240,335,798.03","270,157,105.51","345,711,652.48","177,558,591.62","243,025,728.04","196,524,839.63","160,393,407.27","206,353,581.20","211,604,048.92","127,831,845.97","41,143,063.02","39,126,045.05"
